Date,Source,Site ID,POC,Daily Max 1-hour NO2 Concentration,UNITS,DAILY_AQI_VALUE,Site Name,DAILY_OBS_COUNT,PERCENT_COMPLETE,AQS_PARAMETER_CODE,AQS_PARAMETER_DESC,CBSA_CODE,CBSA_NAME,STATE_CODE,STATE,COUNTY_CODE,COUNTY,SITE_LATITUDE,SITE_LONGITUDE
1/21/2021,AQS,290950034,1,37.4,ppb,35,Troost,24,100,42602,Nitrogen dioxide (NO2),28140,"Kansas City, MO-KS",29,Missouri,95,Jackson,39.10468637,-94.57078959
1/22/2021,AQS,290950034,1,22.5,ppb,21,Troost,24,100,42602,Nitrogen dioxide (NO2),28140,"Kansas City, MO-KS",29,Missouri,95,Jackson,39.10468637,-94.57078959
1/23/2021,AQS,290950034,1,13.9,ppb,12,Troost,24,100,42602,Nitrogen dioxide (NO2),28140,"Kansas City, MO-KS",29,Missouri,95,Jackson,39.10468637,-94.57078959
1/24/2021,AQS,290950034,1,24.7,ppb,23,Troost,24,100,42602,Nitrogen dioxide (NO2),28140,"Kansas City, MO-KS",29,Missouri,95,Jackson,39.10468637,-94.57078959
1/25/2021,AQS,290950034,1,15.7,ppb,14,Troost,24,100,42602,Nitrogen dioxide (NO2),28140,"Kansas City, MO-KS",29,Missouri,95,Jackson,39.10468637,-94.57078959
1/26/2021,AQS,290950034,1,15.3,ppb,14,Troost,24,100,42602,Nitrogen dioxide (NO2),28140,"Kansas City, MO-KS",29,Missouri,95,Jackson,39.10468637,-94.57078959
1/27/2021,AQS,290950034,1,15.8,ppb,14,Troost,24,100,42602,Nitrogen dioxide (NO2),28140,"Kansas City, MO-KS",29,Missouri,95,Jackson,39.10468637,-94.57078959
1/28/2021,AQS,290950034,1,35.1,ppb,33,Troost,24,100,42602,Nitrogen dioxide (NO2),28140,"Kansas City, MO-KS",29,Missouri,95,Jackson,39.10468637,-94.57078959
1/29/2021,AQS,290950034,1,32.4,ppb,30,Troost,24,100,42602,Nitrogen dioxide (NO2),28140,"Kansas City, MO-KS",29,Missouri,95,Jackson,39.10468637,-94.57078959
1/30/2021,AQS,290950034,1,20.2,ppb,19,Troost,24,100,42602,Nitrogen dioxide (NO2),28140,"Kansas City, MO-KS",29,Missouri,95,Jackson,39.10468637,-94.57078959
1/31/2021,AQS,290950034,1,15.2,ppb,14,Troost,24,100,42602,Nitrogen dioxide (NO2),28140,"Kansas City, MO-KS",29,Missouri,95,Jackson,39.10468637,-94.57078959
2/1/2021,AQS,290950034,1,21.6,ppb,20,Troost,24,100,42602,Nitrogen dioxide (NO2),28140,"Kansas City, MO-KS",29,Missouri,95,Jackson,39.10468637,-94.57078959
2/2/2021,AQS,290950034,1,23.9,ppb,22,Troost,24,100,42602,Nitrogen dioxide (NO2),28140,"Kansas City, MO-KS",29,Missouri,95,Jackson,39.10468637,-94.57078959
2/3/2021,AQS,290950034,1,26.7,ppb,25,Troost,22,92,42602,Nitrogen dioxide (NO2),28140,"Kansas City, MO-KS",29,Missouri,95,Jackson,39.10468637,-94.57078959
2/4/2021,AQS,290950034,1,21.5,ppb,20,Troost,24,100,42602,Nitrogen dioxide (NO2),28140,"Kansas City, MO-KS",29,Missouri,95,Jackson,39.10468637,-94.57078959
2/5/2021,AQS,290950034,1,22.1,ppb,21,Troost,24,100,42602,Nitrogen dioxide (NO2),28140,"Kansas City, MO-KS",29,Missouri,95,Jackson,39.10468637,-94.57078959
2/6/2021,AQS,290950034,1,13.3,ppb,12,Troost,24,100,42602,Nitrogen dioxide (NO2),28140,"Kansas City, MO-KS",29,Missouri,95,Jackson,39.10468637,-94.57078959
2/7/2021,AQS,290950034,1,14.3,ppb,13,Troost,24,100,42602,Nitrogen dioxide (NO2),28140,"Kansas City, MO-KS",29,Missouri,95,Jackson,39.10468637,-94.57078959
2/8/2021,AQS,290950034,1,13.1,ppb,12,Troost,24,100,42602,Nitrogen dioxide (NO2),28140,"Kansas City, MO-KS",29,Missouri,95,Jackson,39.10468637,-94.57078959
2/9/2021,AQS,290950034,1,14.5,ppb,13,Troost,24,100,42602,Nitrogen dioxide (NO2),28140,"Kansas City, MO-KS",29,Missouri,95,Jackson,39.10468637,-94.57078959
2/10/2021,AQS,290950034,1,12.6,ppb,11,Troost,24,100,42602,Nitrogen dioxide (NO2),28140,"Kansas City, MO-KS",29,Missouri,95,Jackson,39.10468637,-94.57078959
2/11/2021,AQS,290950034,1,12.5,ppb,11,Troost,24,100,42602,Nitrogen dioxide (NO2),28140,"Kansas City, MO-KS",29,Missouri,95,Jackson,39.10468637,-94.57078959
2/12/2021,AQS,290950034,1,9.5,ppb,8,Troost,24,100,42602,Nitrogen dioxide (NO2),28140,"Kansas City, MO-KS",29,Missouri,95,Jackson,39.10468637,-94.57078959
2/13/2021,AQS,290950034,1,9.6,ppb,8,Troost,24,100,42602,Nitrogen dioxide (NO2),28140,"Kansas City, MO-KS",29,Missouri,95,Jackson,39.10468637,-94.57078959
2/14/2021,AQS,290950034,1,8.7,ppb,8,Troost,24,100,42602,Nitrogen dioxide (NO2),28140,"Kansas City, MO-KS",29,Missouri,95,Jackson,39.10468637,-94.57078959
2/15/2021,AQS,290950034,1,12.2,ppb,11,Troost,24,100,42602,Nitrogen dioxide (NO2),28140,"Kansas City, MO-KS",29,Missouri,95,Jackson,39.10468637,-94.57078959
2/16/2021,AQS,290950034,1,33,ppb,31,Troost,24,100,42602,Nitrogen dioxide (NO2),28140,"Kansas City, MO-KS",29,Missouri,95,Jackson,39.10468637,-94.57078959
2/17/2021,AQS,290950034,1,30.1,ppb,28,Troost,24,100,42602,Nitrogen dioxide (NO2),28140,"Kansas City, MO-KS",29,Missouri,95,Jackson,39.10468637,-94.57078959
2/18/2021,AQS,290950034,1,43.3,ppb,41,Troost,22,92,42602,Nitrogen dioxide (NO2),28140,"Kansas City, MO-KS",29,Missouri,95,Jackson,39.10468637,-94.57078959
2/19/2021,AQS,290950034,1,46.8,ppb,43,Troost,24,100,42602,Nitrogen dioxide (NO2),28140,"Kansas City, MO-KS",29,Missouri,95,Jackson,39.10468637,-94.57078959
2/20/2021,AQS,290950034,1,26.4,ppb,25,Troost,24,100,42602,Nitrogen dioxide (NO2),28140,"Kansas City, MO-KS",29,Missouri,95,Jackson,39.10468637,-94.57078959
2/21/2021,AQS,290950034,1,14.7,ppb,13,Troost,24,100,42602,Nitrogen dioxide (NO2),28140,"Kansas City, MO-KS",29,Missouri,95,Jackson,39.10468637,-94.57078959
2/22/2021,AQS,290950034,1,25.9,ppb,24,Troost,24,100,42602,Nitrogen dioxide (NO2),28140,"Kansas City, MO-KS",29,Missouri,95,Jackson,39.10468637,-94.57078959
2/23/2021,AQS,290950034,1,45,ppb,42,Troost,24,100,42602,Nitrogen dioxide (NO2),28140,"Kansas City, MO-KS",29,Missouri,95,Jackson,39.10468637,-94.57078959
2/24/2021,AQS,290950034,1,25.5,ppb,24,Troost,24,100,42602,Nitrogen dioxide (NO2),28140,"Kansas City, MO-KS",29,Missouri,95,Jackson,39.10468637,-94.57078959
2/25/2021,AQS,290950034,1,38,ppb,36,Troost,24,100,42602,Nitrogen dioxide (NO2),28140,"Kansas City, MO-KS",29,Missouri,95,Jackson,39.10468637,-94.57078959
2/26/2021,AQS,290950034,1,30.1,ppb,28,Troost,24,100,42602,Nitrogen dioxide (NO2),28140,"Kansas City, MO-KS",29,Missouri,95,Jackson,39.10468637,-94.57078959
2/27/2021,AQS,290950034,1,16.9,ppb,15,Troost,24,100,42602,Nitrogen dioxide (NO2),28140,"Kansas City, MO-KS",29,Missouri,95,Jackson,39.10468637,-94.57078959
2/28/2021,AQS,290950034,1,13,ppb,12,Troost,24,100,42602,Nitrogen dioxide (NO2),28140,"Kansas City, MO-KS",29,Missouri,95,Jackson,39.10468637,-94.57078959
1/1/2021,AQS,290950042,1,20.4,ppb,19,"Blue Ridge, I-70",24,100,42602,Nitrogen dioxide (NO2),28140,"Kansas City, MO-KS",29,Missouri,95,Jackson,39.047911,-94.450513
1/2/2021,AQS,290950042,1,36.9,ppb,34,"Blue Ridge, I-70",24,100,42602,Nitrogen dioxide (NO2),28140,"Kansas City, MO-KS",29,Missouri,95,Jackson,39.047911,-94.450513
1/3/2021,AQS,290950042,1,17.5,ppb,16,"Blue Ridge, I-70",24,100,42602,Nitrogen dioxide (NO2),28140,"Kansas City, MO-KS",29,Missouri,95,Jackson,39.047911,-94.450513
1/4/2021,AQS,290950042,1,32.3,ppb,30,"Blue Ridge, I-70",24,100,42602,Nitrogen dioxide (NO2),28140,"Kansas City, MO-KS",29,Missouri,95,Jackson,39.047911,-94.450513
1/5/2021,AQS,290950042,1,32.7,ppb,30,"Blue Ridge, I-70",23,96,42602,Nitrogen dioxide (NO2),28140,"Kansas City, MO-KS",29,Missouri,95,Jackson,39.047911,-94.450513
1/6/2021,AQS,290950042,1,27.5,ppb,25,"Blue Ridge, I-70",24,100,42602,Nitrogen dioxide (NO2),28140,"Kansas City, MO-KS",29,Missouri,95,Jackson,39.047911,-94.450513
1/7/2021,AQS,290950042,1,7.5,ppb,7,"Blue Ridge, I-70",24,100,42602,Nitrogen dioxide (NO2),28140,"Kansas City, MO-KS",29,Missouri,95,Jackson,39.047911,-94.450513
1/8/2021,AQS,290950042,1,29.4,ppb,27,"Blue Ridge, I-70",24,100,42602,Nitrogen dioxide (NO2),28140,"Kansas City, MO-KS",29,Missouri,95,Jackson,39.047911,-94.450513
1/9/2021,AQS,290950042,1,25.9,ppb,24,"Blue Ridge, I-70",24,100,42602,Nitrogen dioxide (NO2),28140,"Kansas City, MO-KS",29,Missouri,95,Jackson,39.047911,-94.450513
1/10/2021,AQS,290950042,1,18.1,ppb,17,"Blue Ridge, I-70",24,100,42602,Nitrogen dioxide (NO2),28140,"Kansas City, MO-KS",29,Missouri,95,Jackson,39.047911,-94.450513
1/11/2021,AQS,290950042,1,23.6,ppb,22,"Blue Ridge, I-70",24,100,42602,Nitrogen dioxide (NO2),28140,"Kansas City, MO-KS",29,Missouri,95,Jackson,39.047911,-94.450513
1/12/2021,AQS,290950042,1,20.5,ppb,19,"Blue Ridge, I-70",24,100,42602,Nitrogen dioxide (NO2),28140,"Kansas City, MO-KS",29,Missouri,95,Jackson,39.047911,-94.450513
1/13/2021,AQS,290950042,1,20.3,ppb,19,"Blue Ridge, I-70",24,100,42602,Nitrogen dioxide (NO2),28140,"Kansas City, MO-KS",29,Missouri,95,Jackson,39.047911,-94.450513
1/14/2021,AQS,290950042,1,8.7,ppb,8,"Blue Ridge, I-70",24,100,42602,Nitrogen dioxide (NO2),28140,"Kansas City, MO-KS",29,Missouri,95,Jackson,39.047911,-94.450513
1/15/2021,AQS,290950042,1,6.7,ppb,6,"Blue Ridge, I-70",24,100,42602,Nitrogen dioxide (NO2),28140,"Kansas City, MO-KS",29,Missouri,95,Jackson,39.047911,-94.450513
1/16/2021,AQS,290950042,1,20.9,ppb,19,"Blue Ridge, I-70",24,100,42602,Nitrogen dioxide (NO2),28140,"Kansas City, MO-KS",29,Missouri,95,Jackson,39.047911,-94.450513
1/17/2021,AQS,290950042,1,30.6,ppb,28,"Blue Ridge, I-70",24,100,42602,Nitrogen dioxide (NO2),28140,"Kansas City, MO-KS",29,Missouri,95,Jackson,39.047911,-94.450513
1/18/2021,AQS,290950042,1,28.6,ppb,26,"Blue Ridge, I-70",24,100,42602,Nitrogen dioxide (NO2),28140,"Kansas City, MO-KS",29,Missouri,95,Jackson,39.047911,-94.450513
1/19/2021,AQS,290950042,1,27.6,ppb,25,"Blue Ridge, I-70",24,100,42602,Nitrogen dioxide (NO2),28140,"Kansas City, MO-KS",29,Missouri,95,Jackson,39.047911,-94.450513
1/20/2021,AQS,290950042,1,29.4,ppb,27,"Blue Ridge, I-70",23,96,42602,Nitrogen dioxide (NO2),28140,"Kansas City, MO-KS",29,Missouri,95,Jackson,39.047911,-94.450513
1/21/2021,AQS,290950042,1,32.9,ppb,30,"Blue Ridge, I-70",24,100,42602,Nitrogen dioxide (NO2),28140,"Kansas City, MO-KS",29,Missouri,95,Jackson,39.047911,-94.450513
1/22/2021,AQS,290950042,1,16,ppb,15,"Blue Ridge, I-70",24,100,42602,Nitrogen dioxide (NO2),28140,"Kansas City, MO-KS",29,Missouri,95,Jackson,39.047911,-94.450513
1/23/2021,AQS,290950042,1,21.6,ppb,20,"Blue Ridge, I-70",24,100,42602,Nitrogen dioxide (NO2),28140,"Kansas City, MO-KS",29,Missouri,95,Jackson,39.047911,-94.450513
1/24/2021,AQS,290950042,1,11.5,ppb,10,"Blue Ridge, I-70",24,100,42602,Nitrogen dioxide (NO2),28140,"Kansas City, MO-KS",29,Missouri,95,Jackson,39.047911,-94.450513
1/25/2021,AQS,290950042,1,7,ppb,7,"Blue Ridge, I-70",24,100,42602,Nitrogen dioxide (NO2),28140,"Kansas City, MO-KS",29,Missouri,95,Jackson,39.047911,-94.450513
1/26/2021,AQS,290950042,1,6.5,ppb,6,"Blue Ridge, I-70",24,100,42602,Nitrogen dioxide (NO2),28140,"Kansas City, MO-KS",29,Missouri,95,Jackson,39.047911,-94.450513
1/27/2021,AQS,290950042,1,8.7,ppb,8,"Blue Ridge, I-70",24,100,42602,Nitrogen dioxide (NO2),28140,"Kansas City, MO-KS",29,Missouri,95,Jackson,39.047911,-94.450513
1/28/2021,AQS,290950042,1,24.4,ppb,23,"Blue Ridge, I-70",24,100,42602,Nitrogen dioxide (NO2),28140,"Kansas City, MO-KS",29,Missouri,95,Jackson,39.047911,-94.450513
1/29/2021,AQS,290950042,1,24.4,ppb,23,"Blue Ridge, I-70",24,100,42602,Nitrogen dioxide (NO2),28140,"Kansas City, MO-KS",29,Missouri,95,Jackson,39.047911,-94.450513
1/30/2021,AQS,290950042,1,15.6,ppb,14,"Blue Ridge, I-70",24,100,42602,Nitrogen dioxide (NO2),28140,"Kansas City, MO-KS",29,Missouri,95,Jackson,39.047911,-94.450513
1/31/2021,AQS,290950042,1,6,ppb,6,"Blue Ridge, I-70",24,100,42602,Nitrogen dioxide (NO2),28140,"Kansas City, MO-KS",29,Missouri,95,Jackson,39.047911,-94.450513
2/1/2021,AQS,290950042,1,15.5,ppb,14,"Blue Ridge, I-70",24,100,42602,Nitrogen dioxide (NO2),28140,"Kansas City, MO-KS",29,Missouri,95,Jackson,39.047911,-94.450513
2/2/2021,AQS,290950042,1,21.1,ppb,20,"Blue Ridge, I-70",21,88,42602,Nitrogen dioxide (NO2),28140,"Kansas City, MO-KS",29,Missouri,95,Jackson,39.047911,-94.450513
2/3/2021,AQS,290950042,1,19.6,ppb,18,"Blue Ridge, I-70",24,100,42602,Nitrogen dioxide (NO2),28140,"Kansas City, MO-KS",29,Missouri,95,Jackson,39.047911,-94.450513
2/4/2021,AQS,290950042,1,21.5,ppb,20,"Blue Ridge, I-70",24,100,42602,Nitrogen dioxide (NO2),28140,"Kansas City, MO-KS",29,Missouri,95,Jackson,39.047911,-94.450513
2/5/2021,AQS,290950042,1,25.9,ppb,24,"Blue Ridge, I-70",24,100,42602,Nitrogen dioxide (NO2),28140,"Kansas City, MO-KS",29,Missouri,95,Jackson,39.047911,-94.450513
2/6/2021,AQS,290950042,1,8,ppb,8,"Blue Ridge, I-70",24,100,42602,Nitrogen dioxide (NO2),28140,"Kansas City, MO-KS",29,Missouri,95,Jackson,39.047911,-94.450513
2/7/2021,AQS,290950042,1,8.7,ppb,8,"Blue Ridge, I-70",24,100,42602,Nitrogen dioxide (NO2),28140,"Kansas City, MO-KS",29,Missouri,95,Jackson,39.047911,-94.450513
2/8/2021,AQS,290950042,1,7.4,ppb,7,"Blue Ridge, I-70",24,100,42602,Nitrogen dioxide (NO2),28140,"Kansas City, MO-KS",29,Missouri,95,Jackson,39.047911,-94.450513
2/9/2021,AQS,290950042,1,7.4,ppb,7,"Blue Ridge, I-70",24,100,42602,Nitrogen dioxide (NO2),28140,"Kansas City, MO-KS",29,Missouri,95,Jackson,39.047911,-94.450513
2/10/2021,AQS,290950042,1,7.3,ppb,7,"Blue Ridge, I-70",24,100,42602,Nitrogen dioxide (NO2),28140,"Kansas City, MO-KS",29,Missouri,95,Jackson,39.047911,-94.450513
2/11/2021,AQS,290950042,1,8.5,ppb,8,"Blue Ridge, I-70",24,100,42602,Nitrogen dioxide (NO2),28140,"Kansas City, MO-KS",29,Missouri,95,Jackson,39.047911,-94.450513
2/12/2021,AQS,290950042,1,6.7,ppb,6,"Blue Ridge, I-70",24,100,42602,Nitrogen dioxide (NO2),28140,"Kansas City, MO-KS",29,Missouri,95,Jackson,39.047911,-94.450513
2/13/2021,AQS,290950042,1,5.1,ppb,5,"Blue Ridge, I-70",24,100,42602,Nitrogen dioxide (NO2),28140,"Kansas City, MO-KS",29,Missouri,95,Jackson,39.047911,-94.450513
2/14/2021,AQS,290950042,1,6.2,ppb,6,"Blue Ridge, I-70",24,100,42602,Nitrogen dioxide (NO2),28140,"Kansas City, MO-KS",29,Missouri,95,Jackson,39.047911,-94.450513
2/15/2021,AQS,290950042,1,7,ppb,7,"Blue Ridge, I-70",24,100,42602,Nitrogen dioxide (NO2),28140,"Kansas City, MO-KS",29,Missouri,95,Jackson,39.047911,-94.450513
2/17/2021,AQS,290950042,1,22.9,ppb,21,"Blue Ridge, I-70",24,100,42602,Nitrogen dioxide (NO2),28140,"Kansas City, MO-KS",29,Missouri,95,Jackson,39.047911,-94.450513
2/18/2021,AQS,290950042,1,33.5,ppb,31,"Blue Ridge, I-70",22,92,42602,Nitrogen dioxide (NO2),28140,"Kansas City, MO-KS",29,Missouri,95,Jackson,39.047911,-94.450513
2/19/2021,AQS,290950042,1,46,ppb,43,"Blue Ridge, I-70",24,100,42602,Nitrogen dioxide (NO2),28140,"Kansas City, MO-KS",29,Missouri,95,Jackson,39.047911,-94.450513
