"Lat","Lon","interpolated_CO_concentration","interpolated_AQI","Year"
38.58180235,-90.26833247,0.384517002897015,4.33118221910038,"2015"
38.5824706,-90.27474203,0.38372290344252,4.32229858442542,"2015"
38.58265873,-90.26216917,0.38524750062704,4.33930256602155,"2015"
38.58291441,-90.24805915,0.388057704818141,4.3715708779177,"2015"
38.58333292,-90.2348107,0.391811989122226,4.41668163132861,"2015"
38.58347679,-90.24190598,0.389602267970207,4.38977370701261,"2015"
38.58454414,-90.22981971,0.393375748723739,4.43589731645041,"2015"
38.5847025,-90.22974983,0.393378283724041,4.43589120707079,"2015"
38.58471904,-90.24445327,0.388694709590693,4.37873444612721,"2015"
38.58472628,-90.25151364,0.3869444493705,4.35833780057169,"2015"
38.58525305,-90.26596375,0.384255187712667,4.32795165135713,"2015"
38.58566,-90.25272,0.386520524698354,4.35332633534131,"2015"
