"Date","Source","Site ID","POC","Daily Mean Pb Concentration","UNITS","DAILY_AQI_VALUE","Site Name","DAILY_OBS_COUNT","PERCENT_COMPLETE","AQS_PARAMETER_CODE","AQS_PARAMETER_DESC","CBSA_CODE","CBSA_NAME","STATE_CODE","STATE","COUNTY_CODE","COUNTY","SITE_LATITUDE","SITE_LONGITUDE"
"02/04/2014","AQS","170310022","2","0.03","ug/m3 LC",".","WASHINGTON HS","1","100.0000","14129","Lead (TSP) LC","16980","Chicago-Naperville-Elgin, IL-IN-WI","17","Illinois","031","Cook","41.6871654376343","-87.5393154841479"
"02/10/2014","AQS","170310022","2","0.014","ug/m3 LC",".","WASHINGTON HS","1","100.0000","14129","Lead (TSP) LC","16980","Chicago-Naperville-Elgin, IL-IN-WI","17","Illinois","031","Cook","41.6871654376343","-87.5393154841479"
"02/16/2014","AQS","170310022","2","0.006","ug/m3 LC",".","WASHINGTON HS","1","100.0000","14129","Lead (TSP) LC","16980","Chicago-Naperville-Elgin, IL-IN-WI","17","Illinois","031","Cook","41.6871654376343","-87.5393154841479"
"02/22/2014","AQS","170310022","2","0.013","ug/m3 LC",".","WASHINGTON HS","1","100.0000","14129","Lead (TSP) LC","16980","Chicago-Naperville-Elgin, IL-IN-WI","17","Illinois","031","Cook","41.6871654376343","-87.5393154841479"
"02/28/2014","AQS","170310022","2","0.045","ug/m3 LC",".","WASHINGTON HS","1","100.0000","14129","Lead (TSP) LC","16980","Chicago-Naperville-Elgin, IL-IN-WI","17","Illinois","031","Cook","41.6871654376343","-87.5393154841479"
"03/06/2014","AQS","170310022","2","0.196","ug/m3 LC",".","WASHINGTON HS","1","100.0000","14129","Lead (TSP) LC","16980","Chicago-Naperville-Elgin, IL-IN-WI","17","Illinois","031","Cook","41.6871654376343","-87.5393154841479"
"03/12/2014","AQS","170310022","2","0.04","ug/m3 LC",".","WASHINGTON HS","1","100.0000","14129","Lead (TSP) LC","16980","Chicago-Naperville-Elgin, IL-IN-WI","17","Illinois","031","Cook","41.6871654376343","-87.5393154841479"
"03/18/2014","AQS","170310022","2","0.018","ug/m3 LC",".","WASHINGTON HS","1","100.0000","14129","Lead (TSP) LC","16980","Chicago-Naperville-Elgin, IL-IN-WI","17","Illinois","031","Cook","41.6871654376343","-87.5393154841479"
"03/24/2014","AQS","170310022","2","0.033","ug/m3 LC",".","WASHINGTON HS","1","100.0000","14129","Lead (TSP) LC","16980","Chicago-Naperville-Elgin, IL-IN-WI","17","Illinois","031","Cook","41.6871654376343","-87.5393154841479"
"03/30/2014","AQS","170310022","2","0.083","ug/m3 LC",".","WASHINGTON HS","1","100.0000","14129","Lead (TSP) LC","16980","Chicago-Naperville-Elgin, IL-IN-WI","17","Illinois","031","Cook","41.6871654376343","-87.5393154841479"
"04/05/2014","AQS","170310022","2","0.017","ug/m3 LC",".","WASHINGTON HS","1","100.0000","14129","Lead (TSP) LC","16980","Chicago-Naperville-Elgin, IL-IN-WI","17","Illinois","031","Cook","41.6871654376343","-87.5393154841479"
"04/11/2014","AQS","170310022","2","0.041","ug/m3 LC",".","WASHINGTON HS","1","100.0000","14129","Lead (TSP) LC","16980","Chicago-Naperville-Elgin, IL-IN-WI","17","Illinois","031","Cook","41.6871654376343","-87.5393154841479"
"04/17/2014","AQS","170310022","2","0.021","ug/m3 LC",".","WASHINGTON HS","1","100.0000","14129","Lead (TSP) LC","16980","Chicago-Naperville-Elgin, IL-IN-WI","17","Illinois","031","Cook","41.6871654376343","-87.5393154841479"
"05/05/2014","AQS","170310022","2","0.008","ug/m3 LC",".","WASHINGTON HS","1","100.0000","14129","Lead (TSP) LC","16980","Chicago-Naperville-Elgin, IL-IN-WI","17","Illinois","031","Cook","41.6871654376343","-87.5393154841479"
"05/11/2014","AQS","170310022","2","0.008","ug/m3 LC",".","WASHINGTON HS","1","100.0000","14129","Lead (TSP) LC","16980","Chicago-Naperville-Elgin, IL-IN-WI","17","Illinois","031","Cook","41.6871654376343","-87.5393154841479"
"05/17/2014","AQS","170310022","2","0.013","ug/m3 LC",".","WASHINGTON HS","1","100.0000","14129","Lead (TSP) LC","16980","Chicago-Naperville-Elgin, IL-IN-WI","17","Illinois","031","Cook","41.6871654376343","-87.5393154841479"
"05/23/2014","AQS","170310022","2","0.014","ug/m3 LC",".","WASHINGTON HS","1","100.0000","14129","Lead (TSP) LC","16980","Chicago-Naperville-Elgin, IL-IN-WI","17","Illinois","031","Cook","41.6871654376343","-87.5393154841479"
"05/29/2014","AQS","170310022","2","0.007","ug/m3 LC",".","WASHINGTON HS","1","100.0000","14129","Lead (TSP) LC","16980","Chicago-Naperville-Elgin, IL-IN-WI","17","Illinois","031","Cook","41.6871654376343","-87.5393154841479"
"06/04/2014","AQS","170310022","2","0.015","ug/m3 LC",".","WASHINGTON HS","1","100.0000","14129","Lead (TSP) LC","16980","Chicago-Naperville-Elgin, IL-IN-WI","17","Illinois","031","Cook","41.6871654376343","-87.5393154841479"
"06/10/2014","AQS","170310022","2","0.009","ug/m3 LC",".","WASHINGTON HS","1","100.0000","14129","Lead (TSP) LC","16980","Chicago-Naperville-Elgin, IL-IN-WI","17","Illinois","031","Cook","41.6871654376343","-87.5393154841479"
"06/16/2014","AQS","170310022","2","0.049","ug/m3 LC",".","WASHINGTON HS","1","100.0000","14129","Lead (TSP) LC","16980","Chicago-Naperville-Elgin, IL-IN-WI","17","Illinois","031","Cook","41.6871654376343","-87.5393154841479"
"06/22/2014","AQS","170310022","2","0.004","ug/m3 LC",".","WASHINGTON HS","1","100.0000","14129","Lead (TSP) LC","16980","Chicago-Naperville-Elgin, IL-IN-WI","17","Illinois","031","Cook","41.6871654376343","-87.5393154841479"
"06/28/2014","AQS","170310022","2","0.007","ug/m3 LC",".","WASHINGTON HS","1","100.0000","14129","Lead (TSP) LC","16980","Chicago-Naperville-Elgin, IL-IN-WI","17","Illinois","031","Cook","41.6871654376343","-87.5393154841479"
"07/04/2014","AQS","170310022","2","0.033","ug/m3 LC",".","WASHINGTON HS","1","100.0000","14129","Lead (TSP) LC","16980","Chicago-Naperville-Elgin, IL-IN-WI","17","Illinois","031","Cook","41.6871654376343","-87.5393154841479"
"07/16/2014","AQS","170310022","2","0.014","ug/m3 LC",".","WASHINGTON HS","1","100.0000","14129","Lead (TSP) LC","16980","Chicago-Naperville-Elgin, IL-IN-WI","17","Illinois","031","Cook","41.6871654376343","-87.5393154841479"
"07/22/2014","AQS","170310022","2","0.011","ug/m3 LC",".","WASHINGTON HS","1","100.0000","14129","Lead (TSP) LC","16980","Chicago-Naperville-Elgin, IL-IN-WI","17","Illinois","031","Cook","41.6871654376343","-87.5393154841479"
"07/28/2014","AQS","170310022","2","0.018","ug/m3 LC",".","WASHINGTON HS","1","100.0000","14129","Lead (TSP) LC","16980","Chicago-Naperville-Elgin, IL-IN-WI","17","Illinois","031","Cook","41.6871654376343","-87.5393154841479"
"08/03/2014","AQS","170310022","2","0.023","ug/m3 LC",".","WASHINGTON HS","1","100.0000","14129","Lead (TSP) LC","16980","Chicago-Naperville-Elgin, IL-IN-WI","17","Illinois","031","Cook","41.6871654376343","-87.5393154841479"
"08/09/2014","AQS","170310022","2","0.03","ug/m3 LC",".","WASHINGTON HS","1","100.0000","14129","Lead (TSP) LC","16980","Chicago-Naperville-Elgin, IL-IN-WI","17","Illinois","031","Cook","41.6871654376343","-87.5393154841479"
"08/15/2014","AQS","170310022","2","0.009","ug/m3 LC",".","WASHINGTON HS","1","100.0000","14129","Lead (TSP) LC","16980","Chicago-Naperville-Elgin, IL-IN-WI","17","Illinois","031","Cook","41.6871654376343","-87.5393154841479"
"08/21/2014","AQS","170310022","2","0.028","ug/m3 LC",".","WASHINGTON HS","1","100.0000","14129","Lead (TSP) LC","16980","Chicago-Naperville-Elgin, IL-IN-WI","17","Illinois","031","Cook","41.6871654376343","-87.5393154841479"
