"Date","Source","Site ID","POC","Daily Mean PM10 Concentration","UNITS","DAILY_AQI_VALUE","Site Name","DAILY_OBS_COUNT","PERCENT_COMPLETE","AQS_PARAMETER_CODE","AQS_PARAMETER_DESC","CBSA_CODE","CBSA_NAME","STATE_CODE","STATE","COUNTY_CODE","COUNTY","SITE_LATITUDE","SITE_LONGITUDE"
"01/03/2015","AQS","290210005","1","31","ug/m3 SC","29","St. Joseph Pump Station","1","100.0000","81102","PM10 Total 0-10um STP","41140","St. Joseph, MO-KS","29","Missouri","021","Buchanan","39.7416944853212","-94.858584090462"
"01/06/2015","AQS","290210005","1","14","ug/m3 SC","13","St. Joseph Pump Station","1","100.0000","81102","PM10 Total 0-10um STP","41140","St. Joseph, MO-KS","29","Missouri","021","Buchanan","39.7416944853212","-94.858584090462"
"01/09/2015","AQS","290210005","1","19","ug/m3 SC","18","St. Joseph Pump Station","1","100.0000","81102","PM10 Total 0-10um STP","41140","St. Joseph, MO-KS","29","Missouri","021","Buchanan","39.7416944853212","-94.858584090462"
"01/12/2015","AQS","290210005","1","21","ug/m3 SC","19","St. Joseph Pump Station","1","100.0000","81102","PM10 Total 0-10um STP","41140","St. Joseph, MO-KS","29","Missouri","021","Buchanan","39.7416944853212","-94.858584090462"
"01/15/2015","AQS","290210005","1","35","ug/m3 SC","32","St. Joseph Pump Station","1","100.0000","81102","PM10 Total 0-10um STP","41140","St. Joseph, MO-KS","29","Missouri","021","Buchanan","39.7416944853212","-94.858584090462"
"01/18/2015","AQS","290210005","1","23","ug/m3 SC","21","St. Joseph Pump Station","1","100.0000","81102","PM10 Total 0-10um STP","41140","St. Joseph, MO-KS","29","Missouri","021","Buchanan","39.7416944853212","-94.858584090462"
"01/21/2015","AQS","290210005","1","13","ug/m3 SC","12","St. Joseph Pump Station","1","100.0000","81102","PM10 Total 0-10um STP","41140","St. Joseph, MO-KS","29","Missouri","021","Buchanan","39.7416944853212","-94.858584090462"
"01/24/2015","AQS","290210005","1","16","ug/m3 SC","15","St. Joseph Pump Station","1","100.0000","81102","PM10 Total 0-10um STP","41140","St. Joseph, MO-KS","29","Missouri","021","Buchanan","39.7416944853212","-94.858584090462"
"01/27/2015","AQS","290210005","1","26","ug/m3 SC","24","St. Joseph Pump Station","1","100.0000","81102","PM10 Total 0-10um STP","41140","St. Joseph, MO-KS","29","Missouri","021","Buchanan","39.7416944853212","-94.858584090462"
"01/30/2015","AQS","290210005","1","24","ug/m3 SC","22","St. Joseph Pump Station","1","100.0000","81102","PM10 Total 0-10um STP","41140","St. Joseph, MO-KS","29","Missouri","021","Buchanan","39.7416944853212","-94.858584090462"
"02/02/2015","AQS","290210005","1","10","ug/m3 SC","9","St. Joseph Pump Station","1","100.0000","81102","PM10 Total 0-10um STP","41140","St. Joseph, MO-KS","29","Missouri","021","Buchanan","39.7416944853212","-94.858584090462"
"02/05/2015","AQS","290210005","1","0","ug/m3 SC","0","St. Joseph Pump Station","1","100.0000","81102","PM10 Total 0-10um STP","41140","St. Joseph, MO-KS","29","Missouri","021","Buchanan","39.7416944853212","-94.858584090462"
"02/11/2015","AQS","290210005","1","18","ug/m3 SC","17","St. Joseph Pump Station","1","100.0000","81102","PM10 Total 0-10um STP","41140","St. Joseph, MO-KS","29","Missouri","021","Buchanan","39.7416944853212","-94.858584090462"
"02/14/2015","AQS","290210005","1","21","ug/m3 SC","19","St. Joseph Pump Station","1","100.0000","81102","PM10 Total 0-10um STP","41140","St. Joseph, MO-KS","29","Missouri","021","Buchanan","39.7416944853212","-94.858584090462"
"02/17/2015","AQS","290210005","1","15","ug/m3 SC","14","St. Joseph Pump Station","1","100.0000","81102","PM10 Total 0-10um STP","41140","St. Joseph, MO-KS","29","Missouri","021","Buchanan","39.7416944853212","-94.858584090462"
"02/20/2015","AQS","290210005","1","35","ug/m3 SC","32","St. Joseph Pump Station","1","100.0000","81102","PM10 Total 0-10um STP","41140","St. Joseph, MO-KS","29","Missouri","021","Buchanan","39.7416944853212","-94.858584090462"
"02/23/2015","AQS","290210005","1","23","ug/m3 SC","21","St. Joseph Pump Station","1","100.0000","81102","PM10 Total 0-10um STP","41140","St. Joseph, MO-KS","29","Missouri","021","Buchanan","39.7416944853212","-94.858584090462"
"02/26/2015","AQS","290210005","1","21","ug/m3 SC","19","St. Joseph Pump Station","1","100.0000","81102","PM10 Total 0-10um STP","41140","St. Joseph, MO-KS","29","Missouri","021","Buchanan","39.7416944853212","-94.858584090462"
"03/01/2015","AQS","290210005","1","16","ug/m3 SC","15","St. Joseph Pump Station","1","100.0000","81102","PM10 Total 0-10um STP","41140","St. Joseph, MO-KS","29","Missouri","021","Buchanan","39.7416944853212","-94.858584090462"
"03/04/2015","AQS","290210005","1","15","ug/m3 SC","14","St. Joseph Pump Station","1","100.0000","81102","PM10 Total 0-10um STP","41140","St. Joseph, MO-KS","29","Missouri","021","Buchanan","39.7416944853212","-94.858584090462"
"03/07/2015","AQS","290210005","1","20","ug/m3 SC","19","St. Joseph Pump Station","1","100.0000","81102","PM10 Total 0-10um STP","41140","St. Joseph, MO-KS","29","Missouri","021","Buchanan","39.7416944853212","-94.858584090462"
"03/10/2015","AQS","290210005","1","56","ug/m3 SC","51","St. Joseph Pump Station","1","100.0000","81102","PM10 Total 0-10um STP","41140","St. Joseph, MO-KS","29","Missouri","021","Buchanan","39.7416944853212","-94.858584090462"
"03/13/2015","AQS","290210005","1","57","ug/m3 SC","52","St. Joseph Pump Station","1","100.0000","81102","PM10 Total 0-10um STP","41140","St. Joseph, MO-KS","29","Missouri","021","Buchanan","39.7416944853212","-94.858584090462"
"03/16/2015","AQS","290210005","1","85","ug/m3 SC","66","St. Joseph Pump Station","1","100.0000","81102","PM10 Total 0-10um STP","41140","St. Joseph, MO-KS","29","Missouri","021","Buchanan","39.7416944853212","-94.858584090462"
"03/19/2015","AQS","290210005","1","17","ug/m3 SC","16","St. Joseph Pump Station","1","100.0000","81102","PM10 Total 0-10um STP","41140","St. Joseph, MO-KS","29","Missouri","021","Buchanan","39.7416944853212","-94.858584090462"
"03/22/2015","AQS","290210005","1","28","ug/m3 SC","26","St. Joseph Pump Station","1","100.0000","81102","PM10 Total 0-10um STP","41140","St. Joseph, MO-KS","29","Missouri","021","Buchanan","39.7416944853212","-94.858584090462"
"03/25/2015","AQS","290210005","1","12","ug/m3 SC","11","St. Joseph Pump Station","1","100.0000","81102","PM10 Total 0-10um STP","41140","St. Joseph, MO-KS","29","Missouri","021","Buchanan","39.7416944853212","-94.858584090462"
"03/28/2015","AQS","290210005","1","17","ug/m3 SC","16","St. Joseph Pump Station","1","100.0000","81102","PM10 Total 0-10um STP","41140","St. Joseph, MO-KS","29","Missouri","021","Buchanan","39.7416944853212","-94.858584090462"
"03/31/2015","AQS","290210005","1","44","ug/m3 SC","41","St. Joseph Pump Station","1","100.0000","81102","PM10 Total 0-10um STP","41140","St. Joseph, MO-KS","29","Missouri","021","Buchanan","39.7416944853212","-94.858584090462"
"04/03/2015","AQS","290210005","1","13","ug/m3 SC","12","St. Joseph Pump Station","1","100.0000","81102","PM10 Total 0-10um STP","41140","St. Joseph, MO-KS","29","Missouri","021","Buchanan","39.7416944853212","-94.858584090462"
"04/06/2015","AQS","290210005","1","22","ug/m3 SC","20","St. Joseph Pump Station","1","100.0000","81102","PM10 Total 0-10um STP","41140","St. Joseph, MO-KS","29","Missouri","021","Buchanan","39.7416944853212","-94.858584090462"
"04/09/2015","AQS","290210005","1","16","ug/m3 SC","15","St. Joseph Pump Station","1","100.0000","81102","PM10 Total 0-10um STP","41140","St. Joseph, MO-KS","29","Missouri","021","Buchanan","39.7416944853212","-94.858584090462"
"04/12/2015","AQS","290210005","1","15","ug/m3 SC","14","St. Joseph Pump Station","1","100.0000","81102","PM10 Total 0-10um STP","41140","St. Joseph, MO-KS","29","Missouri","021","Buchanan","39.7416944853212","-94.858584090462"
"04/15/2015","AQS","290210005","1","26","ug/m3 SC","24","St. Joseph Pump Station","1","100.0000","81102","PM10 Total 0-10um STP","41140","St. Joseph, MO-KS","29","Missouri","021","Buchanan","39.7416944853212","-94.858584090462"
"04/18/2015","AQS","290210005","1","16","ug/m3 SC","15","St. Joseph Pump Station","1","100.0000","81102","PM10 Total 0-10um STP","41140","St. Joseph, MO-KS","29","Missouri","021","Buchanan","39.7416944853212","-94.858584090462"
"04/21/2015","AQS","290210005","1","16","ug/m3 SC","15","St. Joseph Pump Station","1","100.0000","81102","PM10 Total 0-10um STP","41140","St. Joseph, MO-KS","29","Missouri","021","Buchanan","39.7416944853212","-94.858584090462"
"04/24/2015","AQS","290210005","1","33","ug/m3 SC","31","St. Joseph Pump Station","1","100.0000","81102","PM10 Total 0-10um STP","41140","St. Joseph, MO-KS","29","Missouri","021","Buchanan","39.7416944853212","-94.858584090462"
"04/27/2015","AQS","290210005","1","32","ug/m3 SC","30","St. Joseph Pump Station","1","100.0000","81102","PM10 Total 0-10um STP","41140","St. Joseph, MO-KS","29","Missouri","021","Buchanan","39.7416944853212","-94.858584090462"
"04/30/2015","AQS","290210005","1","49","ug/m3 SC","45","St. Joseph Pump Station","1","100.0000","81102","PM10 Total 0-10um STP","41140","St. Joseph, MO-KS","29","Missouri","021","Buchanan","39.7416944853212","-94.858584090462"
"05/03/2015","AQS","290210005","1","32","ug/m3 SC","30","St. Joseph Pump Station","1","100.0000","81102","PM10 Total 0-10um STP","41140","St. Joseph, MO-KS","29","Missouri","021","Buchanan","39.7416944853212","-94.858584090462"
"05/06/2015","AQS","290210005","1","26","ug/m3 SC","24","St. Joseph Pump Station","1","100.0000","81102","PM10 Total 0-10um STP","41140","St. Joseph, MO-KS","29","Missouri","021","Buchanan","39.7416944853212","-94.858584090462"
"05/09/2015","AQS","290210005","1","18","ug/m3 SC","17","St. Joseph Pump Station","1","100.0000","81102","PM10 Total 0-10um STP","41140","St. Joseph, MO-KS","29","Missouri","021","Buchanan","39.7416944853212","-94.858584090462"
"05/12/2015","AQS","290210005","1","17","ug/m3 SC","16","St. Joseph Pump Station","1","100.0000","81102","PM10 Total 0-10um STP","41140","St. Joseph, MO-KS","29","Missouri","021","Buchanan","39.7416944853212","-94.858584090462"
"05/15/2015","AQS","290210005","1","34","ug/m3 SC","31","St. Joseph Pump Station","1","100.0000","81102","PM10 Total 0-10um STP","41140","St. Joseph, MO-KS","29","Missouri","021","Buchanan","39.7416944853212","-94.858584090462"
"05/18/2015","AQS","290210005","1","13","ug/m3 SC","12","St. Joseph Pump Station","1","100.0000","81102","PM10 Total 0-10um STP","41140","St. Joseph, MO-KS","29","Missouri","021","Buchanan","39.7416944853212","-94.858584090462"
"05/21/2015","AQS","290210005","1","15","ug/m3 SC","14","St. Joseph Pump Station","1","100.0000","81102","PM10 Total 0-10um STP","41140","St. Joseph, MO-KS","29","Missouri","021","Buchanan","39.7416944853212","-94.858584090462"
"05/24/2015","AQS","290210005","1","9","ug/m3 SC","8","St. Joseph Pump Station","1","100.0000","81102","PM10 Total 0-10um STP","41140","St. Joseph, MO-KS","29","Missouri","021","Buchanan","39.7416944853212","-94.858584090462"
"05/27/2015","AQS","290210005","1","28","ug/m3 SC","26","St. Joseph Pump Station","1","100.0000","81102","PM10 Total 0-10um STP","41140","St. Joseph, MO-KS","29","Missouri","021","Buchanan","39.7416944853212","-94.858584090462"
"05/30/2015","AQS","290210005","1","9","ug/m3 SC","8","St. Joseph Pump Station","1","100.0000","81102","PM10 Total 0-10um STP","41140","St. Joseph, MO-KS","29","Missouri","021","Buchanan","39.7416944853212","-94.858584090462"
"06/02/2015","AQS","290210005","1","31","ug/m3 SC","29","St. Joseph Pump Station","1","100.0000","81102","PM10 Total 0-10um STP","41140","St. Joseph, MO-KS","29","Missouri","021","Buchanan","39.7416944853212","-94.858584090462"
"06/05/2015","AQS","290210005","1","11","ug/m3 SC","10","St. Joseph Pump Station","1","100.0000","81102","PM10 Total 0-10um STP","41140","St. Joseph, MO-KS","29","Missouri","021","Buchanan","39.7416944853212","-94.858584090462"
"06/08/2015","AQS","290210005","1","22","ug/m3 SC","20","St. Joseph Pump Station","1","100.0000","81102","PM10 Total 0-10um STP","41140","St. Joseph, MO-KS","29","Missouri","021","Buchanan","39.7416944853212","-94.858584090462"
"06/11/2015","AQS","290210005","1","33","ug/m3 SC","31","St. Joseph Pump Station","1","100.0000","81102","PM10 Total 0-10um STP","41140","St. Joseph, MO-KS","29","Missouri","021","Buchanan","39.7416944853212","-94.858584090462"
"06/14/2015","AQS","290210005","1","13","ug/m3 SC","12","St. Joseph Pump Station","1","100.0000","81102","PM10 Total 0-10um STP","41140","St. Joseph, MO-KS","29","Missouri","021","Buchanan","39.7416944853212","-94.858584090462"
"06/17/2015","AQS","290210005","1","27","ug/m3 SC","25","St. Joseph Pump Station","1","100.0000","81102","PM10 Total 0-10um STP","41140","St. Joseph, MO-KS","29","Missouri","021","Buchanan","39.7416944853212","-94.858584090462"
"06/20/2015","AQS","290210005","1","50","ug/m3 SC","46","St. Joseph Pump Station","1","100.0000","81102","PM10 Total 0-10um STP","41140","St. Joseph, MO-KS","29","Missouri","021","Buchanan","39.7416944853212","-94.858584090462"
"06/23/2015","AQS","290210005","1","25","ug/m3 SC","23","St. Joseph Pump Station","1","100.0000","81102","PM10 Total 0-10um STP","41140","St. Joseph, MO-KS","29","Missouri","021","Buchanan","39.7416944853212","-94.858584090462"
