"Lat","Lon","interpolated_NO2_concentration","interpolated_AQI","Year"
38.58621551,-90.22839776,24.9270483844247,23.0792070608864,"2015"
38.58654247,-90.26946125,25.5572184331742,23.6755603502589,"2015"
38.58707323,-90.22549864,24.8928980204545,23.0470675603633,"2015"
38.58724515,-90.2341043,24.9984513916921,23.146505268098,"2015"
38.58782692,-90.30853144,25.6332505368938,23.7474658617274,"2015"
38.58791473,-90.24198536,25.1201363401119,23.2614417747457,"2015"
38.58836377,-90.31018161,25.6275392577754,23.742026215084,"2015"
38.58860325,-90.24742975,25.2176534911203,23.3536995527423,"2015"
38.58909427,-90.25217074,25.308260852646,23.4395064452448,"2015"
38.58950554,-90.22984374,24.9376844612365,23.0892009836489,"2015"
38.58990015,-90.1240486,24.5996147041357,22.7719725166677,"2015"
38.59008424,-90.30983525,25.6529404000611,23.7661532100487,"2015"
38.5901713,-90.5086908,24.3738728207827,22.5526999712983,"2015"
38.59054439,-90.24691191,25.216670613265,23.3527563635187,"2015"
38.59070428,-90.26736986,25.5952987324165,23.7117082700274,"2015"
38.59105628,-90.24794944,25.2390949985616,23.3739831050512,"2015"
38.59143789,-90.24080708,25.1049149849175,23.2470205374838,"2015"
38.59153425,-90.24329605,25.1509273321083,23.2905324093357,"2015"
38.59177641,-90.30611804,25.7074558128382,23.8179690651157,"2015"
38.592096,-90.254759,25.3836310342384,23.5109209158377,"2015"
38.59313465,-90.25470985,25.3920958037522,23.5189388616415,"2015"
38.59402979,-90.29236062,25.8250243491207,23.9297773695926,"2015"
38.59480178,-90.06364922,24.5371184082144,22.7112445060731,"2015"
38.59497527,-90.23104941,24.9380732908066,23.089479297684,"2015"
38.5951909,-90.5644416,24.3077601379664,22.4901221025105,"2015"
38.5953203,-90.5626498,24.3082918924334,22.4906249881581,"2015"
38.59572266,-90.2766469,25.8102370156297,23.9158001980234,"2015"
38.59588406,-90.07006722,24.5410448409374,22.7151262044248,"2015"
38.5965495,-90.2251625,24.8544092729606,23.0107619934955,"2015"
38.59744076,-90.21869948,24.7874791768699,22.9480962002701,"2015"
38.59751376,-90.25722324,25.4933712983082,23.6149535761359,"2015"
38.598159,-90.308627,25.7749038707724,23.8820213141043,"2015"
38.598586,-90.240453,25.0967710231046,23.2391885000412,"2015"
38.59921681,-90.27366259,25.8520187282745,23.9555004345314,"2015"
38.59967843,-90.23920473,25.0680111681493,23.2119709208817,"2015"
38.60017578,-90.24967002,25.321657942144,23.4520695942872,"2015"
38.60054185,-90.21781035,24.7642989522465,22.926383569594,"2015"
38.60076005,-90.2405013,25.0939183718806,23.2364269285265,"2015"
38.60154523,-90.25959971,25.603652257352,23.719573950376,"2015"
38.60209204,-90.07024439,24.5368188724229,22.7112023127628,"2015"
38.602967,-90.290326,26.0206031858307,24.115696393749,"2015"
38.603127,-91.221941,24.3597659913881,22.5394915145973,"2015"
38.6036058,-90.5659612,24.2890272683015,22.4723837616036,"2015"
38.60368309,-90.23019128,24.8791948601656,23.0337223497623,"2015"
38.60374275,-90.20809795,24.7039299087248,22.8707814455796,"2015"
38.604037,-89.437313,24.4448225530168,22.6208161294255,"2015"
38.60407568,-90.23801233,25.0253755933174,23.1715149793972,"2015"
38.60431049,-90.23146903,24.8953374004731,23.0488683277805,"2015"
38.60485703,-90.26791986,25.872745306026,23.975169091648,"2015"
38.6053606,-90.577243,24.2827653502468,22.466457613917,"2015"
38.60567512,-90.23607107,24.9731656141204,23.1221348853812,"2015"
38.607437,-90.130896,24.6032319487719,22.7764853032239,"2015"
38.60763585,-90.27164136,26.0162849814976,24.1116109764374,"2015"
38.60783168,-90.22378443,24.7638604684124,22.9253477922579,"2015"
38.60829,-90.209566,24.6894384084243,22.8573318651444,"2015"
38.60889389,-90.22502932,24.7672526700618,22.9283754280372,"2015"
38.60914619,-90.2701133,26.0198386581304,24.1149774128157,"2015"
38.60943633,-90.22355325,24.7475770334194,22.909994849992,"2015"
38.60964126,-90.24220943,25.1019876936065,23.2436429938723,"2015"
38.6098555,-90.2434837,25.1393606553361,23.2790058315988,"2015"
38.609989,-90.290002,26.1834100985637,24.2705396546382,"2015"
38.61003884,-90.28505552,26.2052806461162,24.2913612178532,"2015"
38.61035244,-90.24790456,25.2847494634755,23.4167357577416,"2015"
38.61047358,-90.22331541,24.7359260018121,22.899023666487,"2015"
38.61058027,-90.22549835,24.7561803041492,22.9178237418382,"2015"
38.61117027,-90.24733249,25.2622059142965,23.3953206093295,"2015"
38.61174185,-90.23006082,24.8034849408574,22.9618788562716,"2015"
38.61175947,-90.32528952,25.6532049626609,23.7661560256045,"2015"
38.61176203,-90.29630453,26.1539381434347,24.2424696382271,"2015"
38.612035,-90.328914,25.5930019129257,23.7089250831805,"2015"
38.6129418,-90.2456831,25.1942957201332,23.3308464407872,"2015"
38.61390194,-90.34284099,25.377580732572,23.5042149195909,"2015"
38.61441105,-90.20551874,24.6731229216036,22.8434733962905,"2015"
38.61490425,-90.11706983,24.5780244127974,22.7522062435952,"2015"
38.61551299,-90.252385,25.4551095526567,23.5781209886116,"2015"
38.61574936,-90.31095664,25.9453206597037,24.0439211078549,"2015"
38.6161053,-90.21144027,24.6582340737129,22.8284150943953,"2015"
38.61611582,-90.25124627,25.402780919805,23.5284070505613,"2015"
38.61633667,-90.23295144,24.7933470929319,22.9516415553181,"2015"
38.61767,-90.207954,24.6623729033602,22.833382627189,"2015"
38.6178147,-90.21989264,24.6459669357593,22.8148560313418,"2015"
38.61809967,-90.24230456,25.0178045510398,23.1632320965945,"2015"
38.6187031,-90.2067738,24.665416475896,22.8367242205638,"2015"
38.61934805,-90.20940045,24.6542685616378,22.8256721680855,"2015"
38.61955704,-90.22222481,24.6334452336525,22.8024510496068,"2015"
38.6198351,-90.2043544,24.6756895318232,22.847211707064,"2015"
38.619841,-90.247535,25.2035506993717,23.339071045692,"2015"
38.620381,-90.24520163,25.0938118426168,23.2349620154895,"2015"
38.62255952,-90.22897696,24.6298747241045,22.7972157154585,"2015"
38.622657,-90.329709,25.5907113695716,23.7066230270622,"2015"
38.62273018,-90.34799794,25.2896767350026,23.420632903817,"2015"
38.62283143,-90.29602593,26.3291025291439,24.4091317362689,"2015"
38.623413,-90.106583,24.5567536216106,22.7317226392737,"2015"
38.6240498,-90.09830799,24.5456107094664,22.7207766051008,"2015"
38.62448609,-90.29990867,26.2551373911708,24.3386972579963,"2015"
38.6245014,-90.271366,26.3835799897626,24.4609877499452,"2015"
38.624913,-90.292204,26.4280517328764,24.50334762424,"2015"
38.62521315,-90.25704911,25.6577116735856,23.7701135329319,"2015"
38.627192,-90.14298288,24.6287186104606,22.802553640499,"2015"
38.62761625,-90.26026252,25.8376554848472,23.9411789539656,"2015"
38.62780335,-90.18673757,24.7657182649944,22.9364619315306,"2015"
38.627964,-90.3089858,26.036130009809,24.1301975268262,"2015"
38.62805922,-90.26231676,25.9643078068051,24.0617055367107,"2015"
38.6282034,-90.1899317,24.7691134118365,22.9398003744556,"2015"
38.62827006,-90.19379924,24.7639313572776,22.9347501888735,"2015"
38.62835081,-90.30524627,26.1306813533763,24.2201847789648,"2015"
38.62839298,-90.14750904,24.6427965196923,22.8164009534614,"2015"
38.6288926,-90.2657579,26.1637440950641,24.2515647074401,"2015"
38.62895761,-90.19370217,24.7702024974325,22.9409184036732,"2015"
38.63081881,-90.20335816,24.7324300132136,22.9042788464262,"2015"
38.632286,-90.234404,24.4465442046268,22.620855527164,"2015"
38.6334747,-90.20532077,24.7347808173608,22.9068626575195,"2015"
38.63450881,-90.21523231,24.5694805390433,22.7461280225313,"2015"
38.63504578,-90.19253734,24.8360040673724,23.005371754563,"2015"
38.63557989,-90.20760776,24.7211603727146,22.8938616261922,"2015"
38.63666267,-90.22172827,24.411241314578,22.5925576977288,"2015"
38.6374841,-90.2463453,24.5767228969137,22.7413023267236,"2015"
38.63834445,-90.24675978,24.5499117128609,22.7156150495035,"2015"
38.638388,-90.257289,25.2768257254459,23.4066754561692,"2015"
38.63914765,-90.24419726,24.3853560335094,22.5593179400384,"2015"
38.63966405,-90.23137401,24.1673301882983,22.3555520753371,"2015"
38.63977513,-90.22258022,24.3381723287787,22.5226350797898,"2015"
38.6398565,-90.26151133,25.5448883031492,23.6617567860676,"2015"
38.6401467,-90.2160562,24.5381074670176,22.716834462432,"2015"
38.64029906,-90.21616626,24.534221022172,22.7130941579479,"2015"
38.64048756,-90.262519,25.591560485987,23.7061663305088,"2015"
38.6406504,-90.25100756,24.661992368046,22.8215081640175,"2015"
38.64112795,-90.25656041,25.051483810248,23.1919150221248,"2015"
38.64135823,-90.19388011,24.918933522838,23.0862361162559,"2015"
38.64368741,-90.2242196,24.1965322598067,22.3866500594335,"2015"
38.64372338,-90.21609367,24.5286707957917,22.708333475263,"2015"
38.64380458,-90.22278278,24.2487825992252,22.4373123197262,"2015"
38.64425315,-90.25213265,24.4858763423347,22.6533251112842,"2015"
38.6451447,-90.25261614,24.451873175549,22.6208115846073,"2015"
38.64528512,-90.25671731,24.7615500388819,22.9154543721815,"2015"
38.6456618,-90.25136654,24.3251525965594,22.500190916334,"2015"
38.64581165,-90.24188501,23.8865354811288,22.0838544211547,"2015"
38.64829245,-90.24537652,23.808289400088,22.0083275053595,"2015"
38.65041665,-90.2909537,25.9529212155155,24.0504646745151,"2015"
38.65079,-90.263363,24.8704423553096,23.0186682366727,"2015"
38.651003,-90.292123,25.9157389439229,24.0150534889214,"2015"
38.65170868,-90.2605665,24.5432086123786,22.7069273597876,"2015"
38.651718,-90.018593,24.4731808934457,22.6498494797909,"2015"
38.6518701,-90.2671498,25.090229451096,23.2280236072436,"2015"
38.6524113,-90.2965816,25.8104552602946,23.9148287936697,"2015"
38.65338848,-90.27839566,25.6161611425552,23.7293041848035,"2015"
38.65390649,-90.19771197,25.0785214360415,23.2412199853545,"2015"
38.654145,-90.27812,25.547463676201,23.663825516825,"2015"
38.6541685,-90.28303088,25.6854348424934,23.7954028888805,"2015"
38.6542198,-90.3572189,24.9545170336038,23.1021212796648,"2015"
38.65438054,-90.23699243,23.2493158446197,21.4761630362902,"2015"
38.65438524,-90.25839095,24.1200572534144,22.3037520549363,"2015"
38.65500394,-90.28237456,25.6128039238317,23.7261718901589,"2015"
38.65584895,-90.21817509,24.2401526316012,22.4313127205681,"2015"
38.65660569,-90.27356928,25.1252669533946,23.2613991757777,"2015"
38.656684,-90.304512,25.5598289616521,23.6762963047468,"2015"
38.65729225,-90.2830335,25.4680227503596,23.5882168320098,"2015"
38.65777197,-90.27402377,25.0560503841707,23.1954468377164,"2015"
38.65797759,-90.23064857,23.1989749086743,21.4291520383744,"2015"
38.658341,-90.202549,25.0522770177105,23.2158275347916,"2015"
38.65835157,-90.19913421,25.080555126478,23.2431941792809,"2015"
38.6585272,-90.23543078,22.987117379074,21.2256545075906,"2015"
38.6590543,-90.26334437,24.1513467284177,22.333353259285,"2015"
38.65944756,-90.20237219,25.0453633326266,23.2091404774978,"2015"
38.659582,-90.306937,25.4379154230674,23.5602710178691,"2015"
38.66047701,-90.20291728,25.0235516604176,23.18804335318,"2015"
38.66066195,-90.3426111,25.0466625036543,23.1892208248246,"2015"
38.66074962,-90.30161245,25.4241539474329,23.5469898352041,"2015"
38.660763,-90.363638,24.8223265674886,22.976742624535,"2015"
38.6607633,-90.23526416,22.8459583623506,21.0906498326137,"2015"
38.661003,-90.351525,24.9471672105703,23.0949516322712,"2015"
38.66106375,-90.24662047,22.8982715534556,21.1396605627017,"2015"
38.66125628,-90.29023389,25.3542348297984,23.4800136179999,"2015"
38.66126723,-90.32101187,25.2639630539695,23.3951576016955,"2015"
38.66258402,-90.29164849,25.3003182124234,23.428702320254,"2015"
38.66297317,-90.36076185,24.8304102763023,22.984331914604,"2015"
38.66350347,-90.22615196,23.1714701531493,21.4034791809077,"2015"
38.66359614,-90.23221525,22.7863958120104,21.0339171002284,"2015"
38.66401864,-90.20784145,24.7744268407531,22.9473093254374,"2015"
38.664075,-90.283289,25.0248767696815,23.1660211938718,"2015"
38.664196,-90.44712291,24.1685471378071,22.3582549165322,"2015"
38.66428739,-90.28735731,25.129309335255,23.2656548628614,"2015"
38.66429395,-90.20394342,24.9174194145406,23.0854398509773,"2015"
38.6644328,-90.36074139,24.815950064868,22.9705992417783,"2015"
38.6644598,-90.2129574,24.4075251292195,22.593238371534,"2015"
38.66649076,-90.26507039,23.7972320025088,21.9959943125632,"2015"
38.666926,-90.232381,22.6292546236607,20.8835063690804,"2015"
38.66703042,-90.24982969,22.7470075501046,20.9951962168864,"2015"
38.667469,-90.238346,22.4752915279994,20.7360827881804,"2015"
38.66795348,-90.25471041,22.9859793411131,21.2229730327581,"2015"
38.66862965,-90.25957721,23.290543592271,21.5132190521332,"2015"
38.66878125,-90.2322605,22.5750650643891,20.8316510895672,"2015"
38.6690846,-90.2240572,23.1123888912459,21.3469982141067,"2015"
38.66924655,-90.27643845,24.4143296071899,22.5842100562561,"2015"
38.669292,-90.26347011,23.5478471901682,21.7584193634758,"2015"
38.669457,-90.228436,22.7593637734363,21.0082758478033,"2015"
38.66990001,-90.34273285,24.920845237772,23.0696189690846,"2015"
38.6705598,-90.2465058,22.5282313797287,20.7865187287492,"2015"
38.67072672,-90.28508621,24.7224589872699,22.8780881513339,"2015"
38.67097215,-90.247865,22.5703006266449,20.8266528364836,"2015"
38.670986,-90.321636,25.0437367981573,23.1856298726361,"2015"
38.67110409,-90.21987158,23.4493754872074,21.6707772032844,"2015"
38.67171656,-90.21823586,23.5916637374579,21.8075850453386,"2015"
38.671721,-90.010764,24.4565572901376,22.6338575253705,"2015"
38.6717563,-90.23407054,22.460041551738,20.7215622994485,"2015"
38.671807,-90.229789,22.6336283676868,20.8877903959412,"2015"
38.67209293,-90.2819574,24.5398522711248,22.704048764249,"2015"
38.67243653,-90.28470696,24.630512364688,22.7905247383239,"2015"
38.673687,-90.255616,22.9171003467549,21.1573699063588,"2015"
38.67398524,-90.31470695,24.9892375009982,23.1334868284682,"2015"
38.674026,-90.380738,24.5342588959603,22.7038962864645,"2015"
38.67443702,-90.22989736,22.6130312269945,20.8680581282817,"2015"
38.67515934,-90.34590937,24.8262026500947,22.9798112444744,"2015"
38.6753606,-90.4154273,24.2387031535636,22.4244952142481,"2015"
38.67544302,-90.22332171,23.046440873613,21.2836894566441,"2015"
38.6762096,-90.2220951,23.1395836189758,21.3730943663443,"2015"
38.676724,-90.209091,24.1687146510044,22.362890890412,"2015"
38.67695688,-90.33405915,24.87588966535,23.0265403337823,"2015"
38.67750663,-90.2800662,24.2471269491572,22.4252918289777,"2015"
38.67795131,-90.153385,24.5570947952181,22.7351293675421,"2015"
38.6785269,-90.5217889,24.0603753664157,22.2559937532678,"2015"
38.67911353,-90.33689337,24.8288485746924,22.9819546712687,"2015"
38.67911453,-90.33668337,24.8298853327441,22.9829308421283,"2015"
38.68084116,-90.25443736,22.8676106882056,21.1103649079626,"2015"
38.68117546,-90.33897311,24.7890120346032,22.9441940657015,"2015"
38.68173643,-90.27224575,23.7701999514609,21.9708649272592,"2015"
38.685419,-90.411477,24.1828777615919,22.371646767508,"2015"
38.68663366,-90.46674895,23.9874914782466,22.1870494356324,"2015"
38.68777849,-90.24491951,22.7532674032562,21.0016446534913,"2015"
38.69169735,-89.95616685,24.4426340035111,22.6199592204641,"2015"
38.691786,-89.956529,24.4425786594952,22.6199091042064,"2015"
38.694169,-90.364628,24.4854135413663,22.6571404606392,"2015"
38.69520622,-90.29277484,24.2682716505283,22.4466453140594,"2015"
38.69576336,-90.24967732,23.0656188230912,21.300022056254,"2015"
38.69665454,-90.25003393,23.095650929482,21.3287195241963,"2015"
38.69864643,-90.33107897,24.5764159433197,22.7419321615734,"2015"
38.69898173,-90.29292593,24.2265130306703,22.407054487722,"2015"
38.69919373,-90.37913997,24.3273382561889,22.507850981956,"2015"
38.69932178,-90.28524923,24.053799152888,22.2423128096633,"2015"
38.70004974,-90.27795606,23.8634946111069,22.0608744442196,"2015"
38.70062636,-90.35546437,24.4852540921624,22.6566417562477,"2015"
38.70164316,-90.25666763,23.3345896571934,21.5567994629177,"2015"
38.702445,-90.26476,23.5288538398576,21.7419898780989,"2015"
38.703177,-90.287334,24.0778783209926,22.2655146502873,"2015"
38.70437164,-90.29294712,24.1794232639704,22.3624682177197,"2015"
38.7043832,-90.25003199,23.2908290345065,21.5154193154674,"2015"
38.7049083,-90.12432717,24.4100759969227,22.5916231871508,"2015"
38.70502135,-90.28801496,24.0824280726891,22.2699658133613,"2015"
38.70655392,-90.36307748,24.387742223399,22.5645527571058,"2015"
38.7066702,-90.36461237,24.3766804440724,22.5541322010008,"2015"
38.70756732,-90.25111839,23.3739332089098,21.5948647548964,"2015"
38.70802633,-90.28557727,24.0244273778197,22.2148168290238,"2015"
38.70813064,-90.2858114,24.0286708408307,22.2188704638377,"2015"
38.70848604,-90.22830291,23.4338205651003,21.6537041735794,"2015"
38.70879037,-90.23125728,23.4035281198357,21.6244902503533,"2015"
38.70964814,-90.14203869,24.3779684280733,22.5611519998835,"2015"
38.71009143,-90.12453871,24.3943711353247,22.5764025990973,"2015"
38.71019564,-90.25482802,23.4689888130019,21.6855806444673,"2015"
38.71171,-90.273122,23.7910248822808,21.9924732130692,"2015"
38.71190741,-90.30135292,24.251806581435,22.4320522332013,"2015"
38.7122593,-90.2654922,23.6594627980946,21.867129437428,"2015"
38.71288376,-90.24050427,23.4382547204638,21.6570996112742,"2015"
38.71330955,-90.23745162,23.4534735987341,21.6718580975417,"2015"
38.71381056,-90.295213,24.1628209046466,22.3472002128003,"2015"
38.713833,-90.300459,24.2296257990709,22.410989670875,"2015"
38.71391655,-90.30109758,24.236635847957,22.417691023619,"2015"
38.7141149,-90.260157,23.6018195609993,21.8123697438671,"2015"
38.71424832,-90.30044048,24.2271268216678,22.4086290434791,"2015"
38.71596886,-90.35047547,24.3790734235289,22.555836853596,"2015"
38.71671789,-90.23884363,23.5151576513962,21.7307989127356,"2015"
38.7176387,-90.4208438,23.9030628361514,22.1071678818463,"2015"
38.7180277,-90.2754531,23.8668039424033,22.0650817961863,"2015"
38.71855,-90.2660279,23.7346306097032,21.9391730868853,"2015"
38.71872897,-90.22913007,23.5997338454008,21.8123667367069,"2015"
38.71975,-90.327466,24.3722502141137,22.5481786054665,"2015"
38.724588,-90.351086,24.3170897860075,22.4971989826919,"2015"
38.72850702,-90.38302832,24.0992556973599,22.2921920561669,"2015"
38.72901921,-90.38693356,24.067318287566,22.262077078992,"2015"
38.72901966,-90.22197405,23.7800984430794,21.9853433390342,"2015"
38.72934542,-90.39814341,23.9832453066637,22.182781895248,"2015"
38.72953,-90.30605533,24.2166346723322,22.3995356585785,"2015"
38.7297588,-90.2370213,23.7164638798416,21.9235577506736,"2015"
38.73064447,-90.39347201,24.0112449182009,22.2091841021254,"2015"
38.7313431,-90.2515615,23.755669421249,21.9603138528746,"2015"
38.7321672,-90.2456146,23.7469649945248,21.9522948265761,"2015"
38.73322433,-90.3723167,24.1532971135459,22.3430324411734,"2015"
38.73571922,-90.31292827,24.2369156604343,22.4193540014029,"2015"
38.73751126,-89.67232933,24.4338378690977,22.6105741169091,"2015"
38.738852,-90.562318,24.0097582840546,22.2081044927682,"2015"
38.7407345,-90.2730414,23.966054085485,22.1609063137933,"2015"
38.74116,-90.259756,23.887452775465,22.086191891646,"2015"
38.74242614,-89.9166463,24.4222485368101,22.6001481739724,"2015"
38.7427632,-90.2092277,23.9595431615887,22.1575143717124,"2015"
38.743972,-90.269486,23.9601331838574,22.1554446188342,"2015"
38.7459227,-90.2353255,23.8809470304489,22.0810508050547,"2015"
38.7468396,-90.2666888,23.9606243269885,22.1560743484031,"2015"
38.747061,-89.979539,24.409651730242,22.5884566232856,"2015"
38.74734245,-90.29089824,24.1032553118535,22.29201513312,"2015"
38.74853691,-90.33060964,24.2345292633277,22.4183106946889,"2015"
38.74862906,-90.33158567,24.2342642853633,22.4181075714183,"2015"
38.7491352,-90.2739772,24.0106022581609,22.2037425972945,"2015"
38.7502228,-90.2599134,23.9507184388928,22.1468867773852,"2015"
38.7508825,-90.2511732,23.9289934022618,22.1264146134904,"2015"
38.75240883,-90.29481615,24.128235759268,22.3160853629202,"2015"
38.7535626,-90.2313815,23.9409644751371,22.1386444502566,"2015"
38.7554159,-90.1962671,24.069065919962,22.2625456507347,"2015"
38.7561725,-90.2018958,24.04688020164,22.2411049811656,"2015"
38.757327,-90.32955,24.2094544747628,22.3946812289734,"2015"
38.75798918,-90.32096484,24.2033038593725,22.3884990057426,"2015"
38.7594902,-90.31845889,24.1973568137936,22.3827969749625,"2015"
38.75955772,-90.31824812,24.1969459219111,22.3824006840736,"2015"
38.75994962,-90.32271011,24.2011751889298,22.3866031712461,"2015"
38.762111,-90.322484,24.1969658911823,22.3826567339512,"2015"
38.7663751,-90.256529,24.0261762975104,22.219447323793,"2015"
38.7673623,-90.32295699,24.1884591102875,22.374736994716,"2015"
38.7705497,-90.198964,24.0964598209121,22.2883810687761,"2015"
38.772717,-90.273281,24.0870397389696,22.2774776934358,"2015"
38.77325189,-90.33049039,24.1775675719587,22.3648169479889,"2015"
38.7745967,-90.2587444,24.0624627516803,22.2542391858402,"2015"
38.778287,-90.283569,24.1225617993606,22.3115097346166,"2015"
38.77868011,-90.34528596,24.1446687956613,22.3342513395226,"2015"
38.782628,-90.263064,24.0938601939772,22.2843318431742,"2015"
