"Lat","Lon","interpolated_PM25_concentration","interpolated_days_over_legal_threshold","interpolated_AQI","interpolated_est_days_mod_AQI_thresh","interpolated_est_days_sens_AQI_thresh","interpolated_est_days_unhealthy_AQI_thresh","Year"
37.1545747,-93.304959,9.82350719933739,0,38.8938106093267,97.5772094738597,0,0,"2015"
37.17436555,-93.2958116,9.8240465655014,0,38.8956772904363,97.5923324289916,0,0,"2015"
37.217619,-94.579795,9.41077937382218,0,37.304952965861,90.166781524469,0,0,"2015"
37.226769,-93.27841,9.82355537517679,0,38.893155262186,97.5939221439819,0,0,"2015"
37.300455,-89.982036,9.8601753920992,0,39.2767717634518,101.240211249202,0,0,"2015"
37.407001,-94.617242,9.3001633360602,0,36.8803491340847,88.3710341757979,0,0,"2015"
37.43376791,-90.9599275,10.0510886084254,0,40.0184468777877,111.759670379737,0,0,"2015"
37.72830017,-89.87333733,9.65367462984276,0,38.5034223237032,91.4597589022178,0,0,"2015"
37.749516,-93.769766,9.46195953179793,0,37.4986288791746,91.1988967918057,0,0,"2015"
37.95826855,-91.7526073,10.1479197301185,0,40.1453791700957,105.524958097781,0,0,"2015"
37.9859009,-90.677457,10.0394792718423,0,40.2675088685568,127.347656113707,0,0,"2015"
38.06826174,-91.39533943,10.191288238173,0,40.318942867747,107.546285419892,0,0,"2015"
38.342922,-91.027375,10.2916375446609,0,40.6166462903408,108.631289387991,0,0,"2015"
38.387801,-89.274788,9.69306001820786,0,38.4490375263458,85.762801551855,0,0,"2015"
38.392795,-91.162087,10.2757225107978,0,40.5539425553949,107.59698523992,0,0,"2015"
38.4193247,-90.39766835,11.2724401104263,0,43.5363975087581,127.248271139914,0,0,"2015"
38.44080654,-90.19393026,10.3834855992145,0,40.7917197225433,101.377239954112,0,0,"2015"
38.453872,-90.311153,10.7373746746939,0,41.8491252236421,113.660401206798,0,0,"2015"
38.459055,-90.09146537,9.93303955652926,0,39.3219356366876,86.7002202754665,0,0,"2015"
38.459226,-90.447618,11.0856911886969,0,42.9627449512747,123.017918290235,0,0,"2015"
38.469952,-90.442603,11.0826837752762,0,42.9519107877389,122.965235830211,0,0,"2015"
38.49169217,-90.77249951,10.4007214878785,0,40.9041032148004,108.920862597862,0,0,"2015"
38.5015756,-90.6305876,10.4906829446008,0,41.1567723759589,110.353294904291,0,0,"2015"
38.5093344,-89.97449117,9.64895429137557,0,38.3332512080567,79.1581511451226,0,0,"2015"
38.51189912,-89.96990022,9.67893818457077,0,38.4379329836066,79.9546576727057,0,0,"2015"
38.51255737,-90.28704596,10.7791199482637,0,41.8535959596005,114.884606046408,0,0,"2015"
38.51587489,-89.9949911,9.47653855499225,0,37.7302482425251,74.6556213185065,0,0,"2015"
38.51756771,-89.95049886,9.79256659702661,0,38.8336113028021,83.083612872945,0,0,"2015"
38.51936538,-90.00368035,9.3888389572606,0,37.4224704974764,72.4749776801566,0,0,"2015"
38.530769,-89.9584345,9.77096096125201,0,38.759111078259,82.3647517124004,0,0,"2015"
38.53838,-90.045413,9.19876483725347,0,36.7537100202267,67.9420589118897,0,0,"2015"
38.53839743,-89.12726414,9.73457972697223,0,38.5703858107332,87.552237590529,0,0,"2015"
38.54212252,-90.33681305,10.5161848767732,0,41.1103368572619,111.133708327054,0,0,"2015"
38.54414842,-90.00861102,9.42124311575378,0,37.5376740061023,73.1675800067077,0,0,"2015"
38.548874,-90.063209,9.51652732331014,0,37.8840266502167,75.0534952561273,0,0,"2015"
38.549663,-90.372434,10.5016711168869,0,41.1060434037112,111.445148867357,0,0,"2015"
38.550534,-90.25474624,10.9963384267082,0,42.4375150165821,119.975689366184,0,0,"2015"
38.552738,-90.0106191,9.48496541637737,0,37.7624935983361,74.666237129428,0,0,"2015"
38.55277579,-90.25504514,10.9749078258126,0,42.3777274965902,119.472688673442,0,0,"2015"
38.5554626,-90.4944996,10.5462873415871,0,41.2947541375085,111.748778241579,0,0,"2015"
38.55680396,-89.9010015,10.017259676955,0,39.6113841998139,89.5732134547501,0,0,"2015"
38.5577837,-90.4030657,10.5082262018101,0,41.1472177935515,111.756196011286,0,0,"2015"
38.559241,-90.520264,10.5236544991216,0,41.2301895546121,111.149989237212,0,0,"2015"
38.559812,-90.249987,10.8190771409514,0,41.9461843529512,115.660443825224,0,0,"2015"
38.5603596,-90.2555495,10.8591321373621,0,42.0518988648954,116.843768656946,0,0,"2015"
38.56098,-90.243562,10.7280153354068,0,41.702439203419,113.098755717415,0,0,"2015"
38.56322723,-90.25908508,10.8197364516187,0,41.9356424607882,116.145399285172,0,0,"2015"
38.56348922,-90.2547016,10.7909203064202,0,41.8589917406943,115.314455496478,0,0,"2015"
