"Lat","Lon","interpolated_PB_concentration","Year"
38.5577837,-90.4030657,0.0192453774449536,"2015"
38.559241,-90.520264,0.0215288906715471,"2015"
38.559812,-90.249987,0.011786492695037,"2015"
38.5603596,-90.2555495,0.0119742055905321,"2015"
38.56098,-90.243562,0.0114487809177838,"2015"
38.56322723,-90.25908508,0.0119059511473819,"2015"
38.56348922,-90.2547016,0.0116950153423036,"2015"
38.563911,-90.24192623,0.0111649507246639,"2015"
38.56440423,-90.27579142,0.012621443304794,"2015"
38.56511882,-90.25259795,0.0114831131373525,"2015"
38.565805,-90.421728,0.0194669950075949,"2015"
38.56621533,-90.30453624,0.0140631086759953,"2015"
38.56683065,-90.36645824,0.0173250244364569,"2015"
38.56749287,-90.24776372,0.0111134812641828,"2015"
38.5680312,-90.3257566,0.0151432624621145,"2015"
38.5682313,-90.4032792,0.0187581204919576,"2015"
38.56859996,-90.24961857,0.0111049844839808,"2015"
38.56967981,-90.25812196,0.0113822583973656,"2015"
38.57026229,-90.24441845,0.0107881976672569,"2015"
38.570853,-89.987357,0.0142563125453469,"2015"
38.57127267,-90.17110333,0.00977057208558886,"2015"
38.571562,-90.283117,0.012485218569497,"2015"
38.57173529,-90.23510023,0.0103736530804873,"2015"
38.57222507,-90.2927863,0.0129732684239038,"2015"
38.573529,-90.23923,0.0103814778591184,"2015"
38.57399041,-90.25247202,0.0108387140174804,"2015"
38.574954,-90.275931,0.0118684640898946,"2015"
38.5752413,-90.406085,0.0185355083231034,"2015"
38.5756025,-90.3772606,0.0173439719379254,"2015"
38.57575483,-90.23853716,0.0102098460582004,"2015"
38.57713745,-90.25157002,0.0105903856089178,"2015"
38.57831886,-90.25359672,0.0105952361040472,"2015"
38.57858218,-90.23305763,0.0098615717417529,"2015"
38.57902831,-90.24654182,0.0102737539073222,"2015"
38.5790321,-90.27137264,0.0113630920023592,"2015"
38.57914067,-90.27137013,0.0113558726459885,"2015"
38.57927296,-90.24549069,0.0102196679088549,"2015"
38.57936929,-90.24013167,0.0100283246094876,"2015"
38.5808227,-90.23281108,0.00971567243572049,"2015"
38.58087929,-89.91812279,0.0154205448523187,"2015"
38.58118051,-90.23387499,0.00972388044077745,"2015"
38.58180235,-90.26833247,0.0110350387371338,"2015"
38.5824706,-90.27474203,0.0113136381876875,"2015"
38.58265873,-90.26216917,0.0106909831144217,"2015"
38.58291441,-90.24805915,0.0100876190741433,"2015"
38.58333292,-90.2348107,0.00962170273251685,"2015"
38.58347679,-90.24190598,0.0098349467273875,"2015"
38.58454414,-90.22981971,0.00941554999506784,"2015"
38.5847025,-90.22974983,0.00940469814558712,"2015"
38.58471904,-90.24445327,0.00984868529849378,"2015"
38.58472628,-90.25151364,0.0101114413203333,"2015"
38.58525305,-90.26596375,0.0107085544097963,"2015"
38.58566,-90.25272,0.0101040923869491,"2015"
38.58617094,-90.2781519,0.0112638463064442,"2015"
38.58621551,-90.22839776,0.00928569801667198,"2015"
38.58654247,-90.26946125,0.0107998365558904,"2015"
38.58707323,-90.22549864,0.00917113770721869,"2015"
38.58724515,-90.2341043,0.00937744105032685,"2015"
38.58782692,-90.30853144,0.0128922851259601,"2015"
38.58791473,-90.24198536,0.00958115602619454,"2015"
38.58836377,-90.31018161,0.012959372363663,"2015"
38.58860325,-90.24742975,0.00973250641238277,"2015"
38.58909427,-90.25217074,0.00988524245921281,"2015"
38.58950554,-90.22984374,0.00914231359320215,"2015"
38.58990015,-90.1240486,0.00977119572018866,"2015"
38.59008424,-90.30983525,0.0128400229179138,"2015"
38.5901713,-90.5086908,0.0205628386162368,"2015"
38.59054439,-90.24691191,0.00960711908850359,"2015"
38.59070428,-90.26736986,0.0104592496239218,"2015"
38.59105628,-90.24794944,0.00961723579289732,"2015"
38.59143789,-90.24080708,0.00935187332783905,"2015"
38.59153425,-90.24329605,0.00942839673769203,"2015"
38.59177641,-90.30611804,0.012523159937127,"2015"
38.592096,-90.254759,0.00982483643930962,"2015"
38.59313465,-90.25470985,0.00976777788520347,"2015"
38.59402979,-90.29236062,0.0115955590959973,"2015"
38.59480178,-90.06364922,0.0114577596597489,"2015"
38.59497527,-90.23104941,0.00889559513382606,"2015"
38.5951909,-90.5644416,0.0211306501633575,"2015"
38.5953203,-90.5626498,0.0211110297599774,"2015"
38.59572266,-90.2766469,0.010649046306814,"2015"
38.59588406,-90.07006722,0.0112204521514174,"2015"
38.5965495,-90.2251625,0.00868680973619827,"2015"
38.59744076,-90.21869948,0.00852709743306549,"2015"
38.59751376,-90.25722324,0.00964865212114654,"2015"
38.598159,-90.308627,0.0123301199563541,"2015"
38.598586,-90.240453,0.00898816169335239,"2015"
38.59921681,-90.27366259,0.0103203296308349,"2015"
38.59967843,-90.23920473,0.00890045118574537,"2015"
38.60017578,-90.24967002,0.0092267864070729,"2015"
38.60054185,-90.21781035,0.00837951851717798,"2015"
38.60076005,-90.2405013,0.00889152893841406,"2015"
38.60154523,-90.25959971,0.0095576356588427,"2015"
38.60209204,-90.07024439,0.0110330540327688,"2015"
38.602967,-90.290326,0.0110257339941212,"2015"
38.603127,-91.221941,0.0209670187377688,"2015"
38.6036058,-90.5659612,0.0209718780905972,"2015"
38.60368309,-90.23019128,0.0084895015248793,"2015"
38.60374275,-90.20809795,0.00813799211694404,"2015"
38.604037,-89.437313,0.0187175239289658,"2015"
38.60407568,-90.23801233,0.00867673110482464,"2015"
38.60431049,-90.23146903,0.00849466262840477,"2015"
38.60485703,-90.26791986,0.00978043707205381,"2015"
38.6053606,-90.577243,0.0210434529958393,"2015"
38.60567512,-90.23607107,0.00855854515973849,"2015"
38.607437,-90.130896,0.00897527040426664,"2015"
38.60763585,-90.27164136,0.00983775409301196,"2015"
38.60783168,-90.22378443,0.00819735614011098,"2015"
38.60829,-90.209566,0.00798712867185529,"2015"
38.60889389,-90.22502932,0.00818304885036269,"2015"
38.60914619,-90.2701133,0.00970262322297219,"2015"
38.60943633,-90.22355325,0.00813655906237199,"2015"
38.60964126,-90.24220943,0.00858568328974236,"2015"
38.6098555,-90.2434837,0.00861749780181965,"2015"
38.609989,-90.290002,0.0106938232809239,"2015"
38.61003884,-90.28505552,0.010422159516738,"2015"
38.61035244,-90.24790456,0.00874483132036038,"2015"
38.61047358,-90.22331541,0.00809691724781064,"2015"
38.61058027,-90.22549835,0.00813395818771645,"2015"
38.61117027,-90.24733249,0.00869568006938626,"2015"
38.61174185,-90.23006082,0.00819006704029732,"2015"
38.61175947,-90.32528952,0.0126936894858553,"2015"
38.61176203,-90.29630453,0.0109741585241599,"2015"
38.612035,-90.328914,0.012900372699386,"2015"
38.6129418,-90.2456831,0.00857889824624161,"2015"
38.61390194,-90.34284099,0.0136522378016258,"2015"
38.61441105,-90.20551874,0.00776557183326188,"2015"
38.61490425,-90.11706983,0.00917535644849734,"2015"
38.61551299,-90.252385,0.00872408361648139,"2015"
38.61574936,-90.31095664,0.0116680723141943,"2015"
38.6161053,-90.21144027,0.00776256233221033,"2015"
38.61611582,-90.25124627,0.00866342512563076,"2015"
38.61633667,-90.23295144,0.00811187956887256,"2015"
38.61767,-90.207954,0.00769160746467067,"2015"
38.6178147,-90.21989264,0.00781807045786213,"2015"
38.61809967,-90.24230456,0.00830989906315933,"2015"
38.6187031,-90.2067738,0.00765713141910096,"2015"
38.61934805,-90.20940045,0.00765934219916707,"2015"
38.61955704,-90.22222481,0.00780803217699822,"2015"
38.6198351,-90.2043544,0.00761594835641915,"2015"
38.619841,-90.247535,0.00842303214568164,"2015"
38.620381,-90.24520163,0.00833294966730295,"2015"
38.62255952,-90.22897696,0.00785643286814421,"2015"
38.622657,-90.329709,0.0125273261251966,"2015"
38.62273018,-90.34799794,0.0136061192872929,"2015"
38.62283143,-90.29602593,0.0105475870494862,"2015"
38.623413,-90.106583,0.00931335065736531,"2015"
38.6240498,-90.09830799,0.00956976823906929,"2015"
38.62448609,-90.29990867,0.0107112371934378,"2015"
38.6245014,-90.271366,0.00923419690775349,"2015"
38.624913,-90.292204,0.010270732592393,"2015"
38.62521315,-90.25704911,0.00861440954425355,"2015"
38.627192,-90.14298288,0.00818640193348453,"2015"
38.62761625,-90.26026252,0.00867876495486002,"2015"
38.62780335,-90.18673757,0.00746525647535755,"2015"
38.627964,-90.3089858,0.0111204014217217,"2015"
38.62805922,-90.26231676,0.00875010960437507,"2015"
38.6282034,-90.1899317,0.00744168868805061,"2015"
38.62827006,-90.19379924,0.00742804944215189,"2015"
38.62835081,-90.30524627,0.0108933322056472,"2015"
38.62839298,-90.14750904,0.00805685386296826,"2015"
38.6288926,-90.2657579,0.00887234928700768,"2015"
38.62895761,-90.19370217,0.00741640333512821,"2015"
38.63081881,-90.20335816,0.00739115241890752,"2015"
38.632286,-90.234404,0.00777252797901498,"2015"
38.6334747,-90.20532077,0.00735861834775135,"2015"
38.63450881,-90.21523231,0.00741796937412071,"2015"
38.63504578,-90.19253734,0.00732888157410288,"2015"
38.63557989,-90.20760776,0.007341690575779,"2015"
38.63666267,-90.22172827,0.00746982143922468,"2015"
38.6374841,-90.2463453,0.00800403091734608,"2015"
38.63834445,-90.24675978,0.00800375998898626,"2015"
38.638388,-90.257289,0.00835120537389342,"2015"
38.63914765,-90.24419726,0.00791794571427905,"2015"
38.63966405,-90.23137401,0.0076000692060242,"2015"
38.63977513,-90.22258022,0.00744496809122612,"2015"
38.6398565,-90.26151133,0.00848521194424957,"2015"
38.6401467,-90.2160562,0.00735818877404236,"2015"
38.64029906,-90.21616626,0.00735780984170865,"2015"
38.64048756,-90.262519,0.0085142855323956,"2015"
38.6406504,-90.25100756,0.00810361332220239,"2015"
38.64112795,-90.25656041,0.00828446858787448,"2015"
38.64135823,-90.19388011,0.00725745256112919,"2015"
38.64368741,-90.2242196,0.00743174849668953,"2015"
38.64372338,-90.21609367,0.00732607713410202,"2015"
38.64380458,-90.22278278,0.0074091916032807,"2015"
38.64425315,-90.25213265,0.00809572552573918,"2015"
38.6451447,-90.25261614,0.00810169303058001,"2015"
38.64528512,-90.25671731,0.00823807766363898,"2015"
38.6456618,-90.25136654,0.00805625221069475,"2015"
38.64581165,-90.24188501,0.00778087642889986,"2015"
38.64829245,-90.24537652,0.0078546368801707,"2015"
38.65041665,-90.2909537,0.00964038740760684,"2015"
38.65079,-90.263363,0.00842406459836906,"2015"
38.651003,-90.292123,0.00969041831225551,"2015"
38.65170868,-90.2605665,0.00831396115129431,"2015"
38.651718,-90.018593,0.0117818420333222,"2015"
38.6518701,-90.2671498,0.00856002310261459,"2015"
38.6524113,-90.2965816,0.00989583346670979,"2015"
38.65338848,-90.27839566,0.00901582892237783,"2015"
38.65390649,-90.19771197,0.00718993315287726,"2015"
38.654145,-90.27812,0.00899653104272524,"2015"
38.6541685,-90.28303088,0.00921696086041095,"2015"
38.6542198,-90.3572189,0.0131965217283222,"2015"
38.65438054,-90.23699243,0.00761258842117716,"2015"
38.65438524,-90.25839095,0.00821968346529706,"2015"
38.65500394,-90.28237456,0.00917875707949945,"2015"
38.65584895,-90.21817509,0.00729669615131717,"2015"
38.65660569,-90.27356928,0.0087823500308967,"2015"
38.656684,-90.304512,0.0102484591385114,"2015"
38.65729225,-90.2830335,0.00918828093131521,"2015"
38.65777197,-90.27402377,0.00879340291269064,"2015"
38.65797759,-90.23064857,0.0074782476912883,"2015"
38.658341,-90.202549,0.00719378706824366,"2015"
38.65835157,-90.19913421,0.00718925524432411,"2015"
38.6585272,-90.23543078,0.00757155797687659,"2015"
38.6590543,-90.26334437,0.00837200639895447,"2015"
38.65944756,-90.20237219,0.00719481914764986,"2015"
38.659582,-90.306937,0.0103393113155599,"2015"
38.66047701,-90.20291728,0.00719795456757521,"2015"
38.66066195,-90.3426111,0.0122624529203333,"2015"
38.66074962,-90.30161245,0.0100525124270912,"2015"
38.660763,-90.363638,0.0134018471661126,"2015"
38.6607633,-90.23526416,0.0075682709864742,"2015"
38.661003,-90.351525,0.0127446308037686,"2015"
38.66106375,-90.24662047,0.00783885799525771,"2015"
38.66125628,-90.29023389,0.00949020136607312,"2015"
38.66126723,-90.32101187,0.0110678898464131,"2015"
38.66258402,-90.29164849,0.00954734219508471,"2015"
38.66297317,-90.36076185,0.0132047997355454,"2015"
38.66350347,-90.22615196,0.00740992299547668,"2015"
38.66359614,-90.23221525,0.00751285285638119,"2015"
38.66401864,-90.20784145,0.00722685831233274,"2015"
38.664075,-90.283289,0.00915559259778109,"2015"
38.664196,-90.44712291,0.017042133219519,"2015"
38.66428739,-90.28735731,0.00933706342848326,"2015"
38.66429395,-90.20394342,0.00721236088621045,"2015"
38.6644328,-90.36074139,0.0131759931782135,"2015"
38.6644598,-90.2129574,0.00726144281234504,"2015"
38.66649076,-90.26507039,0.0084192852063539,"2015"
38.666926,-90.232381,0.00752676866405215,"2015"
38.66703042,-90.24982969,0.00793299624281652,"2015"
38.667469,-90.238346,0.0076487886829839,"2015"
38.66795348,-90.25471041,0.0080775582723018,"2015"
38.66862965,-90.25957721,0.00823262060476219,"2015"
38.66878125,-90.2322605,0.00753294871983231,"2015"
38.6690846,-90.2240572,0.00740342042964658,"2015"
38.66924655,-90.27643845,0.00885167124811196,"2015"
38.669292,-90.26347011,0.00836474470402087,"2015"
38.669457,-90.228436,0.00747081700682327,"2015"
38.66990001,-90.34273285,0.0121240887010005,"2015"
38.6705598,-90.2465058,0.00785552646234067,"2015"
38.67072672,-90.28508621,0.00921285307003517,"2015"
38.67097215,-90.247865,0.00789285599866595,"2015"
38.670986,-90.321636,0.0109901874159796,"2015"
38.67110409,-90.21987158,0.00736357670361277,"2015"
38.67171656,-90.21823586,0.00735002731550387,"2015"
38.671721,-90.010764,0.0118410760812902,"2015"
38.6717563,-90.23407054,0.00758331276967859,"2015"
38.671807,-90.229789,0.00750724993814124,"2015"
38.67209293,-90.2819574,0.00907740960247924,"2015"
38.67243653,-90.28470696,0.00919414690058356,"2015"
38.673687,-90.255616,0.00812446072018003,"2015"
38.67398524,-90.31470695,0.0106095573842008,"2015"
38.674026,-90.380738,0.0140247997507859,"2015"
38.67443702,-90.22989736,0.00752782093779599,"2015"
38.67515934,-90.34590937,0.012224797027755,"2015"
38.6753606,-90.4154273,0.0155829088948709,"2015"
38.67544302,-90.22332171,0.00743889156965395,"2015"
38.6762096,-90.2220951,0.00743006689820213,"2015"
38.676724,-90.209091,0.00731910575498719,"2015"
38.67695688,-90.33405915,0.0115848989273916,"2015"
38.67750663,-90.2800662,0.00900430048275205,"2015"
38.67795131,-90.153385,0.00773259589612947,"2015"
38.6785269,-90.5217889,0.0187892936415343,"2015"
38.67911353,-90.33689337,0.0117127274460561,"2015"
38.67911453,-90.33668337,0.0117018456282008,"2015"
38.68084116,-90.25443736,0.00813505421172849,"2015"
38.68117546,-90.33897311,0.0118022484415987,"2015"
38.68173643,-90.27224575,0.00872072670279471,"2015"
38.685419,-90.411477,0.0152330570567889,"2015"
38.68663366,-90.46674895,0.0172277944861007,"2015"
38.68777849,-90.24491951,0.00795790694972564,"2015"
38.69169735,-89.95616685,0.0131918269913844,"2015"
38.691786,-89.956529,0.013182593490795,"2015"
38.694169,-90.364628,0.0129744207076716,"2015"
38.69520622,-90.29277484,0.00960269205415353,"2015"
38.69576336,-90.24967732,0.00817269674559661,"2015"
38.69665454,-90.25003393,0.00819378901040459,"2015"
38.69864643,-90.33107897,0.0113333651450484,"2015"
38.69898173,-90.29292593,0.00963540891770382,"2015"
38.69919373,-90.37913997,0.0136129275166862,"2015"
38.69932178,-90.28524923,0.00933774111471805,"2015"
38.70004974,-90.27795606,0.0090778569859804,"2015"
38.70062636,-90.35546437,0.0124911694860048,"2015"
38.70164316,-90.25666763,0.00843532143387381,"2015"
38.702445,-90.26476,0.00867621007966149,"2015"
38.703177,-90.287334,0.00945382490131668,"2015"
38.70437164,-90.29294712,0.0096816838833915,"2015"
38.7043832,-90.25003199,0.00831064368212361,"2015"
38.7049083,-90.12432717,0.0086060185585074,"2015"
38.70502135,-90.28801496,0.00949831615076271,"2015"
38.70655392,-90.36307748,0.0128190275736183,"2015"
38.7066702,-90.36461237,0.012889193355461,"2015"
38.70756732,-90.25111839,0.00838897991959029,"2015"
38.70802633,-90.28557727,0.00944119051941211,"2015"
38.70813064,-90.2858114,0.00945092388283955,"2015"
38.70848604,-90.22830291,0.00797785829969212,"2015"
38.70879037,-90.23125728,0.00802612529232921,"2015"
38.70964814,-90.14203869,0.00830893343835221,"2015"
38.71009143,-90.12453871,0.0086666092330966,"2015"
38.71019564,-90.25482802,0.00852372627921803,"2015"
38.71171,-90.273122,0.00906634436354338,"2015"
38.71190741,-90.30135292,0.010085055606962,"2015"
38.7122593,-90.2654922,0.00884445337689564,"2015"
38.71288376,-90.24050427,0.00826021328127021,"2015"
38.71330955,-90.23745162,0.00821337810029288,"2015"
38.71381056,-90.295213,0.00986589952363342,"2015"
38.713833,-90.300459,0.0100686471132768,"2015"
38.71391655,-90.30109758,0.0100945871002519,"2015"
38.7141149,-90.260157,0.00872804260920887,"2015"
38.71424832,-90.30044048,0.0100721630665086,"2015"
38.71596886,-90.35047547,0.0122245579112259,"2015"
38.71671789,-90.23884363,0.00830523741026519,"2015"
38.7176387,-90.4208438,0.0151806442455126,"2015"
38.7180277,-90.2754531,0.00923644321306811,"2015"
38.71855,-90.2660279,0.00896508181168257,"2015"
38.71872897,-90.22913007,0.00819486709284725,"2015"
38.71975,-90.327466,0.0112283123778074,"2015"
38.724588,-90.351086,0.0122607662128604,"2015"
38.72850702,-90.38302832,0.0136063513754608,"2015"
38.72901921,-90.38693356,0.0137640801096863,"2015"
38.72901966,-90.22197405,0.00833735570682851,"2015"
38.72934542,-90.39814341,0.0142115616453919,"2015"
38.72953,-90.30605533,0.0104604620216778,"2015"
38.7297588,-90.2370213,0.00855239002990732,"2015"
38.73064447,-90.39347201,0.0140206274696611,"2015"
38.7313431,-90.2515615,0.00885850915380835,"2015"
38.7321672,-90.2456146,0.00875665963727528,"2015"
38.73322433,-90.3723167,0.0131599607343819,"2015"
38.73571922,-90.31292827,0.010791925996552,"2015"
38.73751126,-89.67232933,0.0170793731190962,"2015"
38.738852,-90.562318,0.0186624060447253,"2015"
38.7407345,-90.2730414,0.00957491615008405,"2015"
38.74116,-90.259756,0.00925136216903679,"2015"
38.74242614,-89.9166463,0.0139129322159317,"2015"
38.7427632,-90.2092277,0.00856831404935446,"2015"
38.743972,-90.269486,0.00954710328921906,"2015"
38.7459227,-90.2353255,0.0089056307863969,"2015"
38.7468396,-90.2666888,0.00953769973020723,"2015"
38.747061,-89.979539,0.0125786258147099,"2015"
38.74734245,-90.29089824,0.0102166036813106,"2015"
38.74853691,-90.33060964,0.0115935254516285,"2015"
38.74862906,-90.33158567,0.0116305702501694,"2015"
38.7491352,-90.2739772,0.00976987639867345,"2015"
38.7502228,-90.2599134,0.00945527422311625,"2015"
38.7508825,-90.2511732,0.00929086789367255,"2015"
38.75240883,-90.29481615,0.0104263980766415,"2015"
38.7535626,-90.2313815,0.00904139080096019,"2015"
38.7554159,-90.1962671,0.00884481236816011,"2015"
38.7561725,-90.2018958,0.00887700517932099,"2015"
38.757327,-90.32955,0.011653010776259,"2015"
38.75798918,-90.32096484,0.0113642445225493,"2015"
38.7594902,-90.31845889,0.011300345748756,"2015"
38.75955772,-90.31824812,0.0112942537176066,"2015"
38.75994962,-90.32271011,0.0114497799521747,"2015"
38.762111,-90.322484,0.0114712581182934,"2015"
38.7663751,-90.256529,0.0097609114761697,"2015"
38.7673623,-90.32295699,0.0115592942504901,"2015"
38.7705497,-90.198964,0.00924311606248335,"2015"
38.772717,-90.273281,0.0102598025788013,"2015"
38.77325189,-90.33049039,0.0118834923912508,"2015"
38.7745967,-90.2587444,0.009999239386146,"2015"
38.778287,-90.283569,0.0106224776371575,"2015"
38.77868011,-90.34528596,0.0124283310364569,"2015"
38.782628,-90.263064,0.0102721224125928,"2015"
38.7831049,-90.2043298,0.00959183175086966,"2015"
38.783402,-90.270773,0.0104448850463476,"2015"
38.783873,-90.264447,0.0103280731464975,"2015"
38.78442979,-90.39497787,0.0140811172791587,"2015"
38.784599,-90.348685,0.0126016746760981,"2015"
38.7865603,-90.2890682,0.0109274547928163,"2015"
38.7909105,-90.2258344,0.0099442409329779,"2015"
38.791874,-90.2303229,0.0100143037518486,"2015"
38.7923411,-90.2250668,0.00997425952451019,"2015"
38.792854,-90.2934533,0.0111607275557548,"2015"
38.795448,-90.360587,0.0130811052576783,"2015"
38.79944,-90.232477,0.0102318410007914,"2015"
38.801637,-90.288429,0.0112228514909499,"2015"
38.8049151,-90.364868,0.0132987527853799,"2015"
38.805402,-90.807724,0.0202159079664667,"2015"
38.8056668,-90.2887175,0.0113123233213678,"2015"
38.808049,-90.512467,0.017121681309753,"2015"
38.808396,-90.310412,0.0118674650981178,"2015"
38.811084,-90.231107,0.0105137011966717,"2015"
38.819871,-90.256757,0.0110461965350664,"2015"
38.8220877,-90.6966527,0.0194833635322281,"2015"
38.825725,-90.305016,0.0120574518462353,"2015"
38.88846153,-90.13861133,0.0121561164703143,"2015"
39.0103706,-94.5538206,0.0199499344311728,"2015"
39.361771,-89.962439,0.0171113860727762,"2015"
39.7503158,-92.3315842,0.0199383240958875,"2015"
37.1545747,-93.304959,0.0229259532087603,"2016"
37.17436555,-93.2958116,0.0229270266619469,"2016"
37.217619,-94.579795,0.0227455316401932,"2016"
37.226769,-93.27841,0.0229284629714174,"2016"
37.300455,-89.982036,0.0233350290174411,"2016"
37.407001,-94.617242,0.0227308242209429,"2016"
37.43376791,-90.9599275,0.0229052173003177,"2016"
37.72830017,-89.87333733,0.0240389311970782,"2016"
37.749516,-93.769766,0.0228052438867582,"2016"
37.95826855,-91.7526073,0.0234536347141531,"2016"
37.9859009,-90.677457,0.0240610243781432,"2016"
38.06826174,-91.39533943,0.023811844261156,"2016"
38.342922,-91.027375,0.0245215165388559,"2016"
38.387801,-89.274788,0.0213638275419645,"2016"
38.392795,-91.162087,0.0240446756081772,"2016"
38.4193247,-90.39766835,0.0253552871075212,"2016"
38.44080654,-90.19393026,0.021276459320203,"2016"
38.453872,-90.311153,0.0235664012322617,"2016"
38.459055,-90.09146537,0.0185050135990422,"2016"
38.459226,-90.447618,0.0249180301913351,"2016"
38.469952,-90.442603,0.0246146443900517,"2016"
38.49169217,-90.77249951,0.0246013618143713,"2016"
38.5015756,-90.6305876,0.0246402578490703,"2016"
38.5093344,-89.97449117,0.0170455451741373,"2016"
38.51189912,-89.96990022,0.0170247434066718,"2016"
38.51255737,-90.28704596,0.0182419755672445,"2016"
38.51587489,-89.9949911,0.0164936181494996,"2016"
38.51756771,-89.95049886,0.017129241692601,"2016"
38.51936538,-90.00368035,0.0162118852008032,"2016"
38.530769,-89.9584345,0.0166033970243211,"2016"
38.53838,-90.045413,0.0145537408287019,"2016"
38.53839743,-89.12726414,0.0210818224248935,"2016"
38.54212252,-90.33681305,0.0182280376885462,"2016"
38.54414842,-90.00861102,0.0151594901968792,"2016"
38.548874,-90.063209,0.0136240530178782,"2016"
38.549663,-90.372434,0.0194075050186441,"2016"
38.550534,-90.25474624,0.0131044524314025,"2016"
38.552738,-90.0106191,0.0147973107669374,"2016"
38.55277579,-90.25504514,0.012917865723471,"2016"
38.5554626,-90.4944996,0.0225476504570444,"2016"
38.55680396,-89.9010015,0.0169094954202255,"2016"
38.5577837,-90.4030657,0.0201759896903122,"2016"
38.559241,-90.520264,0.0228018742484761,"2016"
38.559812,-90.249987,0.0120879922108438,"2016"
38.5603596,-90.2555495,0.0122876658347835,"2016"
38.56098,-90.243562,0.0117296236861657,"2016"
38.56322723,-90.25908508,0.0122155884175753,"2016"
38.56348922,-90.2547016,0.0119914164592368,"2016"
38.563911,-90.24192623,0.0114291666743052,"2016"
38.56440423,-90.27579142,0.0129782891177397,"2016"
38.56511882,-90.25259795,0.0117666791942953,"2016"
38.565805,-90.421728,0.0204350292214305,"2016"
38.56621533,-90.30453624,0.014524063040145,"2016"
38.56683065,-90.36645824,0.0180659214270345,"2016"
38.56749287,-90.24776372,0.0113751287224748,"2016"
38.5680312,-90.3257566,0.0156904948002111,"2016"
38.5682313,-90.4032792,0.0196479503811497,"2016"
38.56859996,-90.24961857,0.011366276621843,"2016"
38.56967981,-90.25812196,0.0116603554151772,"2016"
38.57026229,-90.24441845,0.0110312300036108,"2016"
38.570853,-89.987357,0.0147853907861452,"2016"
38.57127267,-90.17110333,0.00995851251883266,"2016"
38.571562,-90.283117,0.0128344792262992,"2016"
38.57173529,-90.23510023,0.0105935660603008,"2016"
38.57222507,-90.2927863,0.0133563222894934,"2016"
38.573529,-90.23923,0.0106019979646817,"2016"
38.57399041,-90.25247202,0.0110850980624833,"2016"
38.574954,-90.275931,0.0121778109436784,"2016"
38.5752413,-90.406085,0.0194092482250916,"2016"
38.5756025,-90.3772606,0.018094226342016,"2016"
38.57575483,-90.23853716,0.0104212158873029,"2016"
38.57713745,-90.25157002,0.0108229243039256,"2016"
38.57831886,-90.25359672,0.0108281745198711,"2016"
38.57858218,-90.23305763,0.0100547213714427,"2016"
38.57902831,-90.24654182,0.010488895475434,"2016"
38.5790321,-90.27137264,0.0116413912233211,"2016"
38.57914067,-90.27137013,0.0116337449257899,"2016"
38.57927296,-90.24549069,0.0104318887695211,"2016"
38.57936929,-90.24013167,0.0102302900140151,"2016"
38.5808227,-90.23281108,0.00990147568482184,"2016"
38.58087929,-89.91812279,0.0160959352588751,"2016"
38.58118051,-90.23387499,0.00991012901485722,"2016"
38.58180235,-90.26833247,0.0112938966249776,"2016"
38.5824706,-90.27474203,0.0115893970818486,"2016"
