"Lat","Lon","interpolated_SO2_concentration","interpolated_days_over_legal_threshold","interpolated_AQI","interpolated_est_days_mod_AQI_thresh","interpolated_est_days_sens_AQI_thresh","interpolated_est_days_unhealthy_AQI_thresh","Year"
38.573529,-90.23923,4.13511579342064,0,5.22886487533399,0,0,0,"2015"
38.57399041,-90.25247202,4.12922467854102,0,5.2260663393065,0,0,0,"2015"
38.574954,-90.275931,4.11057601724202,0,5.21028082982061,0,0,0,"2015"
38.5752413,-90.406085,3.81921447760612,0,4.89195597099636,0,0,0,"2015"
38.5756025,-90.3772606,3.89899405990556,0,4.9794081198292,0,0,0,"2015"
38.57575483,-90.23853716,4.1395213326548,0,5.2338964900913,0,0,0,"2015"
38.57713745,-90.25157002,4.13630608294896,0,5.23438001413943,0,0,0,"2015"
38.57831886,-90.25359672,4.13758661630688,0,5.23660713294046,0,0,0,"2015"
38.57858218,-90.23305763,4.14613997606932,0,5.23988040185786,0,0,0,"2015"
38.57902831,-90.24654182,4.14260711052374,0,5.24037462787793,0,0,0,"2015"
38.5790321,-90.27137264,4.12497182877867,0,5.22663000627225,0,0,0,"2015"
38.57914067,-90.27137013,4.12522249495418,0,5.22693783051003,0,0,0,"2015"
38.57927296,-90.24549069,4.14352323686741,0,5.24112871555514,0,0,0,"2015"
38.57936929,-90.24013167,4.14561724592266,0,5.24179165836143,0,0,0,"2015"
38.5808227,-90.23281108,4.14994283290407,0,5.24433949463584,0,0,0,"2015"
38.58087929,-89.91812279,3.78105471190944,0,4.77659128325242,0,0,0,"2015"
38.58118051,-90.23387499,4.15034339024434,0,5.2452172961917,0,0,0,"2015"
38.58180235,-90.26833247,4.134197785457,0,5.2371045091792,0,0,0,"2015"
38.5824706,-90.27474203,4.12930597972374,0,5.23297407035537,0,0,0,"2015"
38.58265873,-90.26216917,4.14120160800739,0,5.24384583230034,0,0,0,"2015"
38.58291441,-90.24805915,4.14961447068498,0,5.24949109507408,0,0,0,"2015"
38.58333292,-90.2348107,4.15379751086841,0,5.24974106931741,0,0,0,"2015"
38.58347679,-90.24190598,4.15265025938256,0,5.25100212395909,0,0,0,"2015"
38.58454414,-90.22981971,4.15627111927859,0,5.25079420518583,0,0,0,"2015"
38.5847025,-90.22974983,4.15651955302705,0,5.25106555318087,0,0,0,"2015"
38.58471904,-90.24445327,4.15429120462453,0,5.25395850571662,0,0,0,"2015"
38.58472628,-90.25151364,4.15181357344752,0,5.25342960960236,0,0,0,"2015"
38.58525305,-90.26596375,4.14397161082926,0,5.24850754378173,0,0,0,"2015"
38.58566,-90.25272,4.15318149563298,0,5.25555439434843,0,0,0,"2015"
38.58617094,-90.2781519,4.13398046128153,0,5.23978762168987,0,0,0,"2015"
38.58621551,-90.22839776,4.15885770724712,0,5.25334027151319,0,0,0,"2015"
38.58654247,-90.26946125,4.14384266426775,0,5.24945441072437,0,0,0,"2015"
38.58707323,-90.22549864,4.16006904528734,0,5.25361247331284,0,0,0,"2015"
38.58724515,-90.2341043,4.16032799286927,0,5.25741872815995,0,0,0,"2015"
38.58782692,-90.30853144,4.09001891717782,0,5.19357889594623,0,0,0,"2015"
38.58791473,-90.24198536,4.16075076622095,0,5.26102705367512,0,0,0,"2015"
38.58836377,-90.31018161,4.08798357537142,0,5.19148780702079,0,0,0,"2015"
38.58860325,-90.24742975,4.16092975852185,0,5.26331065398227,0,0,0,"2015"
38.58909427,-90.25217074,4.1604124938862,0,5.26440341256195,0,0,0,"2015"
38.58950554,-90.22984374,4.16379931218199,0,5.25992560579742,0,0,0,"2015"
38.58990015,-90.1240486,4.1492959099043,0,5.2239733986142,0,0,0,"2015"
38.59008424,-90.30983525,4.09249978952934,0,5.19695499524621,0,0,0,"2015"
38.5901713,-90.5086908,3.53370551686802,0,4.59225590403493,0,0,0,"2015"
38.59054439,-90.24691191,4.16481123041659,0,5.26798496535365,0,0,0,"2015"
38.59070428,-90.26736986,4.15499070251859,0,5.26279365710288,0,0,0,"2015"
38.59105628,-90.24794944,4.165585218954,0,5.26935261049591,0,0,0,"2015"
38.59143789,-90.24080708,4.16722404700522,0,5.26864158476442,0,0,0,"2015"
38.59153425,-90.24329605,4.16722734583273,0,5.26962914036537,0,0,0,"2015"
38.59177641,-90.30611804,4.10350074743169,0,5.20958827899862,0,0,0,"2015"
38.592096,-90.254759,4.16561274705935,0,5.27190623838978,0,0,0,"2015"
38.59313465,-90.25470985,4.1678045151624,0,5.27467267837985,0,0,0,"2015"
38.59402979,-90.29236062,4.13264602150075,0,5.24219309921224,0,0,0,"2015"
38.59480178,-90.06364922,4.0649466910719,0,5.13096620688909,0,0,0,"2015"
38.59497527,-90.23104941,4.17213889304234,0,5.27072533794351,0,0,0,"2015"
38.5951909,-90.5644416,3.36872518902274,0,4.42745423564755,0,0,0,"2015"
38.5953203,-90.5626498,3.37400070632945,0,4.43262172108647,0,0,0,"2015"
38.59572266,-90.2766469,4.15761747529907,0,5.26908619246954,0,0,0,"2015"
38.59588406,-90.07006722,4.07672958541723,0,5.14455010517519,0,0,0,"2015"
38.5965495,-90.2251625,4.17274119281515,0,5.26885293228273,0,0,0,"2015"
38.59744076,-90.21869948,4.17165232781667,0,5.26453538894962,0,0,0,"2015"
38.59751376,-90.25722324,4.17616761881133,0,5.28629702766572,0,0,0,"2015"
38.598159,-90.308627,4.11256818928749,0,5.22148362738923,0,0,0,"2015"
38.598586,-90.240453,4.17999107860859,0,5.28468291190121,0,0,0,"2015"
38.59921681,-90.27366259,4.16875948133772,0,5.28238434269716,0,0,0,"2015"
38.59967843,-90.23920473,4.18169446404651,0,5.28634503213554,0,0,0,"2015"
38.60017578,-90.24967002,4.18355670411707,0,5.29300810895322,0,0,0,"2015"
38.60054185,-90.21781035,4.17450595720138,0,5.26756134085941,0,0,0,"2015"
38.60076005,-90.2405013,4.18392801208651,0,5.28977210251335,0,0,0,"2015"
38.60154523,-90.25959971,4.18407991227374,0,5.29741198366713,0,0,0,"2015"
38.60209204,-90.07024439,4.08157366755639,0,5.15031126155029,0,0,0,"2015"
38.602967,-90.290326,4.15608521139733,0,5.27124746495981,0,0,0,"2015"
38.603127,-91.221941,2.90100345259128,0,3.87222441217438,0,0,0,"2015"
38.6036058,-90.5659612,3.36703660095835,0,4.42640759108523,0,0,0,"2015"
38.60368309,-90.23019128,4.18465836594945,0,5.28615885797841,0,0,0,"2015"
38.60374275,-90.20809795,4.17298521416645,0,5.26096003528367,0,0,0,"2015"
38.604037,-89.437313,3.4447909866715,0,4.33442369902481,0,0,0,"2015"
38.60407568,-90.23801233,4.1890785714556,0,5.29539028528488,0,0,0,"2015"
38.60431049,-90.23146903,4.18629124366729,0,5.28884730037886,0,0,0,"2015"
38.60485703,-90.26791986,4.18683524382903,0,5.30391800024254,0,0,0,"2015"
38.6053606,-90.577243,3.33477326041881,0,4.39510804575074,0,0,0,"2015"
38.60567512,-90.23607107,4.19096337887539,0,5.29699604085895,0,0,0,"2015"
38.607437,-90.130896,4.16515014272311,0,5.24018307153268,0,0,0,"2015"
38.60763585,-90.27164136,4.1903151588428,0,5.30972313478958,0,0,0,"2015"
38.60783168,-90.22378443,4.18591198388769,0,5.28468602075846,0,0,0,"2015"
38.60829,-90.209566,4.17635168331523,0,5.26560959457185,0,0,0,"2015"
38.60889389,-90.22502932,4.18817514319362,0,5.28819528310428,0,0,0,"2015"
38.60914619,-90.2701133,4.19524524877259,0,5.31570814136303,0,0,0,"2015"
38.60943633,-90.22355325,4.18759449874336,0,5.28671283548081,0,0,0,"2015"
38.60964126,-90.24220943,4.20140158217245,0,5.31345977748908,0,0,0,"2015"
38.6098555,-90.2434837,4.20240610218455,0,5.31533632537863,0,0,0,"2015"
38.609989,-90.290002,4.17239827595672,0,5.29209586734812,0,0,0,"2015"
38.61003884,-90.28505552,4.1800855530621,0,5.30058617819635,0,0,0,"2015"
38.61035244,-90.24790456,4.20494721518991,0,5.32054160429624,0,0,0,"2015"
38.61047358,-90.22331541,4.18857716635239,0,5.2878466787193,0,0,0,"2015"
38.61058027,-90.22549835,4.19067026297504,0,5.29163955931892,0,0,0,"2015"
38.61117027,-90.24733249,4.20659552182899,0,5.32252786896432,0,0,0,"2015"
38.61174185,-90.23006082,4.19644235955374,0,5.30141258817759,0,0,0,"2015"
38.61175947,-90.32528952,4.10255899390402,0,5.21329444945847,0,0,0,"2015"
38.61176203,-90.29630453,4.1654575553223,0,5.28497170418637,0,0,0,"2015"
38.612035,-90.328914,4.09405483243396,0,5.20364907749016,0,0,0,"2015"
38.6129418,-90.2456831,4.20991740335687,0,5.32634611400201,0,0,0,"2015"
38.61390194,-90.34284099,4.06081864659715,0,5.16613407024189,0,0,0,"2015"
38.61441105,-90.20551874,4.17643312720798,0,5.26344098335842,0,0,0,"2015"
38.61490425,-90.11706983,4.1526621371051,0,5.22830489918225,0,0,0,"2015"
38.61551299,-90.252385,4.21777383024773,0,5.33962708570974,0,0,0,"2015"
38.61574936,-90.31095664,4.14375608065003,0,5.261299427524,0,0,0,"2015"
38.6161053,-90.21144027,4.18165147202577,0,5.27273539049416,0,0,0,"2015"
38.61611582,-90.25124627,4.21907731044864,0,5.34097772426662,0,0,0,"2015"
38.61633667,-90.23295144,4.20677516408191,0,5.31657485006602,0,0,0,"2015"
38.61767,-90.207954,4.17899607773087,0,5.26753743397365,0,0,0,"2015"
38.6178147,-90.21989264,4.19230019502721,0,5.29072997076898,0,0,0,"2015"
38.61809967,-90.24230456,4.2194383164042,0,5.33795600059492,0,0,0,"2015"
38.6187031,-90.2067738,4.17816611684327,0,5.26582968087126,0,0,0,"2015"
38.61934805,-90.20940045,4.18069914695944,0,5.27022483124212,0,0,0,"2015"
38.61955704,-90.22222481,4.19715604345279,0,5.29829222044862,0,0,0,"2015"
38.6198351,-90.2043544,4.17629680937873,0,5.26224906962397,0,0,0,"2015"
38.619841,-90.247535,4.22704568823612,0,5.35052425410603,0,0,0,"2015"
38.620381,-90.24520163,4.22699903347327,0,5.34955981861238,0,0,0,"2015"
38.62255952,-90.22897696,4.21170105836958,0,5.32133793348934,0,0,0,"2015"
38.622657,-90.329709,4.11017372967615,0,5.22393415160918,0,0,0,"2015"
38.62273018,-90.34799794,4.06021580310185,0,5.1666954286257,0,0,0,"2015"
38.62283143,-90.29602593,4.18945142844533,0,5.31602352777458,0,0,0,"2015"
38.623413,-90.106583,4.14166829855754,0,5.21761762357328,0,0,0,"2015"
38.6240498,-90.09830799,4.13170044873412,0,5.20713653828239,0,0,0,"2015"
38.62448609,-90.29990867,4.18484335880399,0,5.31110308692026,0,0,0,"2015"
38.6245014,-90.271366,4.23233215514067,0,5.36593371705652,0,0,0,"2015"
38.624913,-90.292204,4.20126922932293,0,5.33046822739107,0,0,0,"2015"
38.62521315,-90.25704911,4.24352667970379,0,5.37680720142365,0,0,0,"2015"
38.627192,-90.14298288,4.17200505125373,0,5.24729703207131,0,0,0,"2015"
38.62761625,-90.26026252,4.24950766721344,0,5.38618499791807,0,0,0,"2015"
38.62780335,-90.18673757,4.16830085512596,0,5.24572643593415,0,0,0,"2015"
38.627964,-90.3089858,4.17098867048509,0,5.29564579565161,0,0,0,"2015"
38.62805922,-90.26231676,4.24972630581486,0,5.38712782684007,0,0,0,"2015"
38.6282034,-90.1899317,4.16758523019597,0,5.2454741314835,0,0,0,"2015"
38.62827006,-90.19379924,4.16774254842597,0,5.24650746070884,0,0,0,"2015"
38.62835081,-90.30524627,4.18041041988266,0,5.30682416987406,0,0,0,"2015"
38.62839298,-90.14750904,4.17342938328631,0,5.24855987285037,0,0,0,"2015"
38.6288926,-90.2657579,4.24959149285738,0,5.38798728189915,0,0,0,"2015"
38.62895761,-90.19370217,4.16721202189785,0,5.2456870498671,0,0,0,"2015"
38.63081881,-90.20335816,4.17119116704622,0,5.253027899245,0,0,0,"2015"
38.632286,-90.234404,4.24259946298231,0,5.36725323332389,0,0,0,"2015"
38.6334747,-90.20532077,4.17119262053939,0,5.2529236876827,0,0,0,"2015"
38.63450881,-90.21523231,4.19112491263465,0,5.28465010066514,0,0,0,"2015"
38.63504578,-90.19253734,4.16117643096997,0,5.23628322517866,0,0,0,"2015"
38.63557989,-90.20760776,4.17278447717589,0,5.2553237853918,0,0,0,"2015"
38.63666267,-90.22172827,4.2128006382505,0,5.31852088713323,0,0,0,"2015"
38.6374841,-90.2463453,4.27998441078091,0,5.42535965614656,0,0,0,"2015"
38.63834445,-90.24675978,4.28358576902874,0,5.43070170164592,0,0,0,"2015"
38.638388,-90.257289,4.284760713531,0,5.43521175702436,0,0,0,"2015"
38.63914765,-90.24419726,4.28406289049747,0,5.43068804894074,0,0,0,"2015"
38.63966405,-90.23137401,4.25504518666023,0,5.3841270341015,0,0,0,"2015"
38.63977513,-90.22258022,4.21988741431541,0,5.32898141660324,0,0,0,"2015"
38.6398565,-90.26151133,4.28636592066776,0,5.43858244690082,0,0,0,"2015"
38.6401467,-90.2160562,4.19329952457559,0,5.28720366849231,0,0,0,"2015"
38.64029906,-90.21616626,4.19371479128194,0,5.28783387648306,0,0,0,"2015"
38.64048756,-90.262519,4.28730775250767,0,5.44017594522262,0,0,0,"2015"
38.6406504,-90.25100756,4.29442122412064,0,5.44753426045551,0,0,0,"2015"
38.64112795,-90.25656041,4.29469375599847,0,5.44928693030614,0,0,0,"2015"
38.64135823,-90.19388011,4.15266314334725,0,5.22296460253659,0,0,0,"2015"
38.64368741,-90.2242196,4.23462445977174,0,5.35118553557483,0,0,0,"2015"
38.64372338,-90.21609367,4.19333768529862,0,5.28677874466736,0,0,0,"2015"
38.64380458,-90.22278278,4.22731857234501,0,5.33978437883967,0,0,0,"2015"
38.64425315,-90.25213265,4.30840109996975,0,5.46810248833637,0,0,0,"2015"
38.6451447,-90.25261614,4.31175326499345,0,5.47308417701148,0,0,0,"2015"
38.64528512,-90.25671731,4.30946889763865,0,5.47064140725015,0,0,0,"2015"
38.6456618,-90.25136654,4.31426299234513,0,5.47648016308136,0,0,0,"2015"
38.64581165,-90.24188501,4.30939180017796,0,5.46730924933232,0,0,0,"2015"
38.64829245,-90.24537652,4.3250035688892,0,5.49106495991347,0,0,0,"2015"
38.65041665,-90.2909537,4.25263033300405,0,5.39921945375862,0,0,0,"2015"
38.65079,-90.263363,4.31789649115805,0,5.48415685848263,0,0,0,"2015"
38.651003,-90.292123,4.25050863552996,0,5.39663747098721,0,0,0,"2015"
38.65170868,-90.2605665,4.32594804048067,0,5.4952372244611,0,0,0,"2015"
38.651718,-90.018593,4.01602867428126,0,5.07612073396758,0,0,0,"2015"
38.6518701,-90.2671498,4.31305131508251,0,5.47796985458992,0,0,0,"2015"
38.6524113,-90.2965816,4.24076923736577,0,5.38461017135334,0,0,0,"2015"
38.65338848,-90.27839566,4.28960670740537,0,5.44725877277356,0,0,0,"2015"
38.65390649,-90.19771197,4.13614016010226,0,5.1966636254674,0,0,0,"2015"
38.654145,-90.27812,4.29169830372256,0,5.4501330478093,0,0,0,"2015"
38.6541685,-90.28303088,4.27905594200148,0,5.43364323784577,0,0,0,"2015"
38.6542198,-90.3572189,4.06783969601395,0,5.17866798314131,0,0,0,"2015"
38.65438054,-90.23699243,4.34372243106548,0,5.51754879314789,0,0,0,"2015"
38.65438524,-90.25839095,4.33847204854511,0,5.51302469008673,0,0,0,"2015"
38.65500394,-90.28237456,4.28212560639047,0,5.43776237154315,0,0,0,"2015"
38.65584895,-90.21817509,4.22090462272732,0,5.32830686955553,0,0,0,"2015"
38.65660569,-90.27356928,4.30801684717106,0,5.4721571931452,0,0,0,"2015"
38.656684,-90.304512,4.2241041244843,0,5.36439324761163,0,0,0,"2015"
38.65729225,-90.2830335,4.2838608103926,0,5.44035920734921,0,0,0,"2015"
38.65777197,-90.27402377,4.30893788664923,0,5.47356713340372,0,0,0,"2015"
38.65797759,-90.23064857,4.33744323200139,0,5.50726294755355,0,0,0,"2015"
38.658341,-90.202549,4.13867550602472,0,5.20064445659797,0,0,0,"2015"
38.65835157,-90.19913421,4.13592713192758,0,5.19632272670149,0,0,0,"2015"
38.6585272,-90.23543078,4.36284513103233,0,5.54608000407314,0,0,0,"2015"
38.6590543,-90.26334437,4.33977891348271,0,5.51572458298059,0,0,0,"2015"
38.65944756,-90.20237219,4.13933475455149,0,5.20168048618346,0,0,0,"2015"
38.659582,-90.306937,4.22001910769209,0,5.35964485230562,0,0,0,"2015"
38.66047701,-90.20291728,4.14143020953979,0,5.20496734753804,0,0,0,"2015"
38.66066195,-90.3426111,4.11673766158344,0,5.23584057319318,0,0,0,"2015"
38.66074962,-90.30161245,4.23611750941219,0,5.37978881430011,0,0,0,"2015"
38.660763,-90.363638,4.05240248178165,0,5.16141897184917,0,0,0,"2015"
38.6607633,-90.23526416,4.3747024573926,0,5.5639084637661,0,0,0,"2015"
38.661003,-90.351525,4.08991873826048,0,5.2046407529847,0,0,0,"2015"
38.66106375,-90.24662047,4.38195523748877,0,5.57555180538324,0,0,0,"2015"
38.66125628,-90.29023389,4.2687549015463,0,5.42126468593105,0,0,0,"2015"
38.66126723,-90.32101187,4.18095912631722,0,5.31211713034225,0,0,0,"2015"
38.66258402,-90.29164849,4.26604358121846,0,5.41791636947014,0,0,0,"2015"
38.66297317,-90.36076185,4.06261814006456,0,5.17327626018522,0,0,0,"2015"
38.66350347,-90.22615196,4.33476684462547,0,5.50274634857592,0,0,0,"2015"
38.66359614,-90.23221525,4.37741193768381,0,5.56780827897876,0,0,0,"2015"
38.66401864,-90.20784145,4.16544934653709,0,5.2423873829907,0,0,0,"2015"
38.664075,-90.283289,4.29145776143548,0,5.45111191057399,0,0,0,"2015"
38.664196,-90.44712291,3.7825672380098,0,4.86191232570324,0,0,0,"2015"
38.66428739,-90.28735731,4.27990297081565,0,5.43600630996212,0,0,0,"2015"
38.66429395,-90.20394342,4.15155033720871,0,5.22081238674056,0,0,0,"2015"
38.6644328,-90.36074139,4.06346650424923,0,5.17434107163631,0,0,0,"2015"
38.6644598,-90.2129574,4.20190011600148,0,5.29873834646932,0,0,0,"2015"
38.66649076,-90.26507039,4.34809537984174,0,5.52806783699288,0,0,0,"2015"
38.666926,-90.232381,4.39208495832812,0,5.58998798134947,0,0,0,"2015"
38.66703042,-90.24982969,4.3923847190449,0,5.59119895955871,0,0,0,"2015"
38.667469,-90.238346,4.40757247247941,0,5.61342904053781,0,0,0,"2015"
38.66795348,-90.25471041,4.38087763419755,0,5.57459286987187,0,0,0,"2015"
38.66862965,-90.25957721,4.36729622324544,0,5.55521836343069,0,0,0,"2015"
38.66878125,-90.2322605,4.39709021746723,0,5.59754945911233,0,0,0,"2015"
38.6690846,-90.2240572,4.33909320097971,0,5.50928793446936,0,0,0,"2015"
38.66924655,-90.27643845,4.31613539088535,0,5.48443495598941,0,0,0,"2015"
38.669292,-90.26347011,4.3559924435951,0,5.53929678291341,0,0,0,"2015"
38.669457,-90.228436,4.37753631916958,0,5.56786947157818,0,0,0,"2015"
38.66990001,-90.34273285,4.12110527924432,0,5.2415513622417,0,0,0,"2015"
38.6705598,-90.2465058,4.40500449360378,0,5.60975771832421,0,0,0,"2015"
38.67072672,-90.28508621,4.2910483360255,0,5.4511117530476,0,0,0,"2015"
38.67097215,-90.247865,4.4023738688999,0,5.60590109122219,0,0,0,"2015"
38.670986,-90.321636,4.18427476028772,0,5.31681762665929,0,0,0,"2015"
38.67110409,-90.21987158,4.30172732335577,0,5.45223839027135,0,0,0,"2015"
38.67171656,-90.21823586,4.28617526155252,0,5.42846837177811,0,0,0,"2015"
38.671721,-90.010764,4.00662127910183,0,5.0661277040193,0,0,0,"2015"
38.6717563,-90.23407054,4.40817509292784,0,5.6142954087219,0,0,0,"2015"
38.671807,-90.229789,4.39051296043661,0,5.58758516990274,0,0,0,"2015"
38.67209293,-90.2819574,4.30099098581983,0,5.46434270392856,0,0,0,"2015"
38.67243653,-90.28470696,4.29289107728476,0,5.45364486574815,0,0,0,"2015"
38.673687,-90.255616,4.38249798504021,0,5.57710728768568,0,0,0,"2015"
38.67398524,-90.31470695,4.20547629088931,0,5.34281747530709,0,0,0,"2015"
38.674026,-90.380738,4.00466848823034,0,5.10783927484563,0,0,0,"2015"
38.67443702,-90.22989736,4.3924992677846,0,5.59063220158596,0,0,0,"2015"
38.67515934,-90.34590937,4.11318812169556,0,5.23254820680196,0,0,0,"2015"
38.6753606,-90.4154273,3.89284195817217,0,4.98301186369342,0,0,0,"2015"
38.67544302,-90.22332171,4.34541275104739,0,5.51914865482253,0,0,0,"2015"
38.6762096,-90.2220951,4.33507635326622,0,5.50345101284012,0,0,0,"2015"
38.676724,-90.209091,4.22418580537289,0,5.33390883844969,0,0,0,"2015"
38.67695688,-90.33405915,4.14913960090476,0,5.27500617883563,0,0,0,"2015"
38.67750663,-90.2800662,4.30758456346315,0,5.47338140901684,0,0,0,"2015"
38.67795131,-90.153385,4.16600435999748,0,5.25114753172763,0,0,0,"2015"
38.6785269,-90.5217889,3.53953710217517,0,4.6043997384444,0,0,0,"2015"
38.67911353,-90.33689337,4.14103359624617,0,5.26548558903255,0,0,0,"2015"
38.67911453,-90.33668337,4.14165933410263,0,5.26622647991018,0,0,0,"2015"
38.68084116,-90.25443736,4.38148531031874,0,5.57569912565233,0,0,0,"2015"
38.68117546,-90.33897311,4.13504356617802,0,5.25848545171647,0,0,0,"2015"
38.68173643,-90.27224575,4.32965455530381,0,5.50326618819641,0,0,0,"2015"
38.685419,-90.411477,3.90878298940989,0,5.00103804869602,0,0,0,"2015"
38.68663366,-90.46674895,3.72619626139785,0,4.80210037565892,0,0,0,"2015"
38.68777849,-90.24491951,4.38350076377031,0,5.57826707278636,0,0,0,"2015"
38.69169735,-89.95616685,3.92233236923253,0,4.96423118462038,0,0,0,"2015"
38.691786,-89.956529,3.922911591518,0,4.96495813131106,0,0,0,"2015"
38.694169,-90.364628,4.05745292100771,0,5.16863874259692,0,0,0,"2015"
38.69520622,-90.29277484,4.26190283878197,0,5.41393524853303,0,0,0,"2015"
38.69576336,-90.24967732,4.3553260948102,0,5.53788675029349,0,0,0,"2015"
38.69665454,-90.25003393,4.35234782242062,0,5.53366261217704,0,0,0,"2015"
38.69864643,-90.33107897,4.15484455220032,0,5.28235568931368,0,0,0,"2015"
