"Date","Source","Site ID","POC","Daily Mean PM2.5 Concentration","UNITS","DAILY_AQI_VALUE","Site Name","DAILY_OBS_COUNT","PERCENT_COMPLETE","AQS_PARAMETER_CODE","AQS_PARAMETER_DESC","CBSA_CODE","CBSA_NAME","STATE_CODE","STATE","COUNTY_CODE","COUNTY","SITE_LATITUDE","SITE_LONGITUDE"
"02/12/2013","AQS","170191001","1","12.1","ug/m3 LC","51","ISWS CLIMATE STATION","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","16580","Champaign-Urbana, IL","17","Illinois","019","Champaign","40.05278","-88.37251"
"02/15/2013","AQS","170191001","1","5","ug/m3 LC","21","ISWS CLIMATE STATION","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","16580","Champaign-Urbana, IL","17","Illinois","019","Champaign","40.05278","-88.37251"
"02/18/2013","AQS","170191001","1","5.9","ug/m3 LC","25","ISWS CLIMATE STATION","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","16580","Champaign-Urbana, IL","17","Illinois","019","Champaign","40.05278","-88.37251"
"02/21/2013","AQS","170191001","1","7.7","ug/m3 LC","32","ISWS CLIMATE STATION","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","16580","Champaign-Urbana, IL","17","Illinois","019","Champaign","40.05278","-88.37251"
"02/24/2013","AQS","170191001","1","14","ug/m3 LC","55","ISWS CLIMATE STATION","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","16580","Champaign-Urbana, IL","17","Illinois","019","Champaign","40.05278","-88.37251"
"02/27/2013","AQS","170191001","1","7.8","ug/m3 LC","33","ISWS CLIMATE STATION","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","16580","Champaign-Urbana, IL","17","Illinois","019","Champaign","40.05278","-88.37251"
"03/02/2013","AQS","170191001","1","4.6","ug/m3 LC","19","ISWS CLIMATE STATION","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","16580","Champaign-Urbana, IL","17","Illinois","019","Champaign","40.05278","-88.37251"
"03/05/2013","AQS","170191001","1","17.6","ug/m3 LC","63","ISWS CLIMATE STATION","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","16580","Champaign-Urbana, IL","17","Illinois","019","Champaign","40.05278","-88.37251"
"03/08/2013","AQS","170191001","1","13.3","ug/m3 LC","54","ISWS CLIMATE STATION","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","16580","Champaign-Urbana, IL","17","Illinois","019","Champaign","40.05278","-88.37251"
"03/11/2013","AQS","170191001","1","7.1","ug/m3 LC","30","ISWS CLIMATE STATION","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","16580","Champaign-Urbana, IL","17","Illinois","019","Champaign","40.05278","-88.37251"
"03/14/2013","AQS","170191001","1","5","ug/m3 LC","21","ISWS CLIMATE STATION","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","16580","Champaign-Urbana, IL","17","Illinois","019","Champaign","40.05278","-88.37251"
"03/17/2013","AQS","170191001","1","6.4","ug/m3 LC","27","ISWS CLIMATE STATION","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","16580","Champaign-Urbana, IL","17","Illinois","019","Champaign","40.05278","-88.37251"
"03/20/2013","AQS","170191001","1","3.4","ug/m3 LC","14","ISWS CLIMATE STATION","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","16580","Champaign-Urbana, IL","17","Illinois","019","Champaign","40.05278","-88.37251"
"03/23/2013","AQS","170191001","1","11.4","ug/m3 LC","48","ISWS CLIMATE STATION","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","16580","Champaign-Urbana, IL","17","Illinois","019","Champaign","40.05278","-88.37251"
"03/26/2013","AQS","170191001","1","4.9","ug/m3 LC","20","ISWS CLIMATE STATION","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","16580","Champaign-Urbana, IL","17","Illinois","019","Champaign","40.05278","-88.37251"
"03/29/2013","AQS","170191001","1","11.5","ug/m3 LC","48","ISWS CLIMATE STATION","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","16580","Champaign-Urbana, IL","17","Illinois","019","Champaign","40.05278","-88.37251"
"04/01/2013","AQS","170191001","1","3.1","ug/m3 LC","13","ISWS CLIMATE STATION","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","16580","Champaign-Urbana, IL","17","Illinois","019","Champaign","40.05278","-88.37251"
"04/04/2013","AQS","170191001","1","9.4","ug/m3 LC","39","ISWS CLIMATE STATION","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","16580","Champaign-Urbana, IL","17","Illinois","019","Champaign","40.05278","-88.37251"
"04/07/2013","AQS","170191001","1","6.4","ug/m3 LC","27","ISWS CLIMATE STATION","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","16580","Champaign-Urbana, IL","17","Illinois","019","Champaign","40.05278","-88.37251"
"04/10/2013","AQS","170191001","1","11.5","ug/m3 LC","48","ISWS CLIMATE STATION","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","16580","Champaign-Urbana, IL","17","Illinois","019","Champaign","40.05278","-88.37251"
"04/13/2013","AQS","170191001","1","3","ug/m3 LC","13","ISWS CLIMATE STATION","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","16580","Champaign-Urbana, IL","17","Illinois","019","Champaign","40.05278","-88.37251"
"04/16/2013","AQS","170191001","1","4.3","ug/m3 LC","18","ISWS CLIMATE STATION","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","16580","Champaign-Urbana, IL","17","Illinois","019","Champaign","40.05278","-88.37251"
"04/19/2013","AQS","170191001","1","1.9","ug/m3 LC","8","ISWS CLIMATE STATION","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","16580","Champaign-Urbana, IL","17","Illinois","019","Champaign","40.05278","-88.37251"
"04/22/2013","AQS","170191001","1","6.5","ug/m3 LC","27","ISWS CLIMATE STATION","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","16580","Champaign-Urbana, IL","17","Illinois","019","Champaign","40.05278","-88.37251"
"04/25/2013","AQS","170191001","1","3.2","ug/m3 LC","13","ISWS CLIMATE STATION","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","16580","Champaign-Urbana, IL","17","Illinois","019","Champaign","40.05278","-88.37251"
"04/28/2013","AQS","170191001","1","6.7","ug/m3 LC","28","ISWS CLIMATE STATION","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","16580","Champaign-Urbana, IL","17","Illinois","019","Champaign","40.05278","-88.37251"
"05/01/2013","AQS","170191001","1","14.7","ug/m3 LC","56","ISWS CLIMATE STATION","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","16580","Champaign-Urbana, IL","17","Illinois","019","Champaign","40.05278","-88.37251"
"05/04/2013","AQS","170191001","1","3.4","ug/m3 LC","14","ISWS CLIMATE STATION","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","16580","Champaign-Urbana, IL","17","Illinois","019","Champaign","40.05278","-88.37251"
"05/07/2013","AQS","170191001","1","7.9","ug/m3 LC","33","ISWS CLIMATE STATION","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","16580","Champaign-Urbana, IL","17","Illinois","019","Champaign","40.05278","-88.37251"
"05/10/2013","AQS","170191001","1","6.7","ug/m3 LC","28","ISWS CLIMATE STATION","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","16580","Champaign-Urbana, IL","17","Illinois","019","Champaign","40.05278","-88.37251"
"05/13/2013","AQS","170191001","1","4.2","ug/m3 LC","18","ISWS CLIMATE STATION","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","16580","Champaign-Urbana, IL","17","Illinois","019","Champaign","40.05278","-88.37251"
"05/16/2013","AQS","170191001","1","10.4","ug/m3 LC","43","ISWS CLIMATE STATION","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","16580","Champaign-Urbana, IL","17","Illinois","019","Champaign","40.05278","-88.37251"
"05/19/2013","AQS","170191001","1","18.8","ug/m3 LC","65","ISWS CLIMATE STATION","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","16580","Champaign-Urbana, IL","17","Illinois","019","Champaign","40.05278","-88.37251"
"05/22/2013","AQS","170191001","1","4.3","ug/m3 LC","18","ISWS CLIMATE STATION","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","16580","Champaign-Urbana, IL","17","Illinois","019","Champaign","40.05278","-88.37251"
"05/25/2013","AQS","170191001","1","4.8","ug/m3 LC","20","ISWS CLIMATE STATION","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","16580","Champaign-Urbana, IL","17","Illinois","019","Champaign","40.05278","-88.37251"
"05/28/2013","AQS","170191001","1","8.3","ug/m3 LC","35","ISWS CLIMATE STATION","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","16580","Champaign-Urbana, IL","17","Illinois","019","Champaign","40.05278","-88.37251"
"05/31/2013","AQS","170191001","1","3.5","ug/m3 LC","15","ISWS CLIMATE STATION","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","16580","Champaign-Urbana, IL","17","Illinois","019","Champaign","40.05278","-88.37251"
"06/03/2013","AQS","170191001","1","2.3","ug/m3 LC","10","ISWS CLIMATE STATION","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","16580","Champaign-Urbana, IL","17","Illinois","019","Champaign","40.05278","-88.37251"
"06/09/2013","AQS","170191001","1","12","ug/m3 LC","50","ISWS CLIMATE STATION","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","16580","Champaign-Urbana, IL","17","Illinois","019","Champaign","40.05278","-88.37251"
"06/18/2013","AQS","170191001","1","7.4","ug/m3 LC","31","ISWS CLIMATE STATION","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","16580","Champaign-Urbana, IL","17","Illinois","019","Champaign","40.05278","-88.37251"
"06/21/2013","AQS","170191001","1","14.7","ug/m3 LC","56","ISWS CLIMATE STATION","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","16580","Champaign-Urbana, IL","17","Illinois","019","Champaign","40.05278","-88.37251"
"06/24/2013","AQS","170191001","1","9.9","ug/m3 LC","41","ISWS CLIMATE STATION","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","16580","Champaign-Urbana, IL","17","Illinois","019","Champaign","40.05278","-88.37251"
"07/06/2013","AQS","170191001","1","13","ug/m3 LC","53","ISWS CLIMATE STATION","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","16580","Champaign-Urbana, IL","17","Illinois","019","Champaign","40.05278","-88.37251"
"07/09/2013","AQS","170191001","1","12.8","ug/m3 LC","52","ISWS CLIMATE STATION","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","16580","Champaign-Urbana, IL","17","Illinois","019","Champaign","40.05278","-88.37251"
"07/12/2013","AQS","170191001","1","8.3","ug/m3 LC","35","ISWS CLIMATE STATION","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","16580","Champaign-Urbana, IL","17","Illinois","019","Champaign","40.05278","-88.37251"
"07/15/2013","AQS","170191001","1","8.4","ug/m3 LC","35","ISWS CLIMATE STATION","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","16580","Champaign-Urbana, IL","17","Illinois","019","Champaign","40.05278","-88.37251"
"07/18/2013","AQS","170191001","1","12.5","ug/m3 LC","52","ISWS CLIMATE STATION","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","16580","Champaign-Urbana, IL","17","Illinois","019","Champaign","40.05278","-88.37251"
"07/21/2013","AQS","170191001","1","8.9","ug/m3 LC","37","ISWS CLIMATE STATION","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","16580","Champaign-Urbana, IL","17","Illinois","019","Champaign","40.05278","-88.37251"
"07/24/2013","AQS","170191001","1","2.7","ug/m3 LC","11","ISWS CLIMATE STATION","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","16580","Champaign-Urbana, IL","17","Illinois","019","Champaign","40.05278","-88.37251"
"07/27/2013","AQS","170191001","1","3.7","ug/m3 LC","15","ISWS CLIMATE STATION","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","16580","Champaign-Urbana, IL","17","Illinois","019","Champaign","40.05278","-88.37251"
"07/30/2013","AQS","170191001","1","10.1","ug/m3 LC","42","ISWS CLIMATE STATION","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","16580","Champaign-Urbana, IL","17","Illinois","019","Champaign","40.05278","-88.37251"
"08/02/2013","AQS","170191001","1","9.8","ug/m3 LC","41","ISWS CLIMATE STATION","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","16580","Champaign-Urbana, IL","17","Illinois","019","Champaign","40.05278","-88.37251"
"08/05/2013","AQS","170191001","1","8.1","ug/m3 LC","34","ISWS CLIMATE STATION","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","16580","Champaign-Urbana, IL","17","Illinois","019","Champaign","40.05278","-88.37251"
"08/08/2013","AQS","170191001","1","8.1","ug/m3 LC","34","ISWS CLIMATE STATION","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","16580","Champaign-Urbana, IL","17","Illinois","019","Champaign","40.05278","-88.37251"
"08/11/2013","AQS","170191001","1","7.9","ug/m3 LC","33","ISWS CLIMATE STATION","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","16580","Champaign-Urbana, IL","17","Illinois","019","Champaign","40.05278","-88.37251"
"08/14/2013","AQS","170191001","1","4.2","ug/m3 LC","18","ISWS CLIMATE STATION","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","16580","Champaign-Urbana, IL","17","Illinois","019","Champaign","40.05278","-88.37251"
"08/17/2013","AQS","170191001","1","8.8","ug/m3 LC","37","ISWS CLIMATE STATION","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","16580","Champaign-Urbana, IL","17","Illinois","019","Champaign","40.05278","-88.37251"
"08/20/2013","AQS","170191001","1","16.7","ug/m3 LC","61","ISWS CLIMATE STATION","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","16580","Champaign-Urbana, IL","17","Illinois","019","Champaign","40.05278","-88.37251"
"08/23/2013","AQS","170191001","1","8.7","ug/m3 LC","36","ISWS CLIMATE STATION","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","16580","Champaign-Urbana, IL","17","Illinois","019","Champaign","40.05278","-88.37251"
"08/26/2013","AQS","170191001","1","14.1","ug/m3 LC","55","ISWS CLIMATE STATION","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","16580","Champaign-Urbana, IL","17","Illinois","019","Champaign","40.05278","-88.37251"
"08/29/2013","AQS","170191001","1","12.4","ug/m3 LC","52","ISWS CLIMATE STATION","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","16580","Champaign-Urbana, IL","17","Illinois","019","Champaign","40.05278","-88.37251"
"09/01/2013","AQS","170191001","1","10.2","ug/m3 LC","43","ISWS CLIMATE STATION","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","16580","Champaign-Urbana, IL","17","Illinois","019","Champaign","40.05278","-88.37251"
"09/04/2013","AQS","170191001","1","7.9","ug/m3 LC","33","ISWS CLIMATE STATION","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","16580","Champaign-Urbana, IL","17","Illinois","019","Champaign","40.05278","-88.37251"
"09/07/2013","AQS","170191001","1","15","ug/m3 LC","57","ISWS CLIMATE STATION","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","16580","Champaign-Urbana, IL","17","Illinois","019","Champaign","40.05278","-88.37251"
"09/10/2013","AQS","170191001","1","18.6","ug/m3 LC","65","ISWS CLIMATE STATION","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","16580","Champaign-Urbana, IL","17","Illinois","019","Champaign","40.05278","-88.37251"
"09/13/2013","AQS","170191001","1","3.1","ug/m3 LC","13","ISWS CLIMATE STATION","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","16580","Champaign-Urbana, IL","17","Illinois","019","Champaign","40.05278","-88.37251"
"09/16/2013","AQS","170191001","1","7.7","ug/m3 LC","32","ISWS CLIMATE STATION","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","16580","Champaign-Urbana, IL","17","Illinois","019","Champaign","40.05278","-88.37251"
"09/19/2013","AQS","170191001","1","18.8","ug/m3 LC","65","ISWS CLIMATE STATION","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","16580","Champaign-Urbana, IL","17","Illinois","019","Champaign","40.05278","-88.37251"
"09/22/2013","AQS","170191001","1","3.4","ug/m3 LC","14","ISWS CLIMATE STATION","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","16580","Champaign-Urbana, IL","17","Illinois","019","Champaign","40.05278","-88.37251"
"09/25/2013","AQS","170191001","1","10.9","ug/m3 LC","45","ISWS CLIMATE STATION","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","16580","Champaign-Urbana, IL","17","Illinois","019","Champaign","40.05278","-88.37251"
"09/28/2013","AQS","170191001","1","9.1","ug/m3 LC","38","ISWS CLIMATE STATION","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","16580","Champaign-Urbana, IL","17","Illinois","019","Champaign","40.05278","-88.37251"
"10/01/2013","AQS","170191001","1","8.1","ug/m3 LC","34","ISWS CLIMATE STATION","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","16580","Champaign-Urbana, IL","17","Illinois","019","Champaign","40.05278","-88.37251"
"10/04/2013","AQS","170191001","1","7.8","ug/m3 LC","33","ISWS CLIMATE STATION","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","16580","Champaign-Urbana, IL","17","Illinois","019","Champaign","40.05278","-88.37251"
"10/07/2013","AQS","170191001","1","2.8","ug/m3 LC","12","ISWS CLIMATE STATION","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","16580","Champaign-Urbana, IL","17","Illinois","019","Champaign","40.05278","-88.37251"
"10/10/2013","AQS","170191001","1","10","ug/m3 LC","42","ISWS CLIMATE STATION","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","16580","Champaign-Urbana, IL","17","Illinois","019","Champaign","40.05278","-88.37251"
"10/13/2013","AQS","170191001","1","4.2","ug/m3 LC","18","ISWS CLIMATE STATION","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","16580","Champaign-Urbana, IL","17","Illinois","019","Champaign","40.05278","-88.37251"
"10/16/2013","AQS","170191001","1","1.1","ug/m3 LC","5","ISWS CLIMATE STATION","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","16580","Champaign-Urbana, IL","17","Illinois","019","Champaign","40.05278","-88.37251"
"10/19/2013","AQS","170191001","1","2.6","ug/m3 LC","11","ISWS CLIMATE STATION","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","16580","Champaign-Urbana, IL","17","Illinois","019","Champaign","40.05278","-88.37251"
"10/22/2013","AQS","170191001","1","3","ug/m3 LC","13","ISWS CLIMATE STATION","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","16580","Champaign-Urbana, IL","17","Illinois","019","Champaign","40.05278","-88.37251"
"10/25/2013","AQS","170191001","1","2.8","ug/m3 LC","12","ISWS CLIMATE STATION","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","16580","Champaign-Urbana, IL","17","Illinois","019","Champaign","40.05278","-88.37251"
"10/28/2013","AQS","170191001","1","6.3","ug/m3 LC","26","ISWS CLIMATE STATION","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","16580","Champaign-Urbana, IL","17","Illinois","019","Champaign","40.05278","-88.37251"
"10/31/2013","AQS","170191001","1","3.7","ug/m3 LC","15","ISWS CLIMATE STATION","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","16580","Champaign-Urbana, IL","17","Illinois","019","Champaign","40.05278","-88.37251"
"11/03/2013","AQS","170191001","1","5.1","ug/m3 LC","21","ISWS CLIMATE STATION","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","16580","Champaign-Urbana, IL","17","Illinois","019","Champaign","40.05278","-88.37251"
"11/06/2013","AQS","170191001","1","3.5","ug/m3 LC","15","ISWS CLIMATE STATION","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","16580","Champaign-Urbana, IL","17","Illinois","019","Champaign","40.05278","-88.37251"
"11/09/2013","AQS","170191001","1","3.3","ug/m3 LC","14","ISWS CLIMATE STATION","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","16580","Champaign-Urbana, IL","17","Illinois","019","Champaign","40.05278","-88.37251"
"11/12/2013","AQS","170191001","1","2.3","ug/m3 LC","10","ISWS CLIMATE STATION","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","16580","Champaign-Urbana, IL","17","Illinois","019","Champaign","40.05278","-88.37251"
"11/15/2013","AQS","170191001","1","11.5","ug/m3 LC","48","ISWS CLIMATE STATION","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","16580","Champaign-Urbana, IL","17","Illinois","019","Champaign","40.05278","-88.37251"
"11/18/2013","AQS","170191001","1","5.1","ug/m3 LC","21","ISWS CLIMATE STATION","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","16580","Champaign-Urbana, IL","17","Illinois","019","Champaign","40.05278","-88.37251"
"11/21/2013","AQS","170191001","1","10.3","ug/m3 LC","43","ISWS CLIMATE STATION","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","16580","Champaign-Urbana, IL","17","Illinois","019","Champaign","40.05278","-88.37251"
"11/24/2013","AQS","170191001","1","2","ug/m3 LC","8","ISWS CLIMATE STATION","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","16580","Champaign-Urbana, IL","17","Illinois","019","Champaign","40.05278","-88.37251"
"11/27/2013","AQS","170191001","1","2.8","ug/m3 LC","12","ISWS CLIMATE STATION","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","16580","Champaign-Urbana, IL","17","Illinois","019","Champaign","40.05278","-88.37251"
"11/30/2013","AQS","170191001","1","12.1","ug/m3 LC","51","ISWS CLIMATE STATION","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","16580","Champaign-Urbana, IL","17","Illinois","019","Champaign","40.05278","-88.37251"
"12/03/2013","AQS","170191001","1","24.7","ug/m3 LC","77","ISWS CLIMATE STATION","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","16580","Champaign-Urbana, IL","17","Illinois","019","Champaign","40.05278","-88.37251"
"12/06/2013","AQS","170191001","1","5.3","ug/m3 LC","22","ISWS CLIMATE STATION","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","16580","Champaign-Urbana, IL","17","Illinois","019","Champaign","40.05278","-88.37251"
"12/09/2013","AQS","170191001","1","13.2","ug/m3 LC","53","ISWS CLIMATE STATION","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","16580","Champaign-Urbana, IL","17","Illinois","019","Champaign","40.05278","-88.37251"
"12/12/2013","AQS","170191001","1","5.8","ug/m3 LC","24","ISWS CLIMATE STATION","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","16580","Champaign-Urbana, IL","17","Illinois","019","Champaign","40.05278","-88.37251"
"12/15/2013","AQS","170191001","1","14.4","ug/m3 LC","56","ISWS CLIMATE STATION","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","16580","Champaign-Urbana, IL","17","Illinois","019","Champaign","40.05278","-88.37251"
