"Date","Source","Site ID","POC","Daily Max 8-hour Ozone Concentration","UNITS","DAILY_AQI_VALUE","Site Name","DAILY_OBS_COUNT","PERCENT_COMPLETE","AQS_PARAMETER_CODE","AQS_PARAMETER_DESC","CBSA_CODE","CBSA_NAME","STATE_CODE","STATE","COUNTY_CODE","COUNTY","SITE_LATITUDE","SITE_LONGITUDE"
"10/14/2020","AQS","290270002","1","0.048","ppm","44","New Bloomfield","17","100.0000","44201","Ozone","27620","Jefferson City, MO","29","Missouri","027","Callaway","38.7060800009209","-92.09308"
"10/15/2020","AQS","290270002","1","0.034","ppm","31","New Bloomfield","17","100.0000","44201","Ozone","27620","Jefferson City, MO","29","Missouri","027","Callaway","38.7060800009209","-92.09308"
"10/16/2020","AQS","290270002","1","0.036","ppm","33","New Bloomfield","17","100.0000","44201","Ozone","27620","Jefferson City, MO","29","Missouri","027","Callaway","38.7060800009209","-92.09308"
"10/17/2020","AQS","290270002","1","0.041","ppm","38","New Bloomfield","17","100.0000","44201","Ozone","27620","Jefferson City, MO","29","Missouri","027","Callaway","38.7060800009209","-92.09308"
"10/18/2020","AQS","290270002","1","0.026","ppm","24","New Bloomfield","17","100.0000","44201","Ozone","27620","Jefferson City, MO","29","Missouri","027","Callaway","38.7060800009209","-92.09308"
"10/19/2020","AQS","290270002","1","0.021","ppm","19","New Bloomfield","17","100.0000","44201","Ozone","27620","Jefferson City, MO","29","Missouri","027","Callaway","38.7060800009209","-92.09308"
"10/20/2020","AQS","290270002","1","0.009","ppm","8","New Bloomfield","17","100.0000","44201","Ozone","27620","Jefferson City, MO","29","Missouri","027","Callaway","38.7060800009209","-92.09308"
"10/21/2020","AQS","290270002","1","0.016","ppm","15","New Bloomfield","17","100.0000","44201","Ozone","27620","Jefferson City, MO","29","Missouri","027","Callaway","38.7060800009209","-92.09308"
"10/22/2020","AQS","290270002","1","0.031","ppm","29","New Bloomfield","17","100.0000","44201","Ozone","27620","Jefferson City, MO","29","Missouri","027","Callaway","38.7060800009209","-92.09308"
"10/23/2020","AQS","290270002","1","0.02","ppm","19","New Bloomfield","17","100.0000","44201","Ozone","27620","Jefferson City, MO","29","Missouri","027","Callaway","38.7060800009209","-92.09308"
"10/24/2020","AQS","290270002","1","0.025","ppm","23","New Bloomfield","17","100.0000","44201","Ozone","27620","Jefferson City, MO","29","Missouri","027","Callaway","38.7060800009209","-92.09308"
"10/25/2020","AQS","290270002","1","0.018","ppm","17","New Bloomfield","17","100.0000","44201","Ozone","27620","Jefferson City, MO","29","Missouri","027","Callaway","38.7060800009209","-92.09308"
"10/26/2020","AQS","290270002","1","0.018","ppm","17","New Bloomfield","17","100.0000","44201","Ozone","27620","Jefferson City, MO","29","Missouri","027","Callaway","38.7060800009209","-92.09308"
"10/27/2020","AQS","290270002","1","0.018","ppm","17","New Bloomfield","17","100.0000","44201","Ozone","27620","Jefferson City, MO","29","Missouri","027","Callaway","38.7060800009209","-92.09308"
"10/28/2020","AQS","290270002","1","0.018","ppm","17","New Bloomfield","17","100.0000","44201","Ozone","27620","Jefferson City, MO","29","Missouri","027","Callaway","38.7060800009209","-92.09308"
"10/29/2020","AQS","290270002","1","0.023","ppm","21","New Bloomfield","17","100.0000","44201","Ozone","27620","Jefferson City, MO","29","Missouri","027","Callaway","38.7060800009209","-92.09308"
"10/30/2020","AQS","290270002","1","0.026","ppm","24","New Bloomfield","17","100.0000","44201","Ozone","27620","Jefferson City, MO","29","Missouri","027","Callaway","38.7060800009209","-92.09308"
"10/31/2020","AirNow","290270002","1","0.031","ppm","29","New Bloomfield","24","100.0000","44201","Ozone","27620","Jefferson City, MO","29","Missouri","027","Callaway","38.7060800009209","-92.09308"
"11/01/2020","AirNow","290270002","1","0.031","ppm","29","New Bloomfield","24","100.0000","44201","Ozone","27620","Jefferson City, MO","29","Missouri","027","Callaway","38.7060800009209","-92.09308"
"11/02/2020","AirNow","290270002","1","0.037","ppm","34","New Bloomfield","24","100.0000","44201","Ozone","27620","Jefferson City, MO","29","Missouri","027","Callaway","38.7060800009209","-92.09308"
"11/03/2020","AirNow","290270002","1","0.048","ppm","44","New Bloomfield","24","100.0000","44201","Ozone","27620","Jefferson City, MO","29","Missouri","027","Callaway","38.7060800009209","-92.09308"
"11/04/2020","AirNow","290270002","1","0.047","ppm","44","New Bloomfield","24","100.0000","44201","Ozone","27620","Jefferson City, MO","29","Missouri","027","Callaway","38.7060800009209","-92.09308"
"11/05/2020","AirNow","290270002","1","0.049","ppm","45","New Bloomfield","24","100.0000","44201","Ozone","27620","Jefferson City, MO","29","Missouri","027","Callaway","38.7060800009209","-92.09308"
"02/27/2020","AirNow","290270002","2","0.034","ppm","31","New Bloomfield","24","100.0000","44201","Ozone","27620","Jefferson City, MO","29","Missouri","027","Callaway","38.7060800009209","-92.09308"
"02/28/2020","AirNow","290270002","2","0.034","ppm","31","New Bloomfield","24","100.0000","44201","Ozone","27620","Jefferson City, MO","29","Missouri","027","Callaway","38.7060800009209","-92.09308"
"02/29/2020","AirNow","290270002","2","0.039","ppm","36","New Bloomfield","24","100.0000","44201","Ozone","27620","Jefferson City, MO","29","Missouri","027","Callaway","38.7060800009209","-92.09308"
"03/01/2020","AQS","290270002","2","0.045","ppm","42","New Bloomfield","17","100.0000","44201","Ozone","27620","Jefferson City, MO","29","Missouri","027","Callaway","38.7060800009209","-92.09308"
"03/02/2020","AQS","290270002","2","0.035","ppm","32","New Bloomfield","17","100.0000","44201","Ozone","27620","Jefferson City, MO","29","Missouri","027","Callaway","38.7060800009209","-92.09308"
"03/03/2020","AQS","290270002","2","0.045","ppm","42","New Bloomfield","17","100.0000","44201","Ozone","27620","Jefferson City, MO","29","Missouri","027","Callaway","38.7060800009209","-92.09308"
"03/04/2020","AQS","290270002","2","0.039","ppm","36","New Bloomfield","17","100.0000","44201","Ozone","27620","Jefferson City, MO","29","Missouri","027","Callaway","38.7060800009209","-92.09308"
"03/05/2020","AQS","290270002","2","0.042","ppm","39","New Bloomfield","17","100.0000","44201","Ozone","27620","Jefferson City, MO","29","Missouri","027","Callaway","38.7060800009209","-92.09308"
"03/06/2020","AQS","290270002","2","0.038","ppm","35","New Bloomfield","17","100.0000","44201","Ozone","27620","Jefferson City, MO","29","Missouri","027","Callaway","38.7060800009209","-92.09308"
"03/07/2020","AQS","290270002","2","0.045","ppm","42","New Bloomfield","17","100.0000","44201","Ozone","27620","Jefferson City, MO","29","Missouri","027","Callaway","38.7060800009209","-92.09308"
"03/08/2020","AQS","290270002","2","0.046","ppm","43","New Bloomfield","17","100.0000","44201","Ozone","27620","Jefferson City, MO","29","Missouri","027","Callaway","38.7060800009209","-92.09308"
"03/09/2020","AQS","290270002","2","0.037","ppm","34","New Bloomfield","17","100.0000","44201","Ozone","27620","Jefferson City, MO","29","Missouri","027","Callaway","38.7060800009209","-92.09308"
"03/10/2020","AQS","290270002","2","0.024","ppm","22","New Bloomfield","17","100.0000","44201","Ozone","27620","Jefferson City, MO","29","Missouri","027","Callaway","38.7060800009209","-92.09308"
"03/11/2020","AQS","290270002","2","0.035","ppm","32","New Bloomfield","17","100.0000","44201","Ozone","27620","Jefferson City, MO","29","Missouri","027","Callaway","38.7060800009209","-92.09308"
"03/12/2020","AQS","290270002","2","0.032","ppm","30","New Bloomfield","17","100.0000","44201","Ozone","27620","Jefferson City, MO","29","Missouri","027","Callaway","38.7060800009209","-92.09308"
"03/13/2020","AQS","290270002","2","0.035","ppm","32","New Bloomfield","17","100.0000","44201","Ozone","27620","Jefferson City, MO","29","Missouri","027","Callaway","38.7060800009209","-92.09308"
"03/14/2020","AQS","290270002","2","0.036","ppm","33","New Bloomfield","17","100.0000","44201","Ozone","27620","Jefferson City, MO","29","Missouri","027","Callaway","38.7060800009209","-92.09308"
"03/15/2020","AQS","290270002","2","0.035","ppm","32","New Bloomfield","17","100.0000","44201","Ozone","27620","Jefferson City, MO","29","Missouri","027","Callaway","38.7060800009209","-92.09308"
"03/16/2020","AQS","290270002","2","0.024","ppm","22","New Bloomfield","17","100.0000","44201","Ozone","27620","Jefferson City, MO","29","Missouri","027","Callaway","38.7060800009209","-92.09308"
"03/17/2020","AQS","290270002","2","0.022","ppm","20","New Bloomfield","17","100.0000","44201","Ozone","27620","Jefferson City, MO","29","Missouri","027","Callaway","38.7060800009209","-92.09308"
"03/18/2020","AQS","290270002","2","0.021","ppm","19","New Bloomfield","17","100.0000","44201","Ozone","27620","Jefferson City, MO","29","Missouri","027","Callaway","38.7060800009209","-92.09308"
"03/19/2020","AQS","290270002","2","0.03","ppm","28","New Bloomfield","17","100.0000","44201","Ozone","27620","Jefferson City, MO","29","Missouri","027","Callaway","38.7060800009209","-92.09308"
"03/20/2020","AQS","290270002","2","0.028","ppm","26","New Bloomfield","17","100.0000","44201","Ozone","27620","Jefferson City, MO","29","Missouri","027","Callaway","38.7060800009209","-92.09308"
"03/21/2020","AQS","290270002","2","0.038","ppm","35","New Bloomfield","17","100.0000","44201","Ozone","27620","Jefferson City, MO","29","Missouri","027","Callaway","38.7060800009209","-92.09308"
"03/22/2020","AQS","290270002","2","0.025","ppm","23","New Bloomfield","17","100.0000","44201","Ozone","27620","Jefferson City, MO","29","Missouri","027","Callaway","38.7060800009209","-92.09308"
"03/23/2020","AQS","290270002","2","0.027","ppm","25","New Bloomfield","17","100.0000","44201","Ozone","27620","Jefferson City, MO","29","Missouri","027","Callaway","38.7060800009209","-92.09308"
"03/24/2020","AQS","290270002","2","0.026","ppm","24","New Bloomfield","17","100.0000","44201","Ozone","27620","Jefferson City, MO","29","Missouri","027","Callaway","38.7060800009209","-92.09308"
"03/25/2020","AQS","290270002","2","0.034","ppm","31","New Bloomfield","17","100.0000","44201","Ozone","27620","Jefferson City, MO","29","Missouri","027","Callaway","38.7060800009209","-92.09308"
"03/26/2020","AQS","290270002","2","0.04","ppm","37","New Bloomfield","17","100.0000","44201","Ozone","27620","Jefferson City, MO","29","Missouri","027","Callaway","38.7060800009209","-92.09308"
"03/27/2020","AQS","290270002","2","0.035","ppm","32","New Bloomfield","17","100.0000","44201","Ozone","27620","Jefferson City, MO","29","Missouri","027","Callaway","38.7060800009209","-92.09308"
"03/28/2020","AQS","290270002","2","0.044","ppm","41","New Bloomfield","17","100.0000","44201","Ozone","27620","Jefferson City, MO","29","Missouri","027","Callaway","38.7060800009209","-92.09308"
"03/29/2020","AQS","290270002","2","0.045","ppm","42","New Bloomfield","17","100.0000","44201","Ozone","27620","Jefferson City, MO","29","Missouri","027","Callaway","38.7060800009209","-92.09308"
"03/30/2020","AQS","290270002","2","0.044","ppm","41","New Bloomfield","17","100.0000","44201","Ozone","27620","Jefferson City, MO","29","Missouri","027","Callaway","38.7060800009209","-92.09308"
"03/31/2020","AQS","290270002","2","0.05","ppm","46","New Bloomfield","17","100.0000","44201","Ozone","27620","Jefferson City, MO","29","Missouri","027","Callaway","38.7060800009209","-92.09308"
"04/01/2020","AQS","290270002","2","0.05","ppm","46","New Bloomfield","17","100.0000","44201","Ozone","27620","Jefferson City, MO","29","Missouri","027","Callaway","38.7060800009209","-92.09308"
"04/02/2020","AQS","290270002","2","0.052","ppm","48","New Bloomfield","17","100.0000","44201","Ozone","27620","Jefferson City, MO","29","Missouri","027","Callaway","38.7060800009209","-92.09308"
"04/03/2020","AQS","290270002","2","0.023","ppm","21","New Bloomfield","17","100.0000","44201","Ozone","27620","Jefferson City, MO","29","Missouri","027","Callaway","38.7060800009209","-92.09308"
"04/04/2020","AQS","290270002","2","0.023","ppm","21","New Bloomfield","17","100.0000","44201","Ozone","27620","Jefferson City, MO","29","Missouri","027","Callaway","38.7060800009209","-92.09308"
"04/05/2020","AQS","290270002","2","0.019","ppm","18","New Bloomfield","17","100.0000","44201","Ozone","27620","Jefferson City, MO","29","Missouri","027","Callaway","38.7060800009209","-92.09308"
"04/06/2020","AQS","290270002","2","0.034","ppm","31","New Bloomfield","17","100.0000","44201","Ozone","27620","Jefferson City, MO","29","Missouri","027","Callaway","38.7060800009209","-92.09308"
"04/07/2020","AQS","290270002","2","0.038","ppm","35","New Bloomfield","17","100.0000","44201","Ozone","27620","Jefferson City, MO","29","Missouri","027","Callaway","38.7060800009209","-92.09308"
"04/08/2020","AQS","290270002","2","0.066","ppm","87","New Bloomfield","17","100.0000","44201","Ozone","27620","Jefferson City, MO","29","Missouri","027","Callaway","38.7060800009209","-92.09308"
"04/09/2020","AQS","290270002","2","0.048","ppm","44","New Bloomfield","17","100.0000","44201","Ozone","27620","Jefferson City, MO","29","Missouri","027","Callaway","38.7060800009209","-92.09308"
"04/10/2020","AQS","290270002","2","0.044","ppm","41","New Bloomfield","17","100.0000","44201","Ozone","27620","Jefferson City, MO","29","Missouri","027","Callaway","38.7060800009209","-92.09308"
"04/11/2020","AQS","290270002","2","0.039","ppm","36","New Bloomfield","17","100.0000","44201","Ozone","27620","Jefferson City, MO","29","Missouri","027","Callaway","38.7060800009209","-92.09308"
"04/12/2020","AQS","290270002","2","0.039","ppm","36","New Bloomfield","17","100.0000","44201","Ozone","27620","Jefferson City, MO","29","Missouri","027","Callaway","38.7060800009209","-92.09308"
"04/13/2020","AQS","290270002","2","0.039","ppm","36","New Bloomfield","17","100.0000","44201","Ozone","27620","Jefferson City, MO","29","Missouri","027","Callaway","38.7060800009209","-92.09308"
"04/14/2020","AQS","290270002","2","0.045","ppm","42","New Bloomfield","17","100.0000","44201","Ozone","27620","Jefferson City, MO","29","Missouri","027","Callaway","38.7060800009209","-92.09308"
"04/15/2020","AQS","290270002","2","0.046","ppm","43","New Bloomfield","17","100.0000","44201","Ozone","27620","Jefferson City, MO","29","Missouri","027","Callaway","38.7060800009209","-92.09308"
"04/16/2020","AQS","290270002","2","0.043","ppm","40","New Bloomfield","17","100.0000","44201","Ozone","27620","Jefferson City, MO","29","Missouri","027","Callaway","38.7060800009209","-92.09308"
"04/17/2020","AQS","290270002","2","0.036","ppm","33","New Bloomfield","17","100.0000","44201","Ozone","27620","Jefferson City, MO","29","Missouri","027","Callaway","38.7060800009209","-92.09308"
"04/18/2020","AQS","290270002","2","0.046","ppm","43","New Bloomfield","17","100.0000","44201","Ozone","27620","Jefferson City, MO","29","Missouri","027","Callaway","38.7060800009209","-92.09308"
"04/19/2020","AQS","290270002","2","0.048","ppm","44","New Bloomfield","17","100.0000","44201","Ozone","27620","Jefferson City, MO","29","Missouri","027","Callaway","38.7060800009209","-92.09308"
"04/20/2020","AQS","290270002","2","0.048","ppm","44","New Bloomfield","17","100.0000","44201","Ozone","27620","Jefferson City, MO","29","Missouri","027","Callaway","38.7060800009209","-92.09308"
"04/21/2020","AQS","290270002","2","0.044","ppm","41","New Bloomfield","17","100.0000","44201","Ozone","27620","Jefferson City, MO","29","Missouri","027","Callaway","38.7060800009209","-92.09308"
"04/22/2020","AQS","290270002","2","0.044","ppm","41","New Bloomfield","17","100.0000","44201","Ozone","27620","Jefferson City, MO","29","Missouri","027","Callaway","38.7060800009209","-92.09308"
"04/23/2020","AQS","290270002","2","0.043","ppm","40","New Bloomfield","17","100.0000","44201","Ozone","27620","Jefferson City, MO","29","Missouri","027","Callaway","38.7060800009209","-92.09308"
"04/24/2020","AQS","290270002","2","0.041","ppm","38","New Bloomfield","17","100.0000","44201","Ozone","27620","Jefferson City, MO","29","Missouri","027","Callaway","38.7060800009209","-92.09308"
"04/25/2020","AQS","290270002","2","0.039","ppm","36","New Bloomfield","17","100.0000","44201","Ozone","27620","Jefferson City, MO","29","Missouri","027","Callaway","38.7060800009209","-92.09308"
"04/26/2020","AQS","290270002","2","0.045","ppm","42","New Bloomfield","17","100.0000","44201","Ozone","27620","Jefferson City, MO","29","Missouri","027","Callaway","38.7060800009209","-92.09308"
"04/27/2020","AQS","290270002","2","0.043","ppm","40","New Bloomfield","17","100.0000","44201","Ozone","27620","Jefferson City, MO","29","Missouri","027","Callaway","38.7060800009209","-92.09308"
"04/28/2020","AQS","290270002","2","0.048","ppm","44","New Bloomfield","17","100.0000","44201","Ozone","27620","Jefferson City, MO","29","Missouri","027","Callaway","38.7060800009209","-92.09308"
"04/29/2020","AQS","290270002","2","0.035","ppm","32","New Bloomfield","17","100.0000","44201","Ozone","27620","Jefferson City, MO","29","Missouri","027","Callaway","38.7060800009209","-92.09308"
"04/30/2020","AQS","290270002","2","0.049","ppm","45","New Bloomfield","17","100.0000","44201","Ozone","27620","Jefferson City, MO","29","Missouri","027","Callaway","38.7060800009209","-92.09308"
"05/01/2020","AQS","290270002","2","0.049","ppm","45","New Bloomfield","17","100.0000","44201","Ozone","27620","Jefferson City, MO","29","Missouri","027","Callaway","38.7060800009209","-92.09308"
"05/02/2020","AQS","290270002","2","0.057","ppm","58","New Bloomfield","17","100.0000","44201","Ozone","27620","Jefferson City, MO","29","Missouri","027","Callaway","38.7060800009209","-92.09308"
"05/03/2020","AQS","290270002","2","0.05","ppm","46","New Bloomfield","17","100.0000","44201","Ozone","27620","Jefferson City, MO","29","Missouri","027","Callaway","38.7060800009209","-92.09308"
"05/04/2020","AQS","290270002","2","0.044","ppm","41","New Bloomfield","17","100.0000","44201","Ozone","27620","Jefferson City, MO","29","Missouri","027","Callaway","38.7060800009209","-92.09308"
"05/05/2020","AQS","290270002","2","0.047","ppm","44","New Bloomfield","17","100.0000","44201","Ozone","27620","Jefferson City, MO","29","Missouri","027","Callaway","38.7060800009209","-92.09308"
"05/06/2020","AQS","290270002","2","0.044","ppm","41","New Bloomfield","17","100.0000","44201","Ozone","27620","Jefferson City, MO","29","Missouri","027","Callaway","38.7060800009209","-92.09308"
"05/07/2020","AQS","290270002","2","0.048","ppm","44","New Bloomfield","17","100.0000","44201","Ozone","27620","Jefferson City, MO","29","Missouri","027","Callaway","38.7060800009209","-92.09308"
"05/08/2020","AQS","290270002","2","0.04","ppm","37","New Bloomfield","17","100.0000","44201","Ozone","27620","Jefferson City, MO","29","Missouri","027","Callaway","38.7060800009209","-92.09308"
"05/09/2020","AQS","290270002","2","0.047","ppm","44","New Bloomfield","17","100.0000","44201","Ozone","27620","Jefferson City, MO","29","Missouri","027","Callaway","38.7060800009209","-92.09308"
"05/10/2020","AQS","290270002","2","0.042","ppm","39","New Bloomfield","17","100.0000","44201","Ozone","27620","Jefferson City, MO","29","Missouri","027","Callaway","38.7060800009209","-92.09308"
"05/11/2020","AQS","290270002","2","0.04","ppm","37","New Bloomfield","17","100.0000","44201","Ozone","27620","Jefferson City, MO","29","Missouri","027","Callaway","38.7060800009209","-92.09308"
"05/12/2020","AQS","290270002","2","0.036","ppm","33","New Bloomfield","17","100.0000","44201","Ozone","27620","Jefferson City, MO","29","Missouri","027","Callaway","38.7060800009209","-92.09308"
"05/13/2020","AQS","290270002","2","0.023","ppm","21","New Bloomfield","17","100.0000","44201","Ozone","27620","Jefferson City, MO","29","Missouri","027","Callaway","38.7060800009209","-92.09308"
"05/14/2020","AQS","290270002","2","0.041","ppm","38","New Bloomfield","17","100.0000","44201","Ozone","27620","Jefferson City, MO","29","Missouri","027","Callaway","38.7060800009209","-92.09308"
"05/15/2020","AQS","290270002","2","0.046","ppm","43","New Bloomfield","17","100.0000","44201","Ozone","27620","Jefferson City, MO","29","Missouri","027","Callaway","38.7060800009209","-92.09308"
"05/16/2020","AQS","290270002","2","0.026","ppm","24","New Bloomfield","17","100.0000","44201","Ozone","27620","Jefferson City, MO","29","Missouri","027","Callaway","38.7060800009209","-92.09308"
"05/17/2020","AQS","290270002","2","0.044","ppm","41","New Bloomfield","17","100.0000","44201","Ozone","27620","Jefferson City, MO","29","Missouri","027","Callaway","38.7060800009209","-92.09308"
"05/18/2020","AQS","290270002","2","0.033","ppm","31","New Bloomfield","17","100.0000","44201","Ozone","27620","Jefferson City, MO","29","Missouri","027","Callaway","38.7060800009209","-92.09308"
"05/19/2020","AQS","290270002","2","0.031","ppm","29","New Bloomfield","17","100.0000","44201","Ozone","27620","Jefferson City, MO","29","Missouri","027","Callaway","38.7060800009209","-92.09308"
"05/20/2020","AQS","290270002","2","0.03","ppm","28","New Bloomfield","17","100.0000","44201","Ozone","27620","Jefferson City, MO","29","Missouri","027","Callaway","38.7060800009209","-92.09308"
"05/21/2020","AQS","290270002","2","0.026","ppm","24","New Bloomfield","17","100.0000","44201","Ozone","27620","Jefferson City, MO","29","Missouri","027","Callaway","38.7060800009209","-92.09308"
"05/22/2020","AQS","290270002","2","0.033","ppm","31","New Bloomfield","17","100.0000","44201","Ozone","27620","Jefferson City, MO","29","Missouri","027","Callaway","38.7060800009209","-92.09308"
"05/23/2020","AQS","290270002","2","0.048","ppm","44","New Bloomfield","17","100.0000","44201","Ozone","27620","Jefferson City, MO","29","Missouri","027","Callaway","38.7060800009209","-92.09308"
"05/24/2020","AQS","290270002","2","0.035","ppm","32","New Bloomfield","17","100.0000","44201","Ozone","27620","Jefferson City, MO","29","Missouri","027","Callaway","38.7060800009209","-92.09308"
"05/25/2020","AQS","290270002","2","0.031","ppm","29","New Bloomfield","17","100.0000","44201","Ozone","27620","Jefferson City, MO","29","Missouri","027","Callaway","38.7060800009209","-92.09308"
"05/26/2020","AQS","290270002","2","0.034","ppm","31","New Bloomfield","17","100.0000","44201","Ozone","27620","Jefferson City, MO","29","Missouri","027","Callaway","38.7060800009209","-92.09308"
"05/27/2020","AQS","290270002","2","0.036","ppm","33","New Bloomfield","17","100.0000","44201","Ozone","27620","Jefferson City, MO","29","Missouri","027","Callaway","38.7060800009209","-92.09308"
"05/28/2020","AQS","290270002","2","0.033","ppm","31","New Bloomfield","17","100.0000","44201","Ozone","27620","Jefferson City, MO","29","Missouri","027","Callaway","38.7060800009209","-92.09308"
"05/29/2020","AQS","290270002","2","0.045","ppm","42","New Bloomfield","17","100.0000","44201","Ozone","27620","Jefferson City, MO","29","Missouri","027","Callaway","38.7060800009209","-92.09308"
"05/30/2020","AQS","290270002","2","0.041","ppm","38","New Bloomfield","17","100.0000","44201","Ozone","27620","Jefferson City, MO","29","Missouri","027","Callaway","38.7060800009209","-92.09308"
"05/31/2020","AQS","290270002","2","0.044","ppm","41","New Bloomfield","17","100.0000","44201","Ozone","27620","Jefferson City, MO","29","Missouri","027","Callaway","38.7060800009209","-92.09308"
"06/01/2020","AQS","290270002","2","0.049","ppm","45","New Bloomfield","17","100.0000","44201","Ozone","27620","Jefferson City, MO","29","Missouri","027","Callaway","38.7060800009209","-92.09308"
"06/02/2020","AQS","290270002","2","0.043","ppm","40","New Bloomfield","17","100.0000","44201","Ozone","27620","Jefferson City, MO","29","Missouri","027","Callaway","38.7060800009209","-92.09308"
"06/03/2020","AQS","290270002","2","0.04","ppm","37","New Bloomfield","17","100.0000","44201","Ozone","27620","Jefferson City, MO","29","Missouri","027","Callaway","38.7060800009209","-92.09308"
"06/04/2020","AQS","290270002","2","0.041","ppm","38","New Bloomfield","17","100.0000","44201","Ozone","27620","Jefferson City, MO","29","Missouri","027","Callaway","38.7060800009209","-92.09308"
"06/05/2020","AQS","290270002","2","0.042","ppm","39","New Bloomfield","17","100.0000","44201","Ozone","27620","Jefferson City, MO","29","Missouri","027","Callaway","38.7060800009209","-92.09308"
"06/06/2020","AQS","290270002","2","0.046","ppm","43","New Bloomfield","17","100.0000","44201","Ozone","27620","Jefferson City, MO","29","Missouri","027","Callaway","38.7060800009209","-92.09308"
"06/07/2020","AQS","290270002","2","0.058","ppm","61","New Bloomfield","17","100.0000","44201","Ozone","27620","Jefferson City, MO","29","Missouri","027","Callaway","38.7060800009209","-92.09308"
"06/08/2020","AQS","290270002","2","0.059","ppm","64","New Bloomfield","17","100.0000","44201","Ozone","27620","Jefferson City, MO","29","Missouri","027","Callaway","38.7060800009209","-92.09308"
"06/09/2020","AQS","290270002","2","0.046","ppm","43","New Bloomfield","17","100.0000","44201","Ozone","27620","Jefferson City, MO","29","Missouri","027","Callaway","38.7060800009209","-92.09308"
"06/10/2020","AQS","290270002","2","0.035","ppm","32","New Bloomfield","17","100.0000","44201","Ozone","27620","Jefferson City, MO","29","Missouri","027","Callaway","38.7060800009209","-92.09308"
"06/11/2020","AQS","290270002","2","0.045","ppm","42","New Bloomfield","17","100.0000","44201","Ozone","27620","Jefferson City, MO","29","Missouri","027","Callaway","38.7060800009209","-92.09308"
"06/12/2020","AQS","290270002","2","0.047","ppm","44","New Bloomfield","17","100.0000","44201","Ozone","27620","Jefferson City, MO","29","Missouri","027","Callaway","38.7060800009209","-92.09308"
"06/13/2020","AQS","290270002","2","0.055","ppm","51","New Bloomfield","17","100.0000","44201","Ozone","27620","Jefferson City, MO","29","Missouri","027","Callaway","38.7060800009209","-92.09308"
"06/14/2020","AQS","290270002","2","0.059","ppm","64","New Bloomfield","17","100.0000","44201","Ozone","27620","Jefferson City, MO","29","Missouri","027","Callaway","38.7060800009209","-92.09308"
"06/15/2020","AQS","290270002","2","0.055","ppm","51","New Bloomfield","17","100.0000","44201","Ozone","27620","Jefferson City, MO","29","Missouri","027","Callaway","38.7060800009209","-92.09308"
"06/16/2020","AQS","290270002","2","0.06","ppm","67","New Bloomfield","17","100.0000","44201","Ozone","27620","Jefferson City, MO","29","Missouri","027","Callaway","38.7060800009209","-92.09308"
"06/17/2020","AQS","290270002","2","0.052","ppm","48","New Bloomfield","17","100.0000","44201","Ozone","27620","Jefferson City, MO","29","Missouri","027","Callaway","38.7060800009209","-92.09308"
"06/18/2020","AQS","290270002","2","0.055","ppm","51","New Bloomfield","17","100.0000","44201","Ozone","27620","Jefferson City, MO","29","Missouri","027","Callaway","38.7060800009209","-92.09308"
"06/19/2020","AQS","290270002","2","0.044","ppm","41","New Bloomfield","17","100.0000","44201","Ozone","27620","Jefferson City, MO","29","Missouri","027","Callaway","38.7060800009209","-92.09308"
"06/20/2020","AQS","290270002","2","0.038","ppm","35","New Bloomfield","17","100.0000","44201","Ozone","27620","Jefferson City, MO","29","Missouri","027","Callaway","38.7060800009209","-92.09308"
"06/21/2020","AQS","290270002","2","0.044","ppm","41","New Bloomfield","17","100.0000","44201","Ozone","27620","Jefferson City, MO","29","Missouri","027","Callaway","38.7060800009209","-92.09308"
"06/22/2020","AQS","290270002","2","0.039","ppm","36","New Bloomfield","17","100.0000","44201","Ozone","27620","Jefferson City, MO","29","Missouri","027","Callaway","38.7060800009209","-92.09308"
"06/23/2020","AQS","290270002","2","0.044","ppm","41","New Bloomfield","17","100.0000","44201","Ozone","27620","Jefferson City, MO","29","Missouri","027","Callaway","38.7060800009209","-92.09308"
"06/24/2020","AQS","290270002","2","0.045","ppm","42","New Bloomfield","17","100.0000","44201","Ozone","27620","Jefferson City, MO","29","Missouri","027","Callaway","38.7060800009209","-92.09308"
"06/25/2020","AQS","290270002","2","0.051","ppm","47","New Bloomfield","17","100.0000","44201","Ozone","27620","Jefferson City, MO","29","Missouri","027","Callaway","38.7060800009209","-92.09308"
"06/26/2020","AQS","290270002","2","0.036","ppm","33","New Bloomfield","17","100.0000","44201","Ozone","27620","Jefferson City, MO","29","Missouri","027","Callaway","38.7060800009209","-92.09308"
"06/27/2020","AQS","290270002","2","0.029","ppm","27","New Bloomfield","17","100.0000","44201","Ozone","27620","Jefferson City, MO","29","Missouri","027","Callaway","38.7060800009209","-92.09308"
"06/28/2020","AQS","290270002","2","0.026","ppm","24","New Bloomfield","17","100.0000","44201","Ozone","27620","Jefferson City, MO","29","Missouri","027","Callaway","38.7060800009209","-92.09308"
"06/29/2020","AQS","290270002","2","0.019","ppm","18","New Bloomfield","17","100.0000","44201","Ozone","27620","Jefferson City, MO","29","Missouri","027","Callaway","38.7060800009209","-92.09308"
"06/30/2020","AQS","290270002","2","0.026","ppm","24","New Bloomfield","17","100.0000","44201","Ozone","27620","Jefferson City, MO","29","Missouri","027","Callaway","38.7060800009209","-92.09308"
