"Date","Source","Site ID","POC","Daily Max 1-hour SO2 Concentration","UNITS","DAILY_AQI_VALUE","Site Name","DAILY_OBS_COUNT","PERCENT_COMPLETE","AQS_PARAMETER_CODE","AQS_PARAMETER_DESC","CBSA_CODE","CBSA_NAME","STATE_CODE","STATE","COUNTY_CODE","COUNTY","SITE_LATITUDE","SITE_LONGITUDE"
"01/05/2015","AQS","290770037","3","2.2","ppb","3","James River South","24","100.0000","42401","Sulfur dioxide","44180","Springfield, MO","29","Missouri","077","Greene","37.104461","-93.253337"
"01/06/2015","AQS","290770037","3","15.9","ppb","21","James River South","24","100.0000","42401","Sulfur dioxide","44180","Springfield, MO","29","Missouri","077","Greene","37.104461","-93.253337"
"01/07/2015","AQS","290770037","3","2.2","ppb","3","James River South","24","100.0000","42401","Sulfur dioxide","44180","Springfield, MO","29","Missouri","077","Greene","37.104461","-93.253337"
"01/08/2015","AQS","290770037","3","1.4","ppb","1","James River South","24","100.0000","42401","Sulfur dioxide","44180","Springfield, MO","29","Missouri","077","Greene","37.104461","-93.253337"
"01/09/2015","AQS","290770037","3","10.7","ppb","14","James River South","24","100.0000","42401","Sulfur dioxide","44180","Springfield, MO","29","Missouri","077","Greene","37.104461","-93.253337"
"01/10/2015","AQS","290770037","3","1.1","ppb","1","James River South","24","100.0000","42401","Sulfur dioxide","44180","Springfield, MO","29","Missouri","077","Greene","37.104461","-93.253337"
"01/11/2015","AQS","290770037","3","1.4","ppb","1","James River South","24","100.0000","42401","Sulfur dioxide","44180","Springfield, MO","29","Missouri","077","Greene","37.104461","-93.253337"
"01/12/2015","AQS","290770037","3","1","ppb","1","James River South","24","100.0000","42401","Sulfur dioxide","44180","Springfield, MO","29","Missouri","077","Greene","37.104461","-93.253337"
"01/13/2015","AQS","290770037","3","1.7","ppb","1","James River South","22","92.0000","42401","Sulfur dioxide","44180","Springfield, MO","29","Missouri","077","Greene","37.104461","-93.253337"
"01/14/2015","AQS","290770037","3","11.9","ppb","16","James River South","24","100.0000","42401","Sulfur dioxide","44180","Springfield, MO","29","Missouri","077","Greene","37.104461","-93.253337"
"01/15/2015","AQS","290770037","3","1.5","ppb","1","James River South","24","100.0000","42401","Sulfur dioxide","44180","Springfield, MO","29","Missouri","077","Greene","37.104461","-93.253337"
"01/16/2015","AQS","290770037","3","1.2","ppb","1","James River South","24","100.0000","42401","Sulfur dioxide","44180","Springfield, MO","29","Missouri","077","Greene","37.104461","-93.253337"
"01/17/2015","AQS","290770037","3","1.5","ppb","1","James River South","24","100.0000","42401","Sulfur dioxide","44180","Springfield, MO","29","Missouri","077","Greene","37.104461","-93.253337"
"01/18/2015","AQS","290770037","3","1.6","ppb","1","James River South","24","100.0000","42401","Sulfur dioxide","44180","Springfield, MO","29","Missouri","077","Greene","37.104461","-93.253337"
"01/19/2015","AQS","290770037","3","1.4","ppb","1","James River South","24","100.0000","42401","Sulfur dioxide","44180","Springfield, MO","29","Missouri","077","Greene","37.104461","-93.253337"
"01/20/2015","AQS","290770037","3","2.1","ppb","3","James River South","24","100.0000","42401","Sulfur dioxide","44180","Springfield, MO","29","Missouri","077","Greene","37.104461","-93.253337"
"01/21/2015","AQS","290770037","3","1","ppb","1","James River South","24","100.0000","42401","Sulfur dioxide","44180","Springfield, MO","29","Missouri","077","Greene","37.104461","-93.253337"
"01/22/2015","AQS","290770037","3","1.4","ppb","1","James River South","24","100.0000","42401","Sulfur dioxide","44180","Springfield, MO","29","Missouri","077","Greene","37.104461","-93.253337"
"01/23/2015","AQS","290770037","3","1.2","ppb","1","James River South","24","100.0000","42401","Sulfur dioxide","44180","Springfield, MO","29","Missouri","077","Greene","37.104461","-93.253337"
"01/24/2015","AQS","290770037","3","2.6","ppb","3","James River South","24","100.0000","42401","Sulfur dioxide","44180","Springfield, MO","29","Missouri","077","Greene","37.104461","-93.253337"
"01/25/2015","AQS","290770037","3","1.1","ppb","1","James River South","24","100.0000","42401","Sulfur dioxide","44180","Springfield, MO","29","Missouri","077","Greene","37.104461","-93.253337"
"01/26/2015","AQS","290770037","3","1.2","ppb","1","James River South","24","100.0000","42401","Sulfur dioxide","44180","Springfield, MO","29","Missouri","077","Greene","37.104461","-93.253337"
"01/27/2015","AQS","290770037","3","2","ppb","3","James River South","22","92.0000","42401","Sulfur dioxide","44180","Springfield, MO","29","Missouri","077","Greene","37.104461","-93.253337"
"01/28/2015","AQS","290770037","3","2.4","ppb","3","James River South","24","100.0000","42401","Sulfur dioxide","44180","Springfield, MO","29","Missouri","077","Greene","37.104461","-93.253337"
"01/29/2015","AQS","290770037","3","1.8","ppb","1","James River South","24","100.0000","42401","Sulfur dioxide","44180","Springfield, MO","29","Missouri","077","Greene","37.104461","-93.253337"
"01/30/2015","AQS","290770037","3","1.4","ppb","1","James River South","24","100.0000","42401","Sulfur dioxide","44180","Springfield, MO","29","Missouri","077","Greene","37.104461","-93.253337"
"01/31/2015","AQS","290770037","3","1.5","ppb","1","James River South","24","100.0000","42401","Sulfur dioxide","44180","Springfield, MO","29","Missouri","077","Greene","37.104461","-93.253337"
"02/01/2015","AQS","290770037","3","0.7","ppb","0","James River South","24","100.0000","42401","Sulfur dioxide","44180","Springfield, MO","29","Missouri","077","Greene","37.104461","-93.253337"
"02/02/2015","AQS","290770037","3","1.9","ppb","1","James River South","24","100.0000","42401","Sulfur dioxide","44180","Springfield, MO","29","Missouri","077","Greene","37.104461","-93.253337"
"02/03/2015","AQS","290770037","3","1.7","ppb","1","James River South","24","100.0000","42401","Sulfur dioxide","44180","Springfield, MO","29","Missouri","077","Greene","37.104461","-93.253337"
"02/04/2015","AQS","290770037","3","1.9","ppb","1","James River South","24","100.0000","42401","Sulfur dioxide","44180","Springfield, MO","29","Missouri","077","Greene","37.104461","-93.253337"
"02/05/2015","AQS","290770037","3","1.1","ppb","1","James River South","24","100.0000","42401","Sulfur dioxide","44180","Springfield, MO","29","Missouri","077","Greene","37.104461","-93.253337"
"02/06/2015","AQS","290770037","3","1.5","ppb","1","James River South","24","100.0000","42401","Sulfur dioxide","44180","Springfield, MO","29","Missouri","077","Greene","37.104461","-93.253337"
"02/07/2015","AQS","290770037","3","1.4","ppb","1","James River South","24","100.0000","42401","Sulfur dioxide","44180","Springfield, MO","29","Missouri","077","Greene","37.104461","-93.253337"
"02/08/2015","AQS","290770037","3","1.5","ppb","1","James River South","24","100.0000","42401","Sulfur dioxide","44180","Springfield, MO","29","Missouri","077","Greene","37.104461","-93.253337"
"02/09/2015","AQS","290770037","3","1","ppb","1","James River South","24","100.0000","42401","Sulfur dioxide","44180","Springfield, MO","29","Missouri","077","Greene","37.104461","-93.253337"
