"Lat","Lon","interpolated_PM10_concentration","interpolated_days_over_legal_threshold","interpolated_AQI","interpolated_est_days_mod_AQI_thresh","interpolated_est_days_sens_AQI_thresh","interpolated_est_days_unhealthy_AQI_thresh","Year"
38.5790321,-90.27137264,19.3261501515034,0,17.7813115440361,0,0,0,"2015"
38.57914067,-90.27137013,19.3283270483333,0,17.7833002937333,0,0,0,"2015"
38.57927296,-90.24549069,20.0499757842961,0,18.4410512934373,0,0,0,"2015"
38.57936929,-90.24013167,20.2074674887345,0,18.5845248373515,0,0,0,"2015"
38.5808227,-90.23281108,20.4465102996776,0,18.8024837805445,0,0,0,"2015"
38.58087929,-89.91812279,21.8639525775338,0,20.0202026600859,0,0,0,"2015"
38.58118051,-90.23387499,20.4209644436971,0,18.7793243046942,0,0,0,"2015"
38.58180235,-90.26833247,19.4565657291074,0,17.9003457275199,0,0,0,"2015"
38.5824706,-90.27474203,19.3021294312829,0,17.7595399891297,0,0,0,"2015"
38.58265873,-90.26216917,19.6343072563464,0,18.062516923496,0,0,0,"2015"
38.58291441,-90.24805915,20.0313319446303,0,18.4246639691219,0,0,0,"2015"
38.58333292,-90.2348107,20.4262987053314,0,18.7847248044566,0,0,0,"2015"
38.58347679,-90.24190598,20.2179951458952,0,18.5949528052051,0,0,0,"2015"
38.58454414,-90.22981971,20.5936207636789,0,18.9374092064644,0,0,0,"2015"
38.5847025,-90.22974983,20.598049803991,0,18.9414876542591,0,0,0,"2015"
38.58471904,-90.24445327,20.1595527044698,0,18.541911481159,0,0,0,"2015"
38.58472628,-90.25151364,19.9564650544073,0,18.3566575283329,0,0,0,"2015"
38.58525305,-90.26596375,19.5704848494125,0,18.0044899485196,0,0,0,"2015"
38.58566,-90.25272,19.933648136012,0,18.335973028333,0,0,0,"2015"
38.58617094,-90.2781519,19.2781406328272,0,17.7377549476684,0,0,0,"2015"
38.58621551,-90.22839776,20.6606890917263,0,18.9989692494686,0,0,0,"2015"
38.58654247,-90.26946125,19.497754117939,0,17.9381916211364,0,0,0,"2015"
38.58707323,-90.22549864,20.7614132228387,0,19.0909214471229,0,0,0,"2015"
38.58724515,-90.2341043,20.4996973633565,0,18.8526231980568,0,0,0,"2015"
38.58782692,-90.30853144,18.6332579489659,0,17.1497845105587,0,0,0,"2015"
38.58791473,-90.24198536,20.2686367454598,0,18.6420702658086,0,0,0,"2015"
38.58836377,-90.31018161,18.6114480878663,0,17.1298936626925,0,0,0,"2015"
38.58860325,-90.24742975,20.1149273616935,0,18.5019195926289,0,0,0,"2015"
38.58909427,-90.25217074,19.9838216213534,0,18.3822900510476,0,0,0,"2015"
38.58950554,-90.22984374,20.6580641779422,0,18.997610967423,0,0,0,"2015"
38.58990015,-90.1240486,22.6678526765197,0,20.7745976673751,0,0,0,"2015"
38.59008424,-90.30983525,18.6553665257588,0,17.169805753507,0,0,0,"2015"
38.5901713,-90.5086908,17.2361693665349,0,15.8792381075178,0,0,0,"2015"
38.59054439,-90.24691191,20.1461249356843,0,18.530775231165,0,0,0,"2015"
38.59070428,-90.26736986,19.5954610699103,0,18.0276950736246,0,0,0,"2015"
38.59105628,-90.24794944,20.1195753519414,0,18.5066238679508,0,0,0,"2015"
38.59143789,-90.24080708,20.3353054430016,0,18.7037266468513,0,0,0,"2015"
38.59153425,-90.24329605,20.2605085228387,0,18.6354480834326,0,0,0,"2015"
38.59177641,-90.30611804,18.7627976732676,0,17.2676108576153,0,0,0,"2015"
38.592096,-90.254759,19.9337167798217,0,18.3369766948368,0,0,0,"2015"
38.59313465,-90.25470985,19.9407035919008,0,18.3435237487763,0,0,0,"2015"
38.59402979,-90.29236062,19.0740444871107,0,17.5514559906854,0,0,0,"2015"
38.59480178,-90.06364922,22.8679470969921,0,20.9237030146252,0,0,0,"2015"
38.59497527,-90.23104941,20.6709958942549,0,19.0111684628005,0,0,0,"2015"
38.5951909,-90.5644416,17.4603983759685,0,16.0808458809891,0,0,0,"2015"
38.5953203,-90.5626498,17.4561595944662,0,16.0770440772926,0,0,0,"2015"
38.59572266,-90.2766469,19.4182429097032,0,17.865998693627,0,0,0,"2015"
38.59588406,-90.07006722,22.9130816778975,0,20.9653870748046,0,0,0,"2015"
38.5965495,-90.2251625,20.881146942378,0,19.2034341711604,0,0,0,"2015"
38.59744076,-90.21869948,21.1111630948935,0,19.4133681798234,0,0,0,"2015"
38.59751376,-90.25722324,19.8855628018731,0,18.2937828635894,0,0,0,"2015"
38.598159,-90.308627,18.8259823940846,0,17.3248660264686,0,0,0,"2015"
38.598586,-90.240453,20.3776203220766,0,18.7442418702781,0,0,0,"2015"
38.59921681,-90.27366259,19.4985776739181,0,17.9397052707538,0,0,0,"2015"
38.59967843,-90.23920473,20.4191654906761,0,18.7825534243232,0,0,0,"2015"
38.60017578,-90.24967002,20.0927529044191,0,18.4839701732036,0,0,0,"2015"
38.60054185,-90.21781035,21.1754982063009,0,19.4734237889572,0,0,0,"2015"
38.60076005,-90.2405013,20.3762393901436,0,18.7436020477919,0,0,0,"2015"
38.60154523,-90.25959971,19.8194878444711,0,18.2339476157661,0,0,0,"2015"
38.60209204,-90.07024439,23.0607657590645,0,21.0948277194178,0,0,0,"2015"
38.602967,-90.290326,19.1970559159643,0,17.6637575226304,0,0,0,"2015"
38.603127,-91.221941,18.6888204165865,0,17.1836833053964,0,0,0,"2015"
38.6036058,-90.5659612,17.5513586182813,0,16.1628659659677,0,0,0,"2015"
38.60368309,-90.23019128,20.7365881823686,0,19.0742262164464,0,0,0,"2015"
38.60374275,-90.20809795,21.5635766443582,0,19.828000009176,0,0,0,"2015"
38.604037,-89.437313,20.6189918372702,0,18.9098538748023,0,0,0,"2015"
38.60407568,-90.23801233,20.4530318284262,0,18.8149272660917,0,0,0,"2015"
38.60431049,-90.23146903,20.6891188462292,0,19.0310595277477,0,0,0,"2015"
38.60485703,-90.26791986,19.6138210150427,0,18.0459113451388,0,0,0,"2015"
38.6053606,-90.577243,17.5985913970997,0,16.2053231359944,0,0,0,"2015"
38.60567512,-90.23607107,20.5160646881576,0,18.8731940857735,0,0,0,"2015"
38.607437,-90.130896,23.0912778577702,0,21.1573219347547,0,0,0,"2015"
38.60763585,-90.27164136,19.5242216619783,0,17.9640675166391,0,0,0,"2015"
38.60783168,-90.22378443,20.9911745857027,0,19.308800942433,0,0,0,"2015"
38.60829,-90.209566,21.5709995425209,0,19.8377319897003,0,0,0,"2015"
38.60889389,-90.22502932,20.9406159233314,0,19.2630900152209,0,0,0,"2015"
38.60914619,-90.2701133,19.5417555230028,0,17.9804080127337,0,0,0,"2015"
38.60943633,-90.22355325,21.0025879161546,0,19.3200315024216,0,0,0,"2015"
38.60964126,-90.24220943,20.264682172389,0,18.6442321555774,0,0,0,"2015"
38.6098555,-90.2434837,20.2180566510285,0,18.6015413502258,0,0,0,"2015"
38.609989,-90.290002,19.2231412631366,0,17.6877215750848,0,0,0,"2015"
38.61003884,-90.28505552,19.2933468420016,0,17.7522116033549,0,0,0,"2015"
38.61035244,-90.24790456,20.0666442092377,0,18.4627814676516,0,0,0,"2015"
38.61047358,-90.22331541,21.0130330868033,0,19.3301133338341,0,0,0,"2015"
38.61058027,-90.22549835,20.9190610709024,0,19.2441955169217,0,0,0,"2015"
38.61117027,-90.24733249,20.0729194607074,0,18.4688089167961,0,0,0,"2015"
38.61174185,-90.23006082,20.7184514775467,0,19.0610525407068,0,0,0,"2015"
38.61175947,-90.32528952,18.7644990170826,0,17.2676833857899,0,0,0,"2015"
38.61176203,-90.29630453,19.1412386479982,0,17.6125324090389,0,0,0,"2015"
38.612035,-90.328914,18.7198639433535,0,17.2269203256784,0,0,0,"2015"
38.6129418,-90.2456831,20.0984977289897,0,18.4929050117737,0,0,0,"2015"
38.61390194,-90.34284099,18.5658086435825,0,17.0862773214618,0,0,0,"2015"
38.61441105,-90.20551874,21.8167006007413,0,20.0653824285794,0,0,0,"2015"
38.61490425,-90.11706983,23.4069629311327,0,21.423362879864,0,0,0,"2015"
38.61551299,-90.252385,19.8421157220273,0,18.2582699862154,0,0,0,"2015"
38.61574936,-90.31095664,18.9838287061652,0,17.4679278106613,0,0,0,"2015"
38.6161053,-90.21144027,21.5698400990195,0,19.8421745437054,0,0,0,"2015"
38.61611582,-90.25124627,19.8613610596058,0,18.2761848938487,0,0,0,"2015"
38.61633667,-90.23295144,20.542846953332,0,18.9021837240391,0,0,0,"2015"
38.61767,-90.207954,21.7469861792399,0,20.0047163478953,0,0,0,"2015"
38.6178147,-90.21989264,21.1625220150563,0,19.4711419699237,0,0,0,"2015"
38.61809967,-90.24230456,20.1146781361799,0,18.5098150951907,0,0,0,"2015"
38.6187031,-90.2067738,21.8136422326581,0,20.0662013856262,0,0,0,"2015"
38.61934805,-90.20940045,21.6923999931664,0,19.9564137369241,0,0,0,"2015"
38.61955704,-90.22222481,21.0344470423384,0,19.3548997004519,0,0,0,"2015"
38.6198351,-90.2043544,21.9423400643785,0,20.1840859542188,0,0,0,"2015"
38.619841,-90.247535,19.8821447888044,0,18.2967992968452,0,0,0,"2015"
38.620381,-90.24520163,19.9472323207844,0,18.3568991987809,0,0,0,"2015"
38.62255952,-90.22897696,20.6341628127341,0,18.9893141719049,0,0,0,"2015"
38.622657,-90.329709,18.8419091959397,0,17.3372831140056,0,0,0,"2015"
38.62273018,-90.34799794,18.64356889628,0,17.1561880738186,0,0,0,"2015"
38.62283143,-90.29602593,19.129192327368,0,17.6016619578512,0,0,0,"2015"
38.623413,-90.106583,23.7270071189635,0,21.6938812975403,0,0,0,"2015"
38.6240498,-90.09830799,23.7544427539644,0,21.7120542251353,0,0,0,"2015"
38.62448609,-90.29990867,19.0980414244912,0,17.5728168944035,0,0,0,"2015"
38.6245014,-90.271366,19.2753019034918,0,17.7387506383034,0,0,0,"2015"
38.624913,-90.292204,19.1387824980769,0,17.6109174703252,0,0,0,"2015"
38.62521315,-90.25704911,19.4522378364475,0,17.9032376779379,0,0,0,"2015"
38.627192,-90.14298288,23.5613640812116,0,21.5884984925183,0,0,0,"2015"
38.62761625,-90.26026252,19.3088489199514,0,17.7719832293927,0,0,0,"2015"
38.62780335,-90.18673757,22.9575080567444,0,21.1046929312693,0,0,0,"2015"
38.627964,-90.3089858,19.0416412434854,0,17.5203863963421,0,0,0,"2015"
38.62805922,-90.26231676,19.2646451683977,0,17.7312400650945,0,0,0,"2015"
38.6282034,-90.1899317,22.832206883121,0,20.9940272881156,0,0,0,"2015"
38.62827006,-90.19379924,22.6354252611987,0,20.8183315939614,0,0,0,"2015"
38.62835081,-90.30524627,19.0603328921496,0,17.5378016424874,0,0,0,"2015"
38.62839298,-90.14750904,23.5490075257157,0,21.5848072912162,0,0,0,"2015"
38.6288926,-90.2657579,19.1994972175132,0,17.6711381569584,0,0,0,"2015"
38.62895761,-90.19370217,22.6599694020125,0,20.8412044662071,0,0,0,"2015"
38.63081881,-90.20335816,22.0971180298593,0,20.3362391314363,0,0,0,"2015"
38.632286,-90.234404,20.0080295988384,0,18.4192568765402,0,0,0,"2015"
38.6334747,-90.20532077,21.9643686716892,0,20.2190809056017,0,0,0,"2015"
38.63450881,-90.21523231,21.304660513559,0,19.6156497038494,0,0,0,"2015"
38.63504578,-90.19253734,22.9283694056185,0,21.0894684839447,0,0,0,"2015"
38.63557989,-90.20760776,21.7900795328009,0,20.063083961257,0,0,0,"2015"
38.63666267,-90.22172827,20.7737409016539,0,19.1280948046818,0,0,0,"2015"
38.6374841,-90.2463453,19.1049199123216,0,17.5907803043306,0,0,0,"2015"
38.63834445,-90.24675978,19.0319789871479,0,17.5241247578058,0,0,0,"2015"
38.638388,-90.257289,18.840805107534,0,17.3466490585391,0,0,0,"2015"
38.63914765,-90.24419726,19.0641868182149,0,17.5544618194367,0,0,0,"2015"
38.63966405,-90.23137401,19.8215299980336,0,18.2523939163313,0,0,0,"2015"
38.63977513,-90.22258022,20.5968607442477,0,18.9676389968797,0,0,0,"2015"
38.6398565,-90.26151133,18.749969518398,0,17.2628178411951,0,0,0,"2015"
38.6401467,-90.2160562,21.126167449941,0,19.4577638203507,0,0,0,"2015"
38.64029906,-90.21616626,21.1139007583856,0,19.4466024094777,0,0,0,"2015"
38.64048756,-90.262519,18.7200085367674,0,17.2352759207687,0,0,0,"2015"
38.6406504,-90.25100756,18.766209401156,0,17.28036124085,0,0,0,"2015"
38.64112795,-90.25656041,18.6810860720716,0,17.2012223045468,0,0,0,"2015"
38.64135823,-90.19388011,23.004200476251,0,21.1656749193838,0,0,0,"2015"
38.64368741,-90.2242196,20.261852141375,0,18.6616040064207,0,0,0,"2015"
38.64372338,-90.21609367,21.019174851314,0,19.3635000084073,0,0,0,"2015"
38.64380458,-90.22278278,20.4045348077526,0,18.7935897665821,0,0,0,"2015"
38.64425315,-90.25213265,18.4869332298827,0,17.025235012268,0,0,0,"2015"
38.6451447,-90.25261614,18.4162602016785,0,16.960610127848,0,0,0,"2015"
38.64528512,-90.25671731,18.4109978614592,0,16.9548176447179,0,0,0,"2015"
38.6456618,-90.25136654,18.3815862314589,0,16.9292753458812,0,0,0,"2015"
38.64581165,-90.24188501,18.5874217971261,0,17.1200707387021,0,0,0,"2015"
38.64829245,-90.24537652,18.2233690134679,0,16.7863502572607,0,0,0,"2015"
38.65041665,-90.2909537,18.8051800271488,0,17.3070162287621,0,0,0,"2015"
38.65079,-90.263363,18.1832980906534,0,16.7456113464326,0,0,0,"2015"
38.651003,-90.292123,18.8148737209598,0,17.3156129535598,0,0,0,"2015"
38.65170868,-90.2605665,18.0593577125181,0,16.6330909760279,0,0,0,"2015"
38.651718,-90.018593,23.5376292320462,0,21.4947412959537,0,0,0,"2015"
38.6518701,-90.2671498,18.2324902275068,0,16.7896948350811,0,0,0,"2015"
38.6524113,-90.2965816,18.8625907220517,0,17.3582300724415,0,0,0,"2015"
38.65338848,-90.27839566,18.4904214353497,0,17.0225383815613,0,0,0,"2015"
38.65390649,-90.19771197,20.0918540799412,0,18.5696458141734,0,0,0,"2015"
38.654145,-90.27812,18.4636588027305,0,16.998178301489,0,0,0,"2015"
38.6541685,-90.28303088,18.5875426032558,0,17.11009868531,0,0,0,"2015"
38.6542198,-90.3572189,18.9428911154298,0,17.42529046793,0,0,0,"2015"
38.65438054,-90.23699243,17.8651073567409,0,16.4610047229394,0,0,0,"2015"
38.65438524,-90.25839095,17.8312121773236,0,16.425269441342,0,0,0,"2015"
38.65500394,-90.28237456,18.5546600488324,0,17.0802324273653,0,0,0,"2015"
38.65584895,-90.21817509,20.3219525534481,0,18.7272694462299,0,0,0,"2015"
38.65660569,-90.27356928,18.2582862329888,0,16.8118039402812,0,0,0,"2015"
38.656684,-90.304512,18.9315820223673,0,17.4195084232413,0,0,0,"2015"
38.65729225,-90.2830335,18.5275626901658,0,17.0553111209529,0,0,0,"2015"
38.65777197,-90.27402377,18.2401061945768,0,16.79509558651,0,0,0,"2015"
38.65797759,-90.23064857,18.0304236567057,0,16.6142607172333,0,0,0,"2015"
38.658341,-90.202549,20.2381976843492,0,18.6988460811822,0,0,0,"2015"
38.65835157,-90.19913421,19.7800322396911,0,18.2899660023192,0,0,0,"2015"
38.6585272,-90.23543078,17.4205871162916,0,16.0543570078634,0,0,0,"2015"
38.6590543,-90.26334437,17.7710054945964,0,16.369298270961,0,0,0,"2015"
38.65944756,-90.20237219,20.3603207056554,0,18.8078734366524,0,0,0,"2015"
38.659582,-90.306937,18.9485581442791,0,17.4343823387443,0,0,0,"2015"
38.66047701,-90.20291728,20.5783285348152,0,19.0018142546591,0,0,0,"2015"
38.66066195,-90.3426111,19.0649542186894,0,17.5364285564534,0,0,0,"2015"
38.66074962,-90.30161245,18.8757560211171,0,17.3688508427732,0,0,0,"2015"
38.660763,-90.363638,18.9692708055927,0,17.4483885804355,0,0,0,"2015"
38.6607633,-90.23526416,17.1328157121901,0,15.7908292113268,0,0,0,"2015"
38.661003,-90.351525,19.0358489136328,0,17.509404620175,0,0,0,"2015"
38.66106375,-90.24662047,16.9249240940574,0,15.5991618453716,0,0,0,"2015"
38.66125628,-90.29023389,18.6549500592793,0,17.1697432567505,0,0,0,"2015"
38.66126723,-90.32101187,19.0555466190116,0,17.5297489677302,0,0,0,"2015"
38.66258402,-90.29164849,18.6759848969938,0,17.1885426275604,0,0,0,"2015"
38.66297317,-90.36076185,19.0077567052286,0,17.483253289058,0,0,0,"2015"
38.66350347,-90.22615196,18.108976059268,0,16.6872451220526,0,0,0,"2015"
38.66359614,-90.23221525,17.0743250375666,0,15.7375890100837,0,0,0,"2015"
38.66401864,-90.20784145,21.0344121611986,0,19.3955399973495,0,0,0,"2015"
38.664075,-90.283289,18.4312041665127,0,16.9670561193515,0,0,0,"2015"
38.664196,-90.44712291,18.448161454349,0,16.9739024479482,0,0,0,"2015"
38.66428739,-90.28735731,18.5509124208511,0,17.0753033201522,0,0,0,"2015"
38.66429395,-90.20394342,21.1518509891617,0,19.5089709924729,0,0,0,"2015"
38.6644328,-90.36074139,19.0217725859122,0,17.4958454459734,0,0,0,"2015"
38.6644598,-90.2129574,20.6492087252939,0,19.0308853444641,0,0,0,"2015"
38.66649076,-90.26507039,17.6018241218166,0,16.2143210468376,0,0,0,"2015"
38.666926,-90.232381,16.7037339129107,0,15.3979924248408,0,0,0,"2015"
38.66703042,-90.24982969,16.665687412113,0,15.3618358613769,0,0,0,"2015"
38.667469,-90.238346,16.2882150683969,0,15.0173723189879,0,0,0,"2015"
38.66795348,-90.25471041,16.932660109594,0,15.6051350895565,0,0,0,"2015"
38.66862965,-90.25957721,17.2262271447481,0,15.8724175702735,0,0,0,"2015"
38.66878125,-90.2322605,16.5748937230775,0,15.2799436220458,0,0,0,"2015"
38.6690846,-90.2240572,18.0535853347833,0,16.6356942952921,0,0,0,"2015"
38.66924655,-90.27643845,18.1182650407849,0,16.6828362733736,0,0,0,"2015"
38.669292,-90.26347011,17.4525046942584,0,16.0782145458194,0,0,0,"2015"
38.669457,-90.228436,17.0952387816925,0,15.7567004325835,0,0,0,"2015"
38.66990001,-90.34273285,19.1284293715161,0,17.5932038821201,0,0,0,"2015"
38.6705598,-90.2465058,16.3519024870677,0,15.0752927158117,0,0,0,"2015"
38.67072672,-90.28508621,18.4364142799953,0,16.9708712230987,0,0,0,"2015"
38.67097215,-90.247865,16.4191251837852,0,15.1366346855606,0,0,0,"2015"
38.670986,-90.321636,19.0875598479351,0,17.5578431514132,0,0,0,"2015"
38.67110409,-90.21987158,18.9535027190956,0,17.4610700173794,0,0,0,"2015"
38.67171656,-90.21823586,19.3141329106817,0,17.7919113687398,0,0,0,"2015"
38.671721,-90.010764,23.6610569230952,0,21.5992893125007,0,0,0,"2015"
38.6717563,-90.23407054,16.2768239809552,0,15.0069730890219,0,0,0,"2015"
38.671807,-90.229789,16.761175106064,0,15.450417726134,0,0,0,"2015"
38.67209293,-90.2819574,18.3215840667578,0,16.8667345605255,0,0,0,"2015"
38.67243653,-90.28470696,18.4182715387609,0,16.9542384394507,0,0,0,"2015"
38.673687,-90.255616,16.8994652622686,0,15.5744402024713,0,0,0,"2015"
38.67398524,-90.31470695,19.0410954224949,0,17.5160921380561,0,0,0,"2015"
38.674026,-90.380738,19.0015651840618,0,17.475897396056,0,0,0,"2015"
38.67443702,-90.22989736,16.7159675143133,0,15.408774084949,0,0,0,"2015"
38.67515934,-90.34590937,19.1618581594708,0,17.6228092531665,0,0,0,"2015"
38.6753606,-90.4154273,18.785726895249,0,17.2793704516321,0,0,0,"2015"
38.67544302,-90.22332171,17.9771744614775,0,16.5634870338482,0,0,0,"2015"
38.6762096,-90.2220951,18.2517582976799,0,16.814676212349,0,0,0,"2015"
38.676724,-90.209091,20.8973577963372,0,19.2387288753283,0,0,0,"2015"
38.67695688,-90.33405915,19.1698050680175,0,17.630717505422,0,0,0,"2015"
38.67750663,-90.2800662,18.2507940621737,0,16.801970584527,0,0,0,"2015"
38.67795131,-90.153385,26.099095586792,0,23.7476808625599,0,0,0,"2015"
38.6785269,-90.5217889,18.3444370016503,0,16.8783042813102,0,0,0,"2015"
38.67911353,-90.33689337,19.1889353706448,0,17.6476195055224,0,0,0,"2015"
38.67911453,-90.33668337,19.1886165235342,0,17.647346414429,0,0,0,"2015"
38.68084116,-90.25443736,16.9417672234315,0,15.6125605066821,0,0,0,"2015"
38.68117546,-90.33897311,19.2056537307255,0,17.6624077059976,0,0,0,"2015"
38.68173643,-90.27224575,17.9473883597973,0,16.5264358461246,0,0,0,"2015"
38.685419,-90.411477,18.9271149271845,0,17.4067592538969,0,0,0,"2015"
38.68663366,-90.46674895,18.6231382845718,0,17.1307053400112,0,0,0,"2015"
38.68777849,-90.24491951,16.9486519141457,0,15.6187199379704,0,0,0,"2015"
38.69169735,-89.95616685,22.9929022365913,0,21.0115559078356,0,0,0,"2015"
38.691786,-89.956529,22.9977744668325,0,21.0158287080355,0,0,0,"2015"
38.694169,-90.364628,19.2706068281271,0,17.7184874496021,0,0,0,"2015"
38.69520622,-90.29277484,18.8429706549445,0,17.3357115102649,0,0,0,"2015"
38.69576336,-90.24967732,17.6538478425977,0,16.2591317463797,0,0,0,"2015"
38.69665454,-90.25003393,17.7256188656859,0,16.3241914570481,0,0,0,"2015"
