"Date","Source","Site ID","POC","Daily Mean Pb Concentration","UNITS","DAILY_AQI_VALUE","Site Name","DAILY_OBS_COUNT","PERCENT_COMPLETE","AQS_PARAMETER_CODE","AQS_PARAMETER_DESC","CBSA_CODE","CBSA_NAME","STATE_CODE","STATE","COUNTY_CODE","COUNTY","SITE_LATITUDE","SITE_LONGITUDE"
"01/04/2013","AQS","170310022","2","0.098","ug/m3 LC",".","WASHINGTON HS","1","100.0000","14129","Lead (TSP) LC","16980","Chicago-Naperville-Elgin, IL-IN-WI","17","Illinois","031","Cook","41.6871654376343","-87.5393154841479"
"01/10/2013","AQS","170310022","2","0.06","ug/m3 LC",".","WASHINGTON HS","1","100.0000","14129","Lead (TSP) LC","16980","Chicago-Naperville-Elgin, IL-IN-WI","17","Illinois","031","Cook","41.6871654376343","-87.5393154841479"
"01/16/2013","AQS","170310022","2","0.07","ug/m3 LC",".","WASHINGTON HS","1","100.0000","14129","Lead (TSP) LC","16980","Chicago-Naperville-Elgin, IL-IN-WI","17","Illinois","031","Cook","41.6871654376343","-87.5393154841479"
"01/22/2013","AQS","170310022","2","0.066","ug/m3 LC",".","WASHINGTON HS","1","100.0000","14129","Lead (TSP) LC","16980","Chicago-Naperville-Elgin, IL-IN-WI","17","Illinois","031","Cook","41.6871654376343","-87.5393154841479"
"01/28/2013","AQS","170310022","2","0.034","ug/m3 LC",".","WASHINGTON HS","1","100.0000","14129","Lead (TSP) LC","16980","Chicago-Naperville-Elgin, IL-IN-WI","17","Illinois","031","Cook","41.6871654376343","-87.5393154841479"
"02/03/2013","AQS","170310022","2","0.253","ug/m3 LC",".","WASHINGTON HS","1","100.0000","14129","Lead (TSP) LC","16980","Chicago-Naperville-Elgin, IL-IN-WI","17","Illinois","031","Cook","41.6871654376343","-87.5393154841479"
"02/09/2013","AQS","170310022","2","0.009","ug/m3 LC",".","WASHINGTON HS","1","100.0000","14129","Lead (TSP) LC","16980","Chicago-Naperville-Elgin, IL-IN-WI","17","Illinois","031","Cook","41.6871654376343","-87.5393154841479"
"02/15/2013","AQS","170310022","2","0.016","ug/m3 LC",".","WASHINGTON HS","1","100.0000","14129","Lead (TSP) LC","16980","Chicago-Naperville-Elgin, IL-IN-WI","17","Illinois","031","Cook","41.6871654376343","-87.5393154841479"
"02/21/2013","AQS","170310022","2","0.012","ug/m3 LC",".","WASHINGTON HS","1","100.0000","14129","Lead (TSP) LC","16980","Chicago-Naperville-Elgin, IL-IN-WI","17","Illinois","031","Cook","41.6871654376343","-87.5393154841479"
"02/27/2013","AQS","170310022","2","0.007","ug/m3 LC",".","WASHINGTON HS","1","100.0000","14129","Lead (TSP) LC","16980","Chicago-Naperville-Elgin, IL-IN-WI","17","Illinois","031","Cook","41.6871654376343","-87.5393154841479"
"03/05/2013","AQS","170310022","2","0.007","ug/m3 LC",".","WASHINGTON HS","1","100.0000","14129","Lead (TSP) LC","16980","Chicago-Naperville-Elgin, IL-IN-WI","17","Illinois","031","Cook","41.6871654376343","-87.5393154841479"
"03/11/2013","AQS","170310022","2","0.012","ug/m3 LC",".","WASHINGTON HS","1","100.0000","14129","Lead (TSP) LC","16980","Chicago-Naperville-Elgin, IL-IN-WI","17","Illinois","031","Cook","41.6871654376343","-87.5393154841479"
"03/17/2013","AQS","170310022","2","0.011","ug/m3 LC",".","WASHINGTON HS","1","100.0000","14129","Lead (TSP) LC","16980","Chicago-Naperville-Elgin, IL-IN-WI","17","Illinois","031","Cook","41.6871654376343","-87.5393154841479"
"03/23/2013","AQS","170310022","2","0.015","ug/m3 LC",".","WASHINGTON HS","1","100.0000","14129","Lead (TSP) LC","16980","Chicago-Naperville-Elgin, IL-IN-WI","17","Illinois","031","Cook","41.6871654376343","-87.5393154841479"
"03/29/2013","AQS","170310022","2","0.056","ug/m3 LC",".","WASHINGTON HS","1","100.0000","14129","Lead (TSP) LC","16980","Chicago-Naperville-Elgin, IL-IN-WI","17","Illinois","031","Cook","41.6871654376343","-87.5393154841479"
"04/04/2013","AQS","170310022","2","0.03","ug/m3 LC",".","WASHINGTON HS","1","100.0000","14129","Lead (TSP) LC","16980","Chicago-Naperville-Elgin, IL-IN-WI","17","Illinois","031","Cook","41.6871654376343","-87.5393154841479"
"04/10/2013","AQS","170310022","2","0.009","ug/m3 LC",".","WASHINGTON HS","1","100.0000","14129","Lead (TSP) LC","16980","Chicago-Naperville-Elgin, IL-IN-WI","17","Illinois","031","Cook","41.6871654376343","-87.5393154841479"
"04/16/2013","AQS","170310022","2","0.007","ug/m3 LC",".","WASHINGTON HS","1","100.0000","14129","Lead (TSP) LC","16980","Chicago-Naperville-Elgin, IL-IN-WI","17","Illinois","031","Cook","41.6871654376343","-87.5393154841479"
"04/28/2013","AQS","170310022","2","0.018","ug/m3 LC",".","WASHINGTON HS","1","100.0000","14129","Lead (TSP) LC","16980","Chicago-Naperville-Elgin, IL-IN-WI","17","Illinois","031","Cook","41.6871654376343","-87.5393154841479"
"05/04/2013","AQS","170310022","2","0.009","ug/m3 LC",".","WASHINGTON HS","1","100.0000","14129","Lead (TSP) LC","16980","Chicago-Naperville-Elgin, IL-IN-WI","17","Illinois","031","Cook","41.6871654376343","-87.5393154841479"
"05/10/2013","AQS","170310022","2","0.009","ug/m3 LC",".","WASHINGTON HS","1","100.0000","14129","Lead (TSP) LC","16980","Chicago-Naperville-Elgin, IL-IN-WI","17","Illinois","031","Cook","41.6871654376343","-87.5393154841479"
"05/16/2013","AQS","170310022","2","0.011","ug/m3 LC",".","WASHINGTON HS","1","100.0000","14129","Lead (TSP) LC","16980","Chicago-Naperville-Elgin, IL-IN-WI","17","Illinois","031","Cook","41.6871654376343","-87.5393154841479"
"05/22/2013","AQS","170310022","2","0.019","ug/m3 LC",".","WASHINGTON HS","1","100.0000","14129","Lead (TSP) LC","16980","Chicago-Naperville-Elgin, IL-IN-WI","17","Illinois","031","Cook","41.6871654376343","-87.5393154841479"
"05/28/2013","AQS","170310022","2","0.007","ug/m3 LC",".","WASHINGTON HS","1","100.0000","14129","Lead (TSP) LC","16980","Chicago-Naperville-Elgin, IL-IN-WI","17","Illinois","031","Cook","41.6871654376343","-87.5393154841479"
"06/03/2013","AQS","170310022","2","0.029","ug/m3 LC",".","WASHINGTON HS","1","100.0000","14129","Lead (TSP) LC","16980","Chicago-Naperville-Elgin, IL-IN-WI","17","Illinois","031","Cook","41.6871654376343","-87.5393154841479"
"06/09/2013","AQS","170310022","2","0.01","ug/m3 LC",".","WASHINGTON HS","1","100.0000","14129","Lead (TSP) LC","16980","Chicago-Naperville-Elgin, IL-IN-WI","17","Illinois","031","Cook","41.6871654376343","-87.5393154841479"
"06/15/2013","AQS","170310022","2","0.01","ug/m3 LC",".","WASHINGTON HS","1","100.0000","14129","Lead (TSP) LC","16980","Chicago-Naperville-Elgin, IL-IN-WI","17","Illinois","031","Cook","41.6871654376343","-87.5393154841479"
"06/21/2013","AQS","170310022","2","0.016","ug/m3 LC",".","WASHINGTON HS","1","100.0000","14129","Lead (TSP) LC","16980","Chicago-Naperville-Elgin, IL-IN-WI","17","Illinois","031","Cook","41.6871654376343","-87.5393154841479"
"07/03/2013","AQS","170310022","2","0.007","ug/m3 LC",".","WASHINGTON HS","1","100.0000","14129","Lead (TSP) LC","16980","Chicago-Naperville-Elgin, IL-IN-WI","17","Illinois","031","Cook","41.6871654376343","-87.5393154841479"
