"Date","Source","Site ID","POC","Daily Mean PM2.5 Concentration","UNITS","DAILY_AQI_VALUE","Site Name","DAILY_OBS_COUNT","PERCENT_COMPLETE","AQS_PARAMETER_CODE","AQS_PARAMETER_DESC","CBSA_CODE","CBSA_NAME","STATE_CODE","STATE","COUNTY_CODE","COUNTY","SITE_LATITUDE","SITE_LONGITUDE"
"03/13/2016","AQS","170190006","1","7.3","ug/m3 LC","30","904 North Walnut","1","100.0000","88101","PM2.5 - Local Conditions","16580","Champaign-Urbana, IL","17","Illinois","019","Champaign","40.1238858574616","-88.240552608195"
"03/16/2016","AQS","170190006","1","2.2","ug/m3 LC","9","904 North Walnut","1","100.0000","88101","PM2.5 - Local Conditions","16580","Champaign-Urbana, IL","17","Illinois","019","Champaign","40.1238858574616","-88.240552608195"
"03/22/2016","AQS","170190006","1","7.6","ug/m3 LC","32","904 North Walnut","1","100.0000","88101","PM2.5 - Local Conditions","16580","Champaign-Urbana, IL","17","Illinois","019","Champaign","40.1238858574616","-88.240552608195"
"03/25/2016","AQS","170190006","1","4.2","ug/m3 LC","18","904 North Walnut","1","100.0000","88101","PM2.5 - Local Conditions","16580","Champaign-Urbana, IL","17","Illinois","019","Champaign","40.1238858574616","-88.240552608195"
"03/28/2016","AQS","170190006","1","2.8","ug/m3 LC","12","904 North Walnut","1","100.0000","88101","PM2.5 - Local Conditions","16580","Champaign-Urbana, IL","17","Illinois","019","Champaign","40.1238858574616","-88.240552608195"
"03/31/2016","AQS","170190006","1","5","ug/m3 LC","21","904 North Walnut","1","100.0000","88101","PM2.5 - Local Conditions","16580","Champaign-Urbana, IL","17","Illinois","019","Champaign","40.1238858574616","-88.240552608195"
"04/03/2016","AQS","170190006","1","4","ug/m3 LC","17","904 North Walnut","1","100.0000","88101","PM2.5 - Local Conditions","16580","Champaign-Urbana, IL","17","Illinois","019","Champaign","40.1238858574616","-88.240552608195"
"04/06/2016","AQS","170190006","1","5.3","ug/m3 LC","22","904 North Walnut","1","100.0000","88101","PM2.5 - Local Conditions","16580","Champaign-Urbana, IL","17","Illinois","019","Champaign","40.1238858574616","-88.240552608195"
"04/09/2016","AQS","170190006","1","2","ug/m3 LC","8","904 North Walnut","1","100.0000","88101","PM2.5 - Local Conditions","16580","Champaign-Urbana, IL","17","Illinois","019","Champaign","40.1238858574616","-88.240552608195"
"04/12/2016","AQS","170190006","1","4.9","ug/m3 LC","20","904 North Walnut","1","100.0000","88101","PM2.5 - Local Conditions","16580","Champaign-Urbana, IL","17","Illinois","019","Champaign","40.1238858574616","-88.240552608195"
"04/15/2016","AQS","170190006","1","8.5","ug/m3 LC","35","904 North Walnut","1","100.0000","88101","PM2.5 - Local Conditions","16580","Champaign-Urbana, IL","17","Illinois","019","Champaign","40.1238858574616","-88.240552608195"
"04/18/2016","AQS","170190006","1","10.7","ug/m3 LC","45","904 North Walnut","1","100.0000","88101","PM2.5 - Local Conditions","16580","Champaign-Urbana, IL","17","Illinois","019","Champaign","40.1238858574616","-88.240552608195"
"04/21/2016","AQS","170190006","1","5.7","ug/m3 LC","24","904 North Walnut","1","100.0000","88101","PM2.5 - Local Conditions","16580","Champaign-Urbana, IL","17","Illinois","019","Champaign","40.1238858574616","-88.240552608195"
"04/24/2016","AQS","170190006","1","8.7","ug/m3 LC","36","904 North Walnut","1","100.0000","88101","PM2.5 - Local Conditions","16580","Champaign-Urbana, IL","17","Illinois","019","Champaign","40.1238858574616","-88.240552608195"
"04/27/2016","AQS","170190006","1","16.5","ug/m3 LC","60","904 North Walnut","1","100.0000","88101","PM2.5 - Local Conditions","16580","Champaign-Urbana, IL","17","Illinois","019","Champaign","40.1238858574616","-88.240552608195"
"04/30/2016","AQS","170190006","1","10.3","ug/m3 LC","43","904 North Walnut","1","100.0000","88101","PM2.5 - Local Conditions","16580","Champaign-Urbana, IL","17","Illinois","019","Champaign","40.1238858574616","-88.240552608195"
"05/03/2016","AQS","170190006","1","4.8","ug/m3 LC","20","904 North Walnut","1","100.0000","88101","PM2.5 - Local Conditions","16580","Champaign-Urbana, IL","17","Illinois","019","Champaign","40.1238858574616","-88.240552608195"
"05/06/2016","AQS","170190006","1","7.3","ug/m3 LC","30","904 North Walnut","1","100.0000","88101","PM2.5 - Local Conditions","16580","Champaign-Urbana, IL","17","Illinois","019","Champaign","40.1238858574616","-88.240552608195"
"05/09/2016","AQS","170190006","1","13.3","ug/m3 LC","54","904 North Walnut","1","100.0000","88101","PM2.5 - Local Conditions","16580","Champaign-Urbana, IL","17","Illinois","019","Champaign","40.1238858574616","-88.240552608195"
"05/12/2016","AQS","170190006","1","5.2","ug/m3 LC","22","904 North Walnut","1","100.0000","88101","PM2.5 - Local Conditions","16580","Champaign-Urbana, IL","17","Illinois","019","Champaign","40.1238858574616","-88.240552608195"
"05/15/2016","AQS","170190006","1","3.4","ug/m3 LC","14","904 North Walnut","1","100.0000","88101","PM2.5 - Local Conditions","16580","Champaign-Urbana, IL","17","Illinois","019","Champaign","40.1238858574616","-88.240552608195"
"05/18/2016","AQS","170190006","1","7.1","ug/m3 LC","30","904 North Walnut","1","100.0000","88101","PM2.5 - Local Conditions","16580","Champaign-Urbana, IL","17","Illinois","019","Champaign","40.1238858574616","-88.240552608195"
"05/21/2016","AQS","170190006","1","8.3","ug/m3 LC","35","904 North Walnut","1","100.0000","88101","PM2.5 - Local Conditions","16580","Champaign-Urbana, IL","17","Illinois","019","Champaign","40.1238858574616","-88.240552608195"
"05/24/2016","AQS","170190006","1","13.7","ug/m3 LC","54","904 North Walnut","1","100.0000","88101","PM2.5 - Local Conditions","16580","Champaign-Urbana, IL","17","Illinois","019","Champaign","40.1238858574616","-88.240552608195"
"05/27/2016","AQS","170190006","1","6.2","ug/m3 LC","26","904 North Walnut","1","100.0000","88101","PM2.5 - Local Conditions","16580","Champaign-Urbana, IL","17","Illinois","019","Champaign","40.1238858574616","-88.240552608195"
"05/30/2016","AQS","170190006","1","4.7","ug/m3 LC","20","904 North Walnut","1","100.0000","88101","PM2.5 - Local Conditions","16580","Champaign-Urbana, IL","17","Illinois","019","Champaign","40.1238858574616","-88.240552608195"
"06/02/2016","AQS","170190006","1","5.2","ug/m3 LC","22","904 North Walnut","1","100.0000","88101","PM2.5 - Local Conditions","16580","Champaign-Urbana, IL","17","Illinois","019","Champaign","40.1238858574616","-88.240552608195"
"06/05/2016","AQS","170190006","1","4.7","ug/m3 LC","20","904 North Walnut","1","100.0000","88101","PM2.5 - Local Conditions","16580","Champaign-Urbana, IL","17","Illinois","019","Champaign","40.1238858574616","-88.240552608195"
"06/08/2016","AQS","170190006","1","5.3","ug/m3 LC","22","904 North Walnut","1","100.0000","88101","PM2.5 - Local Conditions","16580","Champaign-Urbana, IL","17","Illinois","019","Champaign","40.1238858574616","-88.240552608195"
"06/11/2016","AQS","170190006","1","12.6","ug/m3 LC","52","904 North Walnut","1","100.0000","88101","PM2.5 - Local Conditions","16580","Champaign-Urbana, IL","17","Illinois","019","Champaign","40.1238858574616","-88.240552608195"
"06/14/2016","AQS","170190006","1","9.5","ug/m3 LC","40","904 North Walnut","1","100.0000","88101","PM2.5 - Local Conditions","16580","Champaign-Urbana, IL","17","Illinois","019","Champaign","40.1238858574616","-88.240552608195"
"06/20/2016","AQS","170190006","1","10","ug/m3 LC","42","904 North Walnut","1","100.0000","88101","PM2.5 - Local Conditions","16580","Champaign-Urbana, IL","17","Illinois","019","Champaign","40.1238858574616","-88.240552608195"
"06/23/2016","AQS","170190006","1","9.7","ug/m3 LC","40","904 North Walnut","1","100.0000","88101","PM2.5 - Local Conditions","16580","Champaign-Urbana, IL","17","Illinois","019","Champaign","40.1238858574616","-88.240552608195"
"06/26/2016","AQS","170190006","1","9.9","ug/m3 LC","41","904 North Walnut","1","100.0000","88101","PM2.5 - Local Conditions","16580","Champaign-Urbana, IL","17","Illinois","019","Champaign","40.1238858574616","-88.240552608195"
"06/29/2016","AQS","170190006","1","4.9","ug/m3 LC","20","904 North Walnut","1","100.0000","88101","PM2.5 - Local Conditions","16580","Champaign-Urbana, IL","17","Illinois","019","Champaign","40.1238858574616","-88.240552608195"
"07/02/2016","AQS","170190006","1","4.6","ug/m3 LC","19","904 North Walnut","1","100.0000","88101","PM2.5 - Local Conditions","16580","Champaign-Urbana, IL","17","Illinois","019","Champaign","40.1238858574616","-88.240552608195"
"07/08/2016","AQS","170190006","1","4.4","ug/m3 LC","18","904 North Walnut","1","100.0000","88101","PM2.5 - Local Conditions","16580","Champaign-Urbana, IL","17","Illinois","019","Champaign","40.1238858574616","-88.240552608195"
"07/11/2016","AQS","170190006","1","13.2","ug/m3 LC","53","904 North Walnut","1","100.0000","88101","PM2.5 - Local Conditions","16580","Champaign-Urbana, IL","17","Illinois","019","Champaign","40.1238858574616","-88.240552608195"
"07/14/2016","AQS","170190006","1","5.1","ug/m3 LC","21","904 North Walnut","1","100.0000","88101","PM2.5 - Local Conditions","16580","Champaign-Urbana, IL","17","Illinois","019","Champaign","40.1238858574616","-88.240552608195"
"07/17/2016","AQS","170190006","1","8.2","ug/m3 LC","34","904 North Walnut","1","100.0000","88101","PM2.5 - Local Conditions","16580","Champaign-Urbana, IL","17","Illinois","019","Champaign","40.1238858574616","-88.240552608195"
"07/20/2016","AQS","170190006","1","8.1","ug/m3 LC","34","904 North Walnut","1","100.0000","88101","PM2.5 - Local Conditions","16580","Champaign-Urbana, IL","17","Illinois","019","Champaign","40.1238858574616","-88.240552608195"
"07/23/2016","AQS","170190006","1","8","ug/m3 LC","33","904 North Walnut","1","100.0000","88101","PM2.5 - Local Conditions","16580","Champaign-Urbana, IL","17","Illinois","019","Champaign","40.1238858574616","-88.240552608195"
"07/26/2016","AQS","170190006","1","7.9","ug/m3 LC","33","904 North Walnut","1","100.0000","88101","PM2.5 - Local Conditions","16580","Champaign-Urbana, IL","17","Illinois","019","Champaign","40.1238858574616","-88.240552608195"
"07/29/2016","AQS","170190006","1","6","ug/m3 LC","25","904 North Walnut","1","100.0000","88101","PM2.5 - Local Conditions","16580","Champaign-Urbana, IL","17","Illinois","019","Champaign","40.1238858574616","-88.240552608195"
"08/01/2016","AQS","170190006","1","9.4","ug/m3 LC","39","904 North Walnut","1","100.0000","88101","PM2.5 - Local Conditions","16580","Champaign-Urbana, IL","17","Illinois","019","Champaign","40.1238858574616","-88.240552608195"
"08/04/2016","AQS","170190006","1","13","ug/m3 LC","53","904 North Walnut","1","100.0000","88101","PM2.5 - Local Conditions","16580","Champaign-Urbana, IL","17","Illinois","019","Champaign","40.1238858574616","-88.240552608195"
"08/07/2016","AQS","170190006","1","5.5","ug/m3 LC","23","904 North Walnut","1","100.0000","88101","PM2.5 - Local Conditions","16580","Champaign-Urbana, IL","17","Illinois","019","Champaign","40.1238858574616","-88.240552608195"
"08/10/2016","AQS","170190006","1","14.4","ug/m3 LC","56","904 North Walnut","1","100.0000","88101","PM2.5 - Local Conditions","16580","Champaign-Urbana, IL","17","Illinois","019","Champaign","40.1238858574616","-88.240552608195"
"08/13/2016","AQS","170190006","1","5.4","ug/m3 LC","23","904 North Walnut","1","100.0000","88101","PM2.5 - Local Conditions","16580","Champaign-Urbana, IL","17","Illinois","019","Champaign","40.1238858574616","-88.240552608195"
"08/16/2016","AQS","170190006","1","5.4","ug/m3 LC","23","904 North Walnut","1","100.0000","88101","PM2.5 - Local Conditions","16580","Champaign-Urbana, IL","17","Illinois","019","Champaign","40.1238858574616","-88.240552608195"
"08/19/2016","AQS","170190006","1","10","ug/m3 LC","42","904 North Walnut","1","100.0000","88101","PM2.5 - Local Conditions","16580","Champaign-Urbana, IL","17","Illinois","019","Champaign","40.1238858574616","-88.240552608195"
"08/22/2016","AQS","170190006","1","4.4","ug/m3 LC","18","904 North Walnut","1","100.0000","88101","PM2.5 - Local Conditions","16580","Champaign-Urbana, IL","17","Illinois","019","Champaign","40.1238858574616","-88.240552608195"
"08/25/2016","AQS","170190006","1","5.6","ug/m3 LC","23","904 North Walnut","1","100.0000","88101","PM2.5 - Local Conditions","16580","Champaign-Urbana, IL","17","Illinois","019","Champaign","40.1238858574616","-88.240552608195"
"08/28/2016","AQS","170190006","1","8.3","ug/m3 LC","35","904 North Walnut","1","100.0000","88101","PM2.5 - Local Conditions","16580","Champaign-Urbana, IL","17","Illinois","019","Champaign","40.1238858574616","-88.240552608195"
"09/03/2016","AQS","170190006","1","7","ug/m3 LC","29","904 North Walnut","1","100.0000","88101","PM2.5 - Local Conditions","16580","Champaign-Urbana, IL","17","Illinois","019","Champaign","40.1238858574616","-88.240552608195"
"09/06/2016","AQS","170190006","1","10.4","ug/m3 LC","43","904 North Walnut","1","100.0000","88101","PM2.5 - Local Conditions","16580","Champaign-Urbana, IL","17","Illinois","019","Champaign","40.1238858574616","-88.240552608195"
"09/09/2016","AQS","170190006","1","5.3","ug/m3 LC","22","904 North Walnut","1","100.0000","88101","PM2.5 - Local Conditions","16580","Champaign-Urbana, IL","17","Illinois","019","Champaign","40.1238858574616","-88.240552608195"
"09/12/2016","AQS","170190006","1","5.7","ug/m3 LC","24","904 North Walnut","1","100.0000","88101","PM2.5 - Local Conditions","16580","Champaign-Urbana, IL","17","Illinois","019","Champaign","40.1238858574616","-88.240552608195"
"09/15/2016","AQS","170190006","1","8.7","ug/m3 LC","36","904 North Walnut","1","100.0000","88101","PM2.5 - Local Conditions","16580","Champaign-Urbana, IL","17","Illinois","019","Champaign","40.1238858574616","-88.240552608195"
"09/18/2016","AQS","170190006","1","5.9","ug/m3 LC","25","904 North Walnut","1","100.0000","88101","PM2.5 - Local Conditions","16580","Champaign-Urbana, IL","17","Illinois","019","Champaign","40.1238858574616","-88.240552608195"
"09/21/2016","AQS","170190006","1","9.7","ug/m3 LC","40","904 North Walnut","1","100.0000","88101","PM2.5 - Local Conditions","16580","Champaign-Urbana, IL","17","Illinois","019","Champaign","40.1238858574616","-88.240552608195"
"09/27/2016","AQS","170190006","1","4","ug/m3 LC","17","904 North Walnut","1","100.0000","88101","PM2.5 - Local Conditions","16580","Champaign-Urbana, IL","17","Illinois","019","Champaign","40.1238858574616","-88.240552608195"
"09/30/2016","AQS","170190006","1","3.9","ug/m3 LC","16","904 North Walnut","1","100.0000","88101","PM2.5 - Local Conditions","16580","Champaign-Urbana, IL","17","Illinois","019","Champaign","40.1238858574616","-88.240552608195"
