"Lat","Lon","interpolated_Ozone_concentration","interpolated_days_over_legal_threshold","interpolated_AQI","interpolated_est_days_mod_AQI_thresh","interpolated_est_days_sens_AQI_thresh","interpolated_est_days_unhealthy_AQI_thresh","Year"
38.5682313,-90.4032792,0.040073694817603,0,38.7628873390532,42.0533392391372,0,0,"2015"
38.56859996,-90.24961857,0.0354636167343316,0,33.7812092076385,26.3573569705291,0,0,"2015"
38.56967981,-90.25812196,0.0356208855255258,0,33.9504504332679,26.6735248818974,0,0,"2015"
38.57026229,-90.24441845,0.035319189874314,0,33.6268416802102,26.0062246003595,0,0,"2015"
38.570853,-89.987357,0.0385118255048324,0,36.9810482664797,38.4064270183065,0,0,"2015"
38.57127267,-90.17110333,0.0354456792711348,0,33.7394915998479,29.5290379255453,0,0,"2015"
38.571562,-90.283117,0.0363108458674772,0,34.6911885301332,28.5271949708655,0,0,"2015"
38.57173529,-90.23510023,0.0351463874059745,0,33.441426956959,25.7001990220825,0,0,"2015"
38.57222507,-90.2927863,0.0366356242459249,0,35.0402816640962,29.5076235898253,0,0,"2015"
38.573529,-90.23923,0.035145661661551,0,33.4419675511212,25.56130759671,0,0,"2015"
38.57399041,-90.25247202,0.0353642211965216,0,33.6770386709162,25.9263677156571,0,0,"2015"
38.574954,-90.275931,0.035974680455735,0,34.3314823114467,27.4795096574827,0,0,"2015"
38.5752413,-90.406085,0.0400357864059073,0,38.7223242846821,41.733738862197,0,0,"2015"
38.5756025,-90.3772606,0.0394417531306239,0,38.076813726673,39.4539796551763,0,0,"2015"
38.57575483,-90.23853716,0.0350719596486408,0,33.3640105019061,25.3239377250869,0,0,"2015"
38.57713745,-90.25157002,0.0352519153851513,0,33.5580894234611,25.5552395830632,0,0,"2015"
38.57831886,-90.25359672,0.0352604098628263,0,33.5677181925434,25.5259387936252,0,0,"2015"
38.57858218,-90.23305763,0.0349305437151276,0,33.2132683375498,25.0079869207136,0,0,"2015"
38.57902831,-90.24654182,0.0350978480550798,0,33.393860935381,25.1596648374627,0,0,"2015"
38.5790321,-90.27137264,0.0357142774753102,0,34.0537463706093,26.658440492211,0,0,"2015"
38.57914067,-90.27137013,0.0357110928239787,0,34.0503704149224,26.6470909133198,0,0,"2015"
38.57927296,-90.24549069,0.0350720751182544,0,33.3663430849192,25.1005346134147,0,0,"2015"
38.57936929,-90.24013167,0.0349864046476002,0,33.2743323935876,24.9666015040543,0,0,"2015"
38.5808227,-90.23281108,0.0348627310721147,0,33.141797926864,24.7726939640838,0,0,"2015"
38.58087929,-89.91812279,0.0397392756294451,0,38.2823342310941,43.5203439571014,0,0,"2015"
38.58118051,-90.23387499,0.0348612798107321,0,33.1406004588281,24.7297619569536,0,0,"2015"
38.58180235,-90.26833247,0.035542742709404,0,33.8710659274043,26.1234403088661,0,0,"2015"
38.5824706,-90.27474203,0.0357233865933209,0,34.0645071751705,26.6048686495314,0,0,"2015"
38.58265873,-90.26216917,0.0353427920214399,0,33.6575546161335,25.5758031157624,0,0,"2015"
38.58291441,-90.24805915,0.0350087310877669,0,33.3003778673434,24.793968185887,0,0,"2015"
38.58333292,-90.2348107,0.0348051839778711,0,33.0818609316094,24.4934545114952,0,0,"2015"
38.58347679,-90.24190598,0.0348875126203104,0,33.1707229944624,24.5528920259655,0,0,"2015"
38.58454414,-90.22981971,0.0347307944465382,0,33.0020968143887,24.400002493485,0,0,"2015"
38.5847025,-90.22974983,0.0347256088540332,0,32.9966243368022,24.3834874840962,0,0,"2015"
38.58471904,-90.24445327,0.034889479871169,0,33.1735948567606,24.4780019659888,0,0,"2015"
38.58472628,-90.25151364,0.035023256357599,0,33.316794030633,24.7407768151251,0,0,"2015"
38.58525305,-90.26596375,0.0353738193157794,0,33.6915964164518,25.5823460947286,0,0,"2015"
38.58566,-90.25272,0.0350211302196786,0,33.3149389128148,24.6969720427711,0,0,"2015"
38.58617094,-90.2781519,0.0357344578354103,0,34.0773668131055,26.5577073801464,0,0,"2015"
38.58621551,-90.22839776,0.0346729815292335,0,32.9409065084231,24.2389823012291,0,0,"2015"
38.58654247,-90.26946125,0.0354417285695985,0,33.7645573969679,25.7311690480273,0,0,"2015"
38.58707323,-90.22549864,0.0346387400578518,0,32.9040657381177,24.2208991698102,0,0,"2015"
38.58724515,-90.2341043,0.0346777138917231,0,32.9476068482632,24.0513028370643,0,0,"2015"
38.58782692,-90.30853144,0.0368391449371016,0,35.2622524102498,29.9255763733327,0,0,"2015"
38.58791473,-90.24198536,0.0347511529010305,0,33.0272386154083,24.0558466075654,0,0,"2015"
38.58836377,-90.31018161,0.0368927116887215,0,35.3199544624609,30.0929272947976,0,0,"2015"
38.58860325,-90.24742975,0.034822364030902,0,33.1038668251196,24.1419045409886,0,0,"2015"
38.58909427,-90.25217074,0.0349046911564635,0,33.1920548394744,24.2946275181507,0,0,"2015"
38.58950554,-90.22984374,0.0345759788601685,0,32.8394581473226,23.8246478427145,0,0,"2015"
38.58990015,-90.1240486,0.035605725713692,0,33.9065202544024,30.3870207351381,0,0,"2015"
38.59008424,-90.30983525,0.0368399748515476,0,35.2635702954079,29.8979047397573,0,0,"2015"
38.5901713,-90.5086908,0.0408958106287722,0,39.6246608557405,43.8995710409071,0,0,"2015"
38.59054439,-90.24691191,0.0347519919725817,0,33.0296480032478,23.9030004885574,0,0,"2015"
38.59070428,-90.26736986,0.0352599292393349,0,33.5717103828178,25.1352704905309,0,0,"2015"
38.59105628,-90.24794944,0.0347559055027749,0,33.0340881961947,23.8851895519567,0,0,"2015"
38.59143789,-90.24080708,0.0346215732244082,0,32.8906400741607,23.6205372107932,0,0,"2015"
38.59153425,-90.24329605,0.0346568828800745,0,32.9285099511547,23.6701853591712,0,0,"2015"
38.59177641,-90.30611804,0.0366523778112452,0,35.0623098274473,29.268815628039,0,0,"2015"
38.592096,-90.254759,0.0348731093450337,0,33.1596112240574,24.1039628532397,0,0,"2015"
38.59313465,-90.25470985,0.0348403946205595,0,33.1251432506206,23.9875074903966,0,0,"2015"
38.59402979,-90.29236062,0.0360533116372296,0,34.4204022022357,27.3631783954399,0,0,"2015"
38.59480178,-90.06364922,0.0365553604196467,0,34.9147536738076,31.7772188502379,0,0,"2015"
38.59497527,-90.23104941,0.0344003744784294,0,32.6555498129506,23.1231383115706,0,0,"2015"
38.5951909,-90.5644416,0.0408503249421482,0,39.4893532423552,42.5404302067127,0,0,"2015"
38.5953203,-90.5626498,0.0408563055277254,0,39.500035145564,42.6143306901382,0,0,"2015"
38.59572266,-90.2766469,0.0354271707796026,0,33.7515652580109,25.4865299918628,0,0,"2015"
38.59588406,-90.07006722,0.0363789536737623,0,34.7280004044495,31.2786366732198,0,0,"2015"
38.5965495,-90.2251625,0.0343248944167592,0,32.5747770279878,23.0396443805399,0,0,"2015"
38.59744076,-90.21869948,0.0343148125807231,0,32.5624515289628,23.2345733524694,0,0,"2015"
38.59751376,-90.25722324,0.0347721344395003,0,33.0540759160567,23.6684066766301,0,0,"2015"
38.598159,-90.308627,0.0366175678870639,0,35.0261602673096,29.0727491789303,0,0,"2015"
38.598586,-90.240453,0.0343790514470364,0,32.6358862941887,22.740292019594,0,0,"2015"
38.59921681,-90.27366259,0.0352317607538219,0,33.5440651993819,24.8618741372758,0,0,"2015"
38.59967843,-90.23920473,0.0343226522077112,0,32.576368171337,22.5708088444521,0,0,"2015"
38.60017578,-90.24967002,0.0345033382833832,0,32.7690900129296,22.9173570293815,0,0,"2015"
38.60054185,-90.21781035,0.0342053578374099,0,32.4476671005032,22.8332220209416,0,0,"2015"
38.60076005,-90.2405013,0.0343051065260471,0,32.5583367484797,22.4668198037736,0,0,"2015"
38.60154523,-90.25959971,0.0347187127500647,0,32.9986075615934,23.4082905179332,0,0,"2015"
38.60209204,-90.07024439,0.036374372267887,0,34.7241098132855,31.2559967256853,0,0,"2015"
38.602967,-90.290326,0.0357662225873505,0,34.1152498308393,26.3574904501784,0,0,"2015"
38.603127,-91.221941,0.0404478595183851,0,38.7987867742554,40.0857632871665,0,0,"2015"
38.6036058,-90.5659612,0.0408949494910602,0,39.5499543644888,42.784708699145,0,0,"2015"
38.60368309,-90.23019128,0.0340752627313144,0,32.3147381438762,21.9245847749133,0,0,"2015"
38.60374275,-90.20809795,0.0342329080027324,0,32.4740556511361,23.3006421867014,0,0,"2015"
38.604037,-89.437313,0.040137292503225,0,38.4932099934807,41.2294216061429,0,0,"2015"
38.60407568,-90.23801233,0.034148933375485,0,32.3939527070695,21.9659901844592,0,0,"2015"
38.60431049,-90.23146903,0.0340611993104988,0,32.3003507508186,21.8334252218451,0,0,"2015"
38.60485703,-90.26791986,0.034886745191005,0,33.1782341991555,23.778626668552,0,0,"2015"
38.6053606,-90.577243,0.040863402433062,0,39.493344419277,42.3836147028308,0,0,"2015"
38.60567512,-90.23607107,0.0340617976224907,0,32.3021787144685,21.7010348644062,0,0,"2015"
38.607437,-90.130896,0.0355773164997679,0,33.8750936423303,30.871174752044,0,0,"2015"
38.60763585,-90.27164136,0.0349436850323143,0,33.2394886112885,23.8798465901974,0,0,"2015"
38.60783168,-90.22378443,0.0338757553481983,0,32.1045343643271,21.3573536471137,0,0,"2015"
38.60829,-90.209566,0.0339925659339163,0,32.2233482002829,22.2484867171551,0,0,"2015"
38.60889389,-90.22502932,0.03383174874634,0,32.058842083488,21.1551989617887,0,0,"2015"
38.60914619,-90.2701133,0.0348509098695378,0,33.1412264453263,23.5888347855326,0,0,"2015"
38.60943633,-90.22355325,0.0338036656903421,0,32.0291686290166,21.0895008458141,0,0,"2015"
38.60964126,-90.24220943,0.0340239241767239,0,32.2641480650426,21.3913725114481,0,0,"2015"
38.6098555,-90.2434837,0.0340436546510951,0,32.2851533578778,21.4281266231543,0,0,"2015"
38.609989,-90.290002,0.0356023043343046,0,33.9416402142784,25.7622256737828,0,0,"2015"
38.61003884,-90.28505552,0.0353995012753068,0,33.7253296479251,25.1569965924741,0,0,"2015"
38.61035244,-90.24790456,0.0341310002014346,0,32.377886762429,21.6226825887333,0,0,"2015"
38.61047358,-90.22331541,0.0337557137852386,0,31.9790343854287,20.9142355419331,0,0,"2015"
38.61058027,-90.22549835,0.0337584722913755,0,31.9824003182848,20.866484877045,0,0,"2015"
38.61117027,-90.24733249,0.0340896057691506,0,32.3343454430789,21.4895786820734,0,0,"2015"
38.61174185,-90.23006082,0.0337443919563971,0,31.9687262045168,20.6947057861578,0,0,"2015"
38.61175947,-90.32528952,0.0370907178915967,0,35.5375229142086,30.4651102874434,0,0,"2015"
38.61176203,-90.29630453,0.035831897638948,0,34.1871890662426,26.4349026705199,0,0,"2015"
38.612035,-90.328914,0.0372431307959819,0,35.7017694113802,30.9736447279868,0,0,"2015"
38.6129418,-90.2456831,0.0339889539806931,0,32.2284561684117,21.1728327044295,0,0,"2015"
38.61390194,-90.34284099,0.0378096944363185,0,36.3139390980917,32.8980661120563,0,0,"2015"
38.61441105,-90.20551874,0.0337621928180962,0,31.9822409460594,21.4135181201764,0,0,"2015"
38.61490425,-90.11706983,0.0355053411722378,0,33.8023402293072,29.7218302695253,0,0,"2015"
38.61551299,-90.252385,0.0340911466075694,0,32.3373808526668,21.3607324239515,0,0,"2015"
38.61574936,-90.31095664,0.0364039654584116,0,34.8003513862284,28.1782644073475,0,0,"2015"
38.6161053,-90.21144027,0.0335255431765563,0,31.736577090801,20.3285290721434,0,0,"2015"
38.61611582,-90.25124627,0.0340386623966207,0,32.2820559052778,21.2043077722524,0,0,"2015"
38.61633667,-90.23295144,0.0335903908596834,0,31.8085031061967,20.0635369736913,0,0,"2015"
38.61767,-90.207954,0.0334897949304404,0,31.698756875984,20.2658249660139,0,0,"2015"
38.6178147,-90.21989264,0.0333805287098905,0,31.5869055770365,19.5962838485841,0,0,"2015"
38.61809967,-90.24230456,0.0337250900875356,0,31.9514592960118,20.3194250871263,0,0,"2015"
38.6187031,-90.2067738,0.0334469393843461,0,31.6539357680909,20.1228912794427,0,0,"2015"
38.61934805,-90.20940045,0.0333502982635688,0,31.5536755083945,19.6984460542847,0,0,"2015"
38.61955704,-90.22222481,0.0333006586829601,0,31.5040637227908,19.2577369011835,0,0,"2015"
38.6198351,-90.2043544,0.0334310459369741,0,31.6370373392821,20.1082131140593,0,0,"2015"
38.619841,-90.247535,0.0338115475040177,0,32.0432305670261,20.4963017746447,0,0,"2015"
38.620381,-90.24520163,0.0337257378319138,0,31.9528586585309,20.2517509644871,0,0,"2015"
38.62255952,-90.22897696,0.033246905104971,0,31.4492483255303,18.9328464768378,0,0,"2015"
38.622657,-90.329709,0.0371593895468353,0,35.6138391473363,30.5823190119618,0,0,"2015"
38.62273018,-90.34799794,0.0379582280427275,0,36.47711560853,33.3260121253887,0,0,"2015"
38.62283143,-90.29602593,0.0356289988803183,0,33.9725428366121,25.6803385082743,0,0,"2015"
38.623413,-90.106583,0.0355349467965518,0,33.8362692771801,29.1580760944001,0,0,"2015"
38.6240498,-90.09830799,0.0356675201963829,0,33.977371187355,29.3130847080072,0,0,"2015"
38.62448609,-90.29990867,0.0357794181012023,0,34.133456302791,26.1234272087966,0,0,"2015"
38.6245014,-90.271366,0.0345417917147637,0,32.8164693204908,22.444436982376,0,0,"2015"
38.624913,-90.292204,0.0354259279504369,0,33.7563053525348,25.0402352915387,0,0,"2015"
38.62521315,-90.25704911,0.0339736833493691,0,32.2156482787512,20.825051989655,0,0,"2015"
38.627192,-90.14298288,0.0354497638023963,0,33.7407864883102,30.4214111512992,0,0,"2015"
38.62761625,-90.26026252,0.0340355086742418,0,32.2814111087207,20.9574203512922,0,0,"2015"
38.62780335,-90.18673757,0.033718463604883,0,31.9344647110321,21.5703905395882,0,0,"2015"
38.627964,-90.3089858,0.0361525122867243,0,34.5331479303154,27.2523830890128,0,0,"2015"
38.62805922,-90.26231676,0.0341052068995436,0,32.3551204067085,21.147225127793,0,0,"2015"
38.6282034,-90.1899317,0.0334144641138729,0,31.6182829244758,20.257267778637,0,0,"2015"
38.62827006,-90.19379924,0.033146414419177,0,31.3397605322418,19.1532099090001,0,0,"2015"
38.62835081,-90.30524627,0.035974139684173,0,34.3422956508882,26.6880453130621,0,0,"2015"
38.62839298,-90.14750904,0.0354485750606215,0,33.7392418591294,30.5004409315872,0,0,"2015"
38.6288926,-90.2657579,0.0342243529039333,0,32.4812122315806,21.4729063264326,0,0,"2015"
38.62895761,-90.19370217,0.0330813272340697,0,31.2720830492356,18.9043291268871,0,0,"2015"
38.63081881,-90.20335816,0.0325639147141084,0,30.7351597532371,16.949161757968,0,0,"2015"
38.632286,-90.234404,0.0329870640788675,0,31.1793632614787,17.9498533864299,0,0,"2015"
38.6334747,-90.20532077,0.0323343593880923,0,30.4969346903614,16.1727113166917,0,0,"2015"
38.63450881,-90.21523231,0.0323661531569956,0,30.5307346137632,16.1910236022248,0,0,"2015"
38.63504578,-90.19253734,0.0325118336964306,0,30.6804451431006,16.8476990820276,0,0,"2015"
38.63557989,-90.20760776,0.03218912328625,0,30.3463303743534,15.6944019104067,0,0,"2015"
38.63666267,-90.22172827,0.0324210331500405,0,30.5884106091741,16.2990396808844,0,0,"2015"
38.6374841,-90.2463453,0.0332641188711937,0,31.470828833828,18.6415303637599,0,0,"2015"
38.63834445,-90.24675978,0.0332604265840439,0,31.4670777792027,18.6199953929211,0,0,"2015"
38.638388,-90.257289,0.0336892933724794,0,31.9180639200116,19.8274966583209,0,0,"2015"
38.63914765,-90.24419726,0.0331400335033955,0,31.3408527255441,18.2722405255041,0,0,"2015"
38.63966405,-90.23137401,0.0326338028479049,0,30.8109664633517,16.8505639446048,0,0,"2015"
38.63977513,-90.22258022,0.0323192797018434,0,30.4827453397686,15.9735919488798,0,0,"2015"
38.6398565,-90.26151133,0.0338430449701425,0,32.0802971335529,20.2465931999522,0,0,"2015"
38.6401467,-90.2160562,0.0320999085258106,0,30.2543024501405,15.3617362374206,0,0,"2015"
38.64029906,-90.21616626,0.0320963124791328,0,30.2505773433979,15.350109009986,0,0,"2015"
38.64048756,-90.262519,0.0338765768011757,0,32.1157431829733,20.3350430043269,0,0,"2015"
38.6406504,-90.25100756,0.0333848385150574,0,31.5980709546762,18.9418539623371,0,0,"2015"
38.64112795,-90.25656041,0.0336099841701287,0,31.8349289936229,19.5716303706203,0,0,"2015"
38.64135823,-90.19388011,0.0318900727096314,0,30.0356345450004,14.8298099319167,0,0,"2015"
38.64368741,-90.2242196,0.0322437155549672,0,30.404400711678,15.7258017287351,0,0,"2015"
38.64372338,-90.21609367,0.0319559229359427,0,30.1048530166988,14.9333265627851,0,0,"2015"
38.64380458,-90.22278278,0.0321867290250771,0,30.3450469687188,15.5675127067663,0,0,"2015"
38.64425315,-90.25213265,0.0333690833305532,0,31.5819586275486,18.8591079673297,0,0,"2015"
38.6451447,-90.25261614,0.0333761378962322,0,31.5894725942479,18.870252990379,0,0,"2015"
38.64528512,-90.25671731,0.0335528817286574,0,31.7753378676135,19.3675128904579,0,0,"2015"
38.6456618,-90.25136654,0.0333142454828932,0,31.5245061257142,18.6911896007342,0,0,"2015"
38.64581165,-90.24188501,0.0329060684363392,0,31.0964473536017,17.5466197970922,0,0,"2015"
38.64829245,-90.24537652,0.0330159681315089,0,31.2118184807337,17.8320099544138,0,0,"2015"
38.65041665,-90.2909537,0.0350952250892952,0,33.4078678873391,23.8029449296886,0,0,"2015"
38.65079,-90.263363,0.0337902839989838,0,32.0259343947941,19.9929087323446,0,0,"2015"
38.651003,-90.292123,0.0351491352276116,0,33.4653015582829,23.9606015831411,0,0,"2015"
38.65170868,-90.2605665,0.0336550096800024,0,31.8834976350661,19.6014563339018,0,0,"2015"
38.651718,-90.018593,0.0393639365059375,0,37.9264422031919,42.8392838429346,0,0,"2015"
38.6518701,-90.2671498,0.0339560770187624,0,32.2009067239861,20.4576346697703,0,0,"2015"
38.6524113,-90.2965816,0.0353614398425831,0,33.6915931542006,24.5927782839997,0,0,"2015"
38.65338848,-90.27839566,0.0344750132906391,0,32.7497540705894,21.9457787777426,0,0,"2015"
38.65390649,-90.19771197,0.0313262290577895,0,29.4516669313168,13.2132651580853,0,0,"2015"
38.654145,-90.27812,0.0344581849797844,0,32.7320011653297,21.8912250135288,0,0,"2015"
38.6541685,-90.28303088,0.0346934876754659,0,32.9814464636894,22.5810018426693,0,0,"2015"
38.6542198,-90.3572189,0.0383683064274575,0,36.9320870510621,34.5173718141996,0,0,"2015"
38.65438054,-90.23699243,0.0325782564264478,0,30.7542358815746,16.5764719487766,0,0,"2015"
38.65438524,-90.25839095,0.0335362511062151,0,31.7587204054083,19.2457329893831,0,0,"2015"
38.65500394,-90.28237456,0.0346584530605913,0,32.9443611050796,22.4719895083016,0,0,"2015"
38.65584895,-90.21817509,0.0317813259248812,0,29.9238869044829,14.4118897748209,0,0,"2015"
38.65660569,-90.27356928,0.0342316348939983,0,32.4924478968457,21.2162114425087,0,0,"2015"
38.656684,-90.304512,0.035743929136323,0,34.1003618018808,25.7393707290907,0,0,"2015"
38.65729225,-90.2830335,0.0346827829414383,0,32.9703836882447,22.5282477327405,0,0,"2015"
38.65777197,-90.27402377,0.0342494236635802,0,32.5113586941954,21.2599680340866,0,0,"2015"
38.65797759,-90.23064857,0.0322805400617838,0,30.4436428501055,15.746724257321,0,0,"2015"
38.658341,-90.202549,0.0313469102905042,0,29.4730982265123,13.2668223742336,0,0,"2015"
38.65835157,-90.19913421,0.0313209581665071,0,29.4462109270643,13.1990909929676,0,0,"2015"
38.6585272,-90.23543078,0.0324856437608151,0,30.6577078914823,16.3024900090712,0,0,"2015"
38.6590543,-90.26334437,0.0337442579239146,0,31.9781141338761,19.8040522999731,0,0,"2015"
38.65944756,-90.20237219,0.0313524611089431,0,29.4788507182925,13.2812023248205,0,0,"2015"
38.659582,-90.306937,0.0358630129713633,0,34.2280440294414,26.0922014708343,0,0,"2015"
38.66047701,-90.20291728,0.031369150579575,0,29.4961472631941,13.3245472090422,0,0,"2015"
38.66066195,-90.3426111,0.0376755396327472,0,36.1803781910005,32.0387749416817,0,0,"2015"
38.66074962,-90.30161245,0.0355946693073068,0,33.941337116421,25.2528126764071,0,0,"2015"
38.660763,-90.363638,0.0387133467947776,0,37.3107085176689,35.72539904922,0,0,"2015"
38.6607633,-90.23526416,0.0324750077415821,0,30.6466941276842,16.2644261449329,0,0,"2015"
38.661003,-90.351525,0.0381227784567305,0,36.666355965536,33.5999997436715,0,0,"2015"
38.66106375,-90.24662047,0.0329767737992036,0,31.1716470730645,17.6409370978584,0,0,"2015"
38.66125628,-90.29023389,0.0350284402921727,0,33.3379189290476,23.5303566105669,0,0,"2015"
38.66126723,-90.32101187,0.0365785288580953,0,34.9957794423409,28.3613143223679,0,0,"2015"
38.66258402,-90.29164849,0.0350980786702323,0,33.4121202202878,23.7315603467667,0,0,"2015"
38.66297317,-90.36076185,0.0385889972318479,0,37.1753266068925,35.2596675885228,0,0,"2015"
38.66350347,-90.22615196,0.0321003184947532,0,30.255967553618,15.2450241437894,0,0,"2015"
38.66359614,-90.23221525,0.0323505450126374,0,30.5168606681314,15.9172470555441,0,0,"2015"
38.66401864,-90.20784145,0.0315042924197213,0,29.6362981852477,13.6747423647312,0,0,"2015"
38.664075,-90.283289,0.0346889112670296,0,32.9774328798902,22.5056574649764,0,0,"2015"
38.664196,-90.44712291,0.0417592003259667,0,40.6981592194576,47.8105000442081,0,0,"2015"
38.66428739,-90.28735731,0.0348877234112227,0,33.1885614790835,23.093195549245,0,0,"2015"
38.66429395,-90.20394342,0.031440706749112,0,29.5703339117881,13.5100713526547,0,0,"2015"
38.6644328,-90.36074139,0.0385978041278859,0,37.1853212768886,35.2834735068429,0,0,"2015"
38.6644598,-90.2129574,0.0316414012519998,0,29.7786330876997,14.0313031229822,0,0,"2015"
38.66649076,-90.26507039,0.0338257585221507,0,32.064485061143,19.9951605629902,0,0,"2015"
38.666926,-90.232381,0.0323791965589996,0,30.546846654335,15.9854576552926,0,0,"2015"
38.66703042,-90.24982969,0.0331327032537292,0,31.3354371330986,18.0465297215762,0,0,"2015"
38.667469,-90.238346,0.0326335715217151,0,30.8126127878647,16.6731663708189,0,0,"2015"
38.66795348,-90.25471041,0.0333560806445992,0,31.5700638346858,18.6646226558209,0,0,"2015"
