"Lat","Lon","interpolated_PM25_concentration","interpolated_days_over_legal_threshold","interpolated_AQI","interpolated_est_days_mod_AQI_thresh","interpolated_est_days_sens_AQI_thresh","interpolated_est_days_unhealthy_AQI_thresh","Year"
38.4193246962285,-90.3976683544001,11.2724400840551,0,43.536397428243,127.248270508966,0,0,"2015"
38.511899122449,-89.9699002244898,9.6789381547745,0,38.4379328797857,79.9546568495997,0,0,"2015"
38.5632272292361,-90.2590850782239,10.819736461583,0,41.9356424913409,116.14539941888,0,0,"2015"
38.5674928674737,-90.2477637213825,10.6588957849228,0,41.4956155160122,111.970699112109,0,0,"2015"
38.5680312,-90.3257566016908,10.3572640496799,0,40.5912792586987,109.188658641004,0,0,"2015"
38.5790283061224,-90.2465418163265,10.441303736502,0,40.8648175464835,107.574628255304,0,0,"2015"
38.5833329182616,-90.2348107015832,10.3662395119945,0,40.6996323245632,104.329869754577,0,0,"2015"
38.5883637708316,-90.3101816062564,10.1228082717789,0,39.8125966515909,106.403236040046,0,0,"2015"
38.5914378925006,-90.2408070839181,10.2675823509206,0,40.3669387836027,103.943549300457,0,0,"2015"
38.5917764094531,-90.3061180431435,10.055778744501,0,39.5856810449725,105.591822917227,0,0,"2015"
38.5992168122084,-90.2736625868692,9.86731476082543,0,38.9421560805048,102.727331713886,0,0,"2015"
38.6036830880767,-90.2301912789956,10.2210459517415,0,40.2839992607463,101.848256101268,0,0,"2015"
38.60374275,-90.2080979455692,10.2984706394753,0,40.6676820393296,97.6545744614232,0,0,"2015"
38.6043104940091,-90.2314690318514,10.2101025889242,0,40.2413559918117,101.982864116793,0,0,"2015"
38.6178147,-90.2198926439993,10.2312533674478,0,40.3600448795452,101.858718140054,0,0,"2015"
38.6195570364158,-90.2222248104262,10.2166177294552,0,40.2989801683049,102.302229784219,0,0,"2015"
38.6225595204575,-90.2289769602824,10.1675163135365,0,40.1053923483368,102.890823121684,0,0,"2015"
38.62780335,-90.1867375673304,10.2987425174836,0,40.7157000210176,97.5641275884228,0,0,"2015"
38.6283508100704,-90.3052462654644,9.59798448322712,0,38.0376100364919,101.078059761736,0,0,"2015"
38.6289576088319,-90.193702170171,10.2750325545324,0,40.5707797623599,101.225546939171,0,0,"2015"
38.6334746980462,-90.2053207732617,10.2332646091528,0,40.3518831671,105.167308881777,0,0,"2015"
38.643687412666,-90.2242196007661,10.1884012215406,0,40.1571019164948,106.114811471317,0,0,"2015"
38.6452851229752,-90.2567173141293,9.74257205052743,0,38.5627262768119,101.305068098746,0,0,"2015"
38.6541685,-90.2830308768769,9.54956580920434,0,37.8722837153063,100.03238326123,0,0,"2015"
38.6604770098838,-90.2029172799707,10.1200398410339,0,39.8491806782023,109.329240910021,0,0,"2015"
38.66106375,-90.2466204655109,10.0680154331919,0,39.7201741612178,104.696946639739,0,0,"2015"
38.6635961413435,-90.2322152547854,10.1956105276984,0,40.1701817928536,106.755967061067,0,0,"2015"
38.6711040909091,-90.2198715757576,10.2420198573579,0,40.3251958019896,108.422928185758,0,0,"2015"
38.6724365306122,-90.2847069591837,9.89619845452752,0,39.1043762152535,103.530661393527,0,0,"2015"
38.6751593352688,-90.3459093728899,10.2989818741516,0,40.5514953704592,112.516407012762,0,0,"2015"
38.6808411598012,-90.2544373617533,10.1430722466017,0,39.9810315537066,105.538617785115,0,0,"2015"
38.6811754633254,-90.3389731050412,10.2599106078186,0,40.4072820253104,111.096123016826,0,0,"2015"
38.6957633621075,-90.2496773157325,10.2620319949174,0,40.3977990530471,106.789129326283,0,0,"2015"
38.6966545350884,-90.2500339319497,10.2650261427163,0,40.4081476413578,106.811901210605,0,0,"2015"
38.6986464307355,-90.3310789700253,10.2251398355801,0,40.2743499497678,108.851650418652,0,0,"2015"
38.6993217835365,-90.2852492329464,10.1561615311852,0,40.0240041555935,105.996213007411,0,0,"2015"
38.7043831961055,-90.2500319890962,10.3038549938125,0,40.5429523620617,107.173494711226,0,0,"2015"
38.7049083043478,-90.124327173913,11.0964656645899,0,43.2192341810547,118.984831865347,0,0,"2015"
38.7119074142309,-90.3013529242522,10.2141080418334,0,40.228552384001,106.89081372598,0,0,"2015"
38.7167178906661,-90.23884363243,10.4065115147634,0,40.8980449656381,108.287766501093,0,0,"2015"
38.7187289666667,-90.2291300666667,10.460950913448,0,41.0847178786598,109.0056673797,0,0,"2015"
38.733224333817,-90.3723166979993,10.3030771800668,0,40.5415260403099,108.539192074756,0,0,"2015"
38.4193246962285,-90.3976683544001,8.40174618660431,0,34.0163495737121,60.3745179786292,0,0,"2016"
38.511899122449,-89.9699002244898,9.15860571825188,0,36.81700036605,76.2537223340357,0,0,"2016"
38.5632272292361,-90.2590850782239,8.35754611360159,0,33.6752986692416,66.2663981200896,0,0,"2016"
38.5674928674737,-90.2477637213825,8.52203631506738,0,34.3244606158571,68.0583734821922,0,0,"2016"
38.5680312,-90.3257566016908,8.68461478558443,0,35.023049188306,67.7986222335378,0,0,"2016"
38.5790283061224,-90.2465418163265,8.70409337553849,0,35.0466255605399,69.9330680700063,0,0,"2016"
38.5833329182616,-90.2348107015832,8.86037215072668,0,35.6534926895757,71.9168544361509,0,0,"2016"
38.5883637708316,-90.3101816062564,8.72639757127995,0,35.1957376582184,68.2353097935551,0,0,"2016"
38.5914378925006,-90.2408070839181,8.87426507713773,0,35.7164975859224,71.8038554316863,0,0,"2016"
38.5917764094531,-90.3061180431435,8.73418346248829,0,35.2276508968129,68.375329994847,0,0,"2016"
38.5992168122084,-90.2736625868692,8.76562131870116,0,35.3408691326308,69.4184421269544,0,0,"2016"
